id,code,stock_name,industry,market,operation,useropenid
593,SH.601000,唐山港,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
594,SZ.002542,中化岩土,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
595,SZ.002663,普邦股份,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
596,SH.603077,和邦生物,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
597,SH.603766,隆鑫通用,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
598,SZ.000016,深康佳,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
599,SZ.000559,万向钱潮,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
600,SZ.000662,天夏智慧,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
601,SZ.000709,河钢股份,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
602,SZ.000768,中航飞机,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
603,SZ.000858,五粮液,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
604,SZ.000902,新洋丰,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
605,SH.600098,广州发展,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
606,SH.600109,国金证券,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
607,SH.600208,新湖中宝,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
608,SH.600219,南山铝业,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
609,SH.600635,大众公用,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
610,SH.600770,综艺股份,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
611,SZ.000875,吉电股份,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
612,SH.600020,中原高速,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
613,SZ.002035,华帝股份,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
614,SZ.002093,国脉科技,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
615,SH.601899,紫金矿业,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
616,SZ.002241,歌尔股份,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
617,SZ.002389,南洋科技,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
618,SZ.002408,齐翔腾达,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
619,SZ.002736,国信证券,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
620,SZ.002558,巨人网络,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
621,SH.601225,陕西煤业,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
622,SZ.002636,金安国纪,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
623,SH.601155,新城控股,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
624,SZ.000009,中国宝安,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
625,SZ.000028,国药一致,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
626,SZ.000078,海王生物,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
627,SZ.000488,晨鸣纸业,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
628,SZ.000513,丽珠集团,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
629,SZ.000538,云南白药,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
630,SZ.000935,四川双马,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
631,SZ.000960,锡业股份,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
632,SH.600056,中国医药,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
633,SH.600151,航天机电,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
634,SH.600393,粤泰股份,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
635,SH.600637,东方明珠,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
636,SH.600702,舍得酒业,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
637,SH.600811,东方集团,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
638,SH.600862,中航高科,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
639,SH.600426,华鲁恒升,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
640,SH.600597,光明乳业,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
641,SH.600557,康缘药业,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
642,SH.600352,浙江龙盛,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
643,SH.600325,华发股份,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
644,SH.600420,现代制药,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
645,SZ.002466,天齐锂业,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
646,SH.601018,宁波港,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
647,SZ.002479,富春环保,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
648,SH.600998,九州通,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
649,SZ.002602,世纪华通,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
650,SZ.002179,中航光电,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
651,SH.603589,口子窖,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
652,SZ.000059,华锦股份,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
653,SZ.000150,宜华健康,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
654,SZ.000581,威孚高科,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
655,SZ.000727,华东科技,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
656,SZ.000848,承德露露,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
657,SZ.000882,华联股份,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
658,SH.600111,北方稀土,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
659,SH.600120,浙江东方,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
660,SH.600177,雅戈尔,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
661,SH.600201,生物股份,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
662,SH.600667,太极实业,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
663,SH.600779,水井坊,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
664,SH.600446,金证股份,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
665,SH.600143,金发科技,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
666,SZ.002025,航天电器,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
667,SZ.002065,东华软件,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
668,SZ.002108,沧州明珠,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
669,SZ.002250,联化科技,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
670,SZ.002128,露天煤业,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
671,SH.601919,中远海控,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
672,SH.601009,南京银行,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
673,SH.600999,招商证券,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
674,SZ.002493,荣盛石化,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
675,SZ.002714,牧原股份,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
676,SZ.002721,金一文化,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
677,SH.601966,玲珑轮胎,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
678,SH.603858,步长制药,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
679,SZ.001979,招商蛇口,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
680,SZ.000158,常山北明,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
681,SZ.000977,浪潮信息,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
682,SZ.000999,华润三九,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
683,SH.600161,天坛生物,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
684,SH.600266,北京城建,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
685,SH.600566,济川药业,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
686,SH.600600,青岛啤酒,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
687,SH.600690,青岛海尔,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
688,SH.600867,通化东宝,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
689,SH.600887,伊利股份,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
690,SH.600895,张江高科,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
691,SH.600580,卧龙电气,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
692,SH.600525,长园集团,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
693,SH.600477,杭萧钢构,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
694,SZ.002007,华兰生物,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
695,SZ.002064,华峰氨纶,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
696,SZ.002078,太阳纸业,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
697,SZ.002138,顺络电子,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
698,SH.601866,中远海发,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
699,SZ.002217,合力泰,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
700,SH.601668,中国建筑,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
701,SH.601788,光大证券,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
702,SZ.002310,东方园林,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
703,SZ.002353,杰瑞股份,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
704,SZ.002359,北讯集团,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
705,SZ.002439,启明星辰,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
706,SZ.002462,嘉事堂,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
707,SZ.002547,春兴精工,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
708,SH.601669,中国电建,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
709,SZ.002640,跨境通,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
710,SZ.002672,东江环保,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
711,SH.603993,洛阳钼业,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
712,SZ.000063,中兴通讯,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
713,SZ.000623,吉林敖东,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
714,SZ.000681,视觉中国,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
715,SZ.000697,炼石有色,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
716,SZ.000718,苏宁环球,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
717,SZ.000783,长江证券,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
718,SZ.000826,启迪桑德,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
719,SZ.000831,五矿稀土,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
720,SZ.000921,海信科龙,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
721,SH.600060,海信电器,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
722,SH.600276,恒瑞医药,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
723,SH.600519,贵州茅台,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
724,SH.600583,海油工程,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
725,SH.600611,大众交通,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
726,SH.600648,外高桥,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
727,SH.600676,交运股份,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
728,SH.600711,盛屯矿业,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
729,SH.600741,华域汽车,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
730,SH.600835,上海机电,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
731,SH.600874,创业环保,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
732,SH.600499,科达洁能,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
733,SH.600435,北方导航,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
734,SZ.000100,TCL集团,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
735,SH.600978,宜华生活,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
736,SH.600027,华电国际,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
737,SZ.002050,三花智控,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
738,SH.601988,中国银行,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
739,SH.600048,保利地产,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
740,SH.601111,中国国航,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
741,SZ.002074,国轩高科,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
742,SZ.002190,成飞集成,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
743,SZ.002244,滨江集团,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
744,SZ.002266,浙富控股,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
745,SZ.002489,浙江永强,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
746,SZ.002343,慈文传媒,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
747,SH.601688,华泰证券,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
748,SH.601377,兴业证券,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
749,SZ.002475,立讯精密,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
750,SH.601233,桐昆股份,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
751,SZ.002589,瑞康医药,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
752,SH.601636,旗滨集团,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
753,SZ.300357,我武生物,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
754,SZ.002507,涪陵榨菜,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
755,SZ.002677,浙江美大,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
756,SH.600436,片仔癀,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
757,SH.603025,大豪科技,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
758,SH.600801,华新水泥,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
759,SZ.000301,东方市场,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
760,SH.600393,粤泰股份,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
761,SH.603005,晶方科技,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
762,SZ.300529,健帆生物,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
763,SH.601007,金陵饭店,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
764,SZ.002901,大博医疗,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
765,SZ.300487,蓝晓科技,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
766,SH.600309,万华化学,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
767,SH.600690,青岛海尔,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
768,SZ.000068,华控赛格,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
769,SZ.300451,创业软件,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
770,SH.600588,用友网络,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
771,SZ.002282,博深工具,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
772,SZ.002555,三七互娱,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
773,SZ.002762,金发拉比,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
774,SZ.300084,海默科技,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
775,SH.600452,涪陵电力,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
776,SZ.000042,中洲控股,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
777,SZ.300355,蒙草生态,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
778,SH.603568,伟明环保,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
779,SH.600018,上港集团,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
780,SZ.000975,银泰资源,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
781,SH.600774,汉商集团,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
782,SZ.000333,美的集团,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
783,SZ.300567,精测电子,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
784,SZ.000685,中山公用,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
785,SZ.002448,中原内配,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
786,SZ.300469,信息发展,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
787,SH.601155,XD新城控,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
788,SH.600633,浙数文化,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
789,SH.600657,信达地产,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
790,SZ.000651,格力电器,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
791,SH.603558,健盛集团,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
792,SZ.002339,积成电子,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
793,SH.600516,方大炭素,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
794,SZ.000998,隆平高科,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
795,SH.601811,新华文轩,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
796,SZ.002351,漫步者,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
797,SZ.300146,汤臣倍健,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
798,SH.600080,金花股份,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
799,SZ.300016,北陆药业,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
800,SZ.002683,宏大爆破,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
801,SZ.002440,闰土股份,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
802,SH.600481,双良节能,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
803,SH.600406,国电南瑞,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
804,SZ.300096,易联众,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
805,SZ.002008,大族激光,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
806,SZ.002696,百洋股份,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
807,SH.603222,济民制药,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
808,SH.600521,华海药业,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
809,SH.603737,三棵树,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
810,SH.603008,喜临门,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
811,SH.603338,浙江鼎力,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
812,SZ.300349,金卡智能,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
813,SH.600079,人福医药,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
814,SH.603993,洛阳钼业,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
815,SZ.000789,万年青,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
816,SH.600114,东睦股份,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
817,SZ.002016,世荣兆业,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
818,SH.600115,东方航空,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
819,SZ.002107,沃华医药,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
820,SZ.300261,雅本化学,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
821,SH.600020,中原高速,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
822,SZ.300122,智飞生物,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
823,SH.603283,赛腾股份,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
824,SZ.002574,明牌珠宝,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
825,SH.603165,荣晟环保,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
826,SZ.300599,雄塑科技,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
827,SH.600160,巨化股份,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
828,SH.600572,康恩贝,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
829,SZ.002388,新亚制程,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
830,SZ.300668,杰恩设计,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
831,SZ.002057,中钢天源,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
832,SH.600273,嘉化能源,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
833,SH.603456,九洲药业,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
834,SH.603299,井神股份,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
835,SZ.002128,露天煤业,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
836,SH.600486,扬农化工,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
837,SH.600566,济川药业,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
838,SZ.000596,古井贡酒,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
839,SZ.002832,比音勒芬,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
840,SH.601939,建设银行,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
841,SZ.002406,远东传动,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
842,SZ.002508,老板电器,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
843,SZ.300653,正海生物,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
844,SZ.300572,安车检测,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
845,SZ.300508,维宏股份,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
846,SZ.000915,山大华特,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
847,SH.603015,弘讯科技,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
848,SZ.300398,飞凯材料,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
849,SZ.001965,招商公路,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
850,SZ.300476,胜宏科技,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
851,SH.601222,林洋能源,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
852,SH.601088,中国神华,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
853,SH.603960,克来机电,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
854,SH.600012,皖通高速,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
855,SH.603605,珀莱雅,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
856,SZ.002293,罗莱生活,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
857,SH.600197,伊力特,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
858,SH.601882,海天精工,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
859,SZ.300725,药石科技,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
860,SZ.000759,中百集团,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
861,SZ.000999,华润三九,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
862,SZ.002135,东南网架,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
863,SZ.002270,华明装备,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
864,SH.603458,勘设股份,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
865,SH.603268,DR松发股,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
866,SH.600382,广东明珠,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
867,SH.601158,重庆水务,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
868,SH.600376,首开股份,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
869,SH.601108,财通证券,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
870,SH.600351,亚宝药业,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
871,SH.603429,集友股份,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
872,SZ.002213,特 尔 佳,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
873,SZ.002029,七 匹 狼,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
874,SH.600612,老凤祥,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
875,SZ.000828,东莞控股,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
876,SZ.002335,科华恒盛,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
877,SH.600643,爱建集团,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
878,SH.600530,交大昂立,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
879,SZ.002334,英威腾,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
880,SZ.002158,汉钟精机,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
881,SH.603663,XD三祥新,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
882,SZ.300532,今天国际,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
883,SH.601328,交通银行,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
884,SH.601016,节能风电,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
885,SH.600837,海通证券,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
886,SH.600823,世茂股份,0,0,0,o48rB0tHYGOfpB9_eqInFV1OX3h0
