,code,name_x,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders,Unnamed: 0_x,name_y,arturnover_2015q1,arturndays_2015q1,inventory_turnover_2015q1,inventory_days_2015q1,currentasset_turnover_2015q1,currentasset_days_2015q1,Unnamed: 0_y,name_x,arturnover_2015q2,arturndays_2015q2,inventory_turnover_2015q2,inventory_days_2015q2,currentasset_turnover_2015q2,currentasset_days_2015q2,Unnamed: 0_x,name_y,arturnover_2015q3,arturndays_2015q3,inventory_turnover_2015q3,inventory_days_2015q3,currentasset_turnover_2015q3,currentasset_days_2015q3,Unnamed: 0_y,name_x,arturnover_2015q4,arturndays_2015q4,inventory_turnover_2015q4,inventory_days_2015q4,currentasset_turnover_2015q4,currentasset_days_2015q4,Unnamed: 0_x,name_y,arturnover_2016q1,arturndays_2016q1,inventory_turnover_2016q1,inventory_days_2016q1,currentasset_turnover_2016q1,currentasset_days_2016q1,Unnamed: 0_y,name_x,arturnover_2016q2,arturndays_2016q2,inventory_turnover_2016q2,inventory_days_2016q2,currentasset_turnover_2016q2,currentasset_days_2016q2,Unnamed: 0_x,name_y,arturnover_2016q3,arturndays_2016q3,inventory_turnover_2016q3,inventory_days_2016q3,currentasset_turnover_2016q3,currentasset_days_2016q3,Unnamed: 0_y,name_x,arturnover_2016q4,arturndays_2016q4,inventory_turnover_2016q4,inventory_days_2016q4,currentasset_turnover_2016q4,currentasset_days_2016q4,Unnamed: 0_x,name_y,arturnover_2017q1,arturndays_2017q1,inventory_turnover_2017q1,inventory_days_2017q1,currentasset_turnover_2017q1,currentasset_days_2017q1,Unnamed: 0_y,name_x,arturnover_2017q2,arturndays_2017q2,inventory_turnover_2017q2,inventory_days_2017q2,currentasset_turnover_2017q2,currentasset_days_2017q2,Unnamed: 0_x,name_y,arturnover_2017q3,arturndays_2017q3,inventory_turnover_2017q3,inventory_days_2017q3,currentasset_turnover_2017q3,currentasset_days_2017q3,Unnamed: 0_y,name_x,arturnover_2017q4,arturndays_2017q4,inventory_turnover_2017q4,inventory_days_2017q4,currentasset_turnover_2017q4,currentasset_days_2017q4,Unnamed: 0,name_y,arturnover_2018q1,arturndays_2018q1,inventory_turnover_2018q1,inventory_days_2018q1,currentasset_turnover_2018q1,currentasset_days_2018q1
1949,2150,通润装备,机械基件,江苏,44.15,2.74,2.74,143687.22,106150.01,31282.89,42333.76,1.54,0.045,4.11,1.95,20070810,36019.9,1.31,-2.59,-36.47,22.55,4.57,14896.0,877.0,通润装备,1.0672,84.3328,1.1885,75.7257,0.3958,227.3876,1067.0,通润装备,2.1755,82.7396,2.2309,80.6849,0.7929,227.0148,998.0,通润装备,3.3344,80.9741,3.4623,77.9828,1.1881,227.2536,1111.0,通润装备,4.7324,76.0713,5.4985,65.4724,1.6395,219.5791,889.0,通润装备,1.1742,76.6479,1.258,71.5421,0.3573,251.8892,1075.0,通润装备,2.5031,71.9108,2.4722,72.8096,0.7504,239.8721,1025.0,通润装备,3.9729,67.9604,3.8613,69.9246,1.1464,235.5199,896.0,通润装备,5.6523,63.6909,6.7816,53.0848,1.2658,284.4051,753.0,通润装备,1.5414,58.3885,1.6964,53.0535,0.263,342.2053,896.0,通润装备,3.324,54.1516,3.2832,54.8246,0.5451,330.2146,945.0,通润装备,5.3295,50.6614,4.7667,56.643,0.8439,319.9431,784.0,通润装备,6.5532,54.935,7.9386,45.348,1.146,314.1361,964.0,通润装备,1.392,64.6552,1.4476,62.1719,0.2546,353.4957
1950,300732,设研院,建筑施工,河南,34.75,0.18,0.72,225310.3,183075.27,20607.02,100854.27,14.01,0.624,21.95,3.95,20171212,46127.06,6.41,0.0,0.0,45.06,23.64,14278.0,,,,,,,,,,,,,,,,,,,,,,,,,2616.0,设研院,1.1785,305.4731,1.7723,203.1259,0.6595,545.8681,,,,,,,,,2541.0,设研院,0.5412,332.5942,0.6352,283.3753,0.2733,658.6169,3155.0,设研院,,,,,,,2651.0,设研院,1.5702,229.2702,1.763,204.1974,0.7686,468.3841,3404.0,设研院,,,,,,,2564.0,设研院,0.7808,230.5328,0.8695,207.0155,0.3787,475.3103,2636.0,设研院,1.0711,252.0773,1.1966,225.6393,0.5351,504.5786,2584.0,设研院,1.6526,217.8386,1.994,180.5416,0.6484,555.2128,2572.0,设研院,0.2584,348.2972,0.3871,232.4981,0.0999,900.9009
1951,2534,杭锅股份,专用机械,浙江,19.23,7.28,7.39,802209.5,541738.0,138362.5,82130.31,1.11,0.11,4.14,1.93,20110110,132374.5,1.79,-32.5,-20.85,24.18,10.91,19620.0,1617.0,杭锅股份,0.3281,274.3066,0.5842,154.0568,0.1132,795.053,1785.0,杭锅股份,0.7502,239.936,1.2362,145.6075,0.2463,730.8161,1599.0,杭锅股份,1.1785,229.1048,1.9979,135.1419,0.3839,703.3082,2123.0,杭锅股份,1.6859,213.5358,2.7363,131.5645,0.5425,663.5945,1961.0,杭锅股份,0.3182,282.841,0.4333,207.7083,0.0924,974.026,2229.0,杭锅股份,0.7867,228.8039,0.9552,188.4422,0.2208,815.2174,2043.0,杭锅股份,1.3214,204.3287,1.5608,172.9882,0.376,718.0851,2306.0,杭锅股份,1.9773,182.0665,2.4449,147.2453,0.5626,639.8862,1269.0,杭锅股份,0.7299,123.3046,1.0324,87.1755,0.2177,413.413,1820.0,杭锅股份,1.2739,141.2984,1.6366,109.9841,0.3623,496.8258,1797.0,杭锅股份,1.973,136.8474,2.5043,107.8146,0.5356,504.1075,2034.0,杭锅股份,2.5806,139.5024,3.0727,117.1608,0.6696,537.6344,1925.0,杭锅股份,0.496,181.4516,0.6995,128.6633,0.1284,700.9346
1952,2060,粤 水 电,建筑施工,广东,45.49,12.02,12.02,1776747.63,726311.69,633401.38,67991.9,0.57,0.019,2.43,1.41,20060810,89339.72,0.74,21.86,10.97,8.99,1.25,68491.0,1394.0,粤水电,1.3726,65.569,0.7227,124.533,0.2517,357.5685,1682.0,粤水电,2.5802,69.762,1.3646,131.9068,0.4702,382.8158,1553.0,粤水电,4.009,67.3485,2.1155,127.6294,0.7004,385.494,1850.0,粤水电,6.3785,56.4396,3.3049,108.9292,1.0901,330.2449,1372.0,粤水电,1.3852,64.9726,0.7826,115.0013,0.2424,371.2871,1873.0,粤水电,2.2066,81.5735,1.3281,135.532,0.394,456.8528,1785.0,粤水电,3.4577,78.0866,1.9657,137.3556,0.5925,455.6962,1900.0,粤水电,5.1989,69.2454,3.2553,110.5889,0.9401,382.9380000000001,1739.0,粤水电,1.0741,83.7911,0.7178,125.3831,0.2144,419.7761,2060.0,粤水电,2.109,85.3485,1.3875,129.7297,0.4354,413.413,1916.0,粤水电,3.4486,78.2926,2.2984,117.473,0.6928,389.7229,2002.0,粤水电,4.4627,80.6687,3.1341,114.8655,0.9604,374.8438,1782.0,粤水电,1.1179,80.5081,0.7694,116.9743,0.2528,356.0127
1953,601636,旗滨集团,玻璃,湖南,11.94,25.45,26.91,1321578.13,246243.09,785557.44,183193.63,0.68,0.13,2.77,2.06,20110812,290701.5,1.08,1.43,31.26,33.86,19.43,93310.0,1834.0,旗滨集团,82.8719,1.086,0.4501,199.9556,0.2493,361.0108,1749.0,旗滨集团,224.4306,0.802,1.2815,140.4604,0.8277,217.4701,1582.0,旗滨集团,257.3865,1.0490000000000002,2.0449,132.0358,1.3366,202.0051,1839.0,旗滨集团,667.9646,0.539,3.327,108.2056,2.1707,165.8451,1577.0,旗滨集团,88.736,1.0142,0.6543,137.5516,0.4257,211.4165,1453.0,旗滨集团,233.3251,0.7715,1.8271,98.5168,1.1681,154.0964,1405.0,旗滨集团,366.3974,0.7369,2.7288,98.9446,1.8951,142.4727,1576.0,旗滨集团,703.0481,0.5121,4.0662,88.5347,2.9083,123.7837,1488.0,旗滨集团,197.0962,0.4566,0.8778,102.529,0.6747,133.3926,1157.0,旗滨集团,453.3174,0.3971,2.6613,67.6361,1.606,112.0797,1034.0,旗滨集团,251.2698,1.0745,4.3985,61.3846,2.207,122.338,1101.0,旗滨集团,268.1712,1.3424,5.9598,60.4047,3.3637,107.025,892.0,旗滨集团,42.9321,2.0963,1.537,58.5556,0.7271,123.7794
1954,2569,步森股份,服饰,浙江,0.0,1.4,1.4,67254.4,47707.69,4676.77,31881.38,2.28,-0.042,3.47,5.61,20110412,-491.7,-0.04,55.75,31.29,29.85,-4.64,18564.0,2113.0,步森股份,1.1961,75.2445,0.3085,291.7342,0.1928,466.805,2445.0,步森股份,2.194,82.0419,0.5167,348.3646,0.3139,573.431,2304.0,步森股份,2.9231,92.3677,0.809,333.7454,0.5046,535.0773,2955.0,步森股份,5.1035,70.5398,1.1399,315.8172,0.7147,503.7078,2222.0,步森股份,1.1152,80.703,0.298,302.0134,0.1962,458.7156,2686.0,步森股份,2.2571,79.7483,0.487,369.6099,0.2952,609.7561,2518.0,步森股份,2.8716,94.0242,0.7945,339.8364,0.4717,572.3977,2916.0,步森股份,5.0903,70.7227,1.255,286.8526,0.6876,523.5602,2670.0,步森股份,1.03,87.3786,0.2659,338.4731,0.1555,578.7781,3039.0,步森股份,1.98,90.9091,0.4353,413.5079,0.2547,706.7138,2846.0,步森股份,3.2761,82.4151,0.9078,297.4223,0.5039,535.8206,2981.0,步森股份,5.005,71.9281,1.188,303.0303,0.6509,553.0804,2224.0,步森股份,1.5606,57.6701,0.5447,165.2286,0.2542,354.0519
1955,753,漳州发展,汽车服务,福建,31.59,8.84,9.91,498439.41,340321.41,41886.51,65842.8,0.66,0.027000000000000003,2.21,1.56,19970626,48903.09,0.49,1.23,172.36,16.94,3.98,75234.0,1938.0,漳州发展,7.3716,12.209,0.3905,230.4738,0.2174,413.9834,2112.0,漳州发展,18.0305,9.9831,0.8641,208.3092,0.4765,377.7545,2042.0,漳州发展,25.669,10.5185,1.2251,220.3902,0.7257,372.0546,2648.0,漳州发展,22.0619,16.3177,1.7091,210.6372,0.9898,363.7098,2122.0,漳州发展,5.846,15.3951,0.3537,254.4529,0.2477,363.3428,2537.0,漳州发展,10.1312,17.7669,0.6386,281.8666,0.4621,389.5261,2419.0,漳州发展,15.1306,17.8446,0.9474,284.9905,0.6631,407.1784,2848.0,漳州发展,21.6773,16.6072,1.399,257.3267,0.8988,400.534,2706.0,漳州发展,8.0291,11.2092,0.2478,363.1961,0.1697,530.3477,2986.0,漳州发展,15.5234,11.5954,0.4845,371.517,0.3285,547.9452,2984.0,漳州发展,27.3599,9.8685,0.7143,377.9924,0.4923,548.4461,2969.0,漳州发展,30.4205,11.8341,1.2216,294.6955,0.7375,488.1356,2642.0,漳州发展,6.8785,13.0842,0.3576,251.6779,0.1997,450.676
1956,300306,远方信息,电器仪表,浙江,51.79,1.36,2.87,223573.3,94816.65,26665.77,112787.42,3.92,0.066,6.87,2.0,20120329,49809.62,1.73,-2.91,-22.08,61.24,18.83,12506.0,1987.0,远方信息,10.4283,8.6304,0.3719,242.0005,0.0468,1923.0769,2335.0,远方信息,33.3077,5.4042,0.6311,285.2163,0.0975,1846.1538,2182.0,远方信息,52.8649,5.1074,1.0144,266.1672,0.1552,1739.6907,2730.0,远方信息,75.6981,4.7557,1.5827,227.4594,0.2124,1694.9153,2165.0,远方信息,12.5288,7.1834,0.3334,269.946,0.0569,1581.7223,2459.0,远方信息,45.3681,3.9675,0.7252,248.2074,0.1193,1508.8013,2277.0,远方信息,53.9197,5.0074,1.1993,225.1313,0.1942,1390.3193,3076.0,远方信息,6.4531,55.7871,0.9005,399.7779,0.2364,1522.8426,2629.0,远方信息,1.4921,60.3177,0.2843,316.567,0.1063,846.6604,2774.0,远方信息,3.2173,55.9475,0.6744,266.9039,0.2521,714.0024,2836.0,远方信息,5.0577,53.3839,0.9184,293.9895,0.3906,691.2442,2839.0,远方信息,4.5938,78.3665,1.4762,243.8694,0.542,664.2066,2962.0,远方信息,0.583,154.3739,0.2208,407.6087,0.1044,862.069
1957,2177,御银股份,电脑设备,广东,227.02,6.45,7.61,195484.69,79318.1,24791.1,2967.95,0.04,0.005,2.23,2.06,20071101,84450.38,1.11,-22.85,-77.71,15.58,2.93,98892.0,1591.0,御银股份,0.6715,134.0283,0.598,150.5017,0.2516,357.7107,1744.0,御银股份,1.1414,157.7011,1.2885,139.6973,0.457,393.8731,1533.0,御银股份,1.6412,164.5138,2.1528,125.4181,0.7112,379.64,2397.0,御银股份,3.3874,106.2762,2.1568,166.9139,0.9626,373.9871,1876.0,御银股份,0.7188,125.2087,0.4791,187.8522,0.2226,404.3127,2046.0,御银股份,1.2833,140.2634,1.135,158.5903,0.4787,376.0184,2250.0,御银股份,2.006,134.5962,1.2451,216.8501,0.574,470.3833,2735.0,御银股份,3.1244,115.2221,1.6062,224.1315,0.6836,526.6238,2234.0,御银股份,0.9735,92.4499,0.4561,197.3251,0.2059,437.1054,2666.0,御银股份,1.5589,115.466,0.7642,235.5404,0.3722,483.611,2747.0,御银股份,2.1691,124.4756,1.0229,263.9554,0.4572,590.5512,2628.0,御银股份,3.3892,106.2198,1.8923,190.2447,0.613,587.2757,1644.0,御银股份,0.7382,121.9182,0.8406,107.0664,0.1548,581.3953
1958,300304,云意电气,汽车配件,江苏,43.97,8.39,8.72,209036.02,136550.06,49808.12,37746.85,0.43,0.033,2.01,2.86,20120321,47615.34,0.55,-6.29,-17.52,34.92,18.29,73128.0,1511.0,云意电气,0.8598,104.6755,0.6436,139.8384,0.1292,696.5944,1670.0,云意电气,1.7294,104.0823,1.3756,130.852,0.2673,673.4007,1683.0,云意电气,2.583,104.5296,1.8498,145.9617,0.3695,730.7172,2226.0,云意电气,3.3731,106.7267,2.5314,142.2138,0.5085,707.9646,1400.0,云意电气,0.9421,95.5313,0.7645,117.724,0.1502,599.2011,1698.0,云意电气,1.8648,96.5251,1.5143,118.8668,0.238,756.3025,1703.0,云意电气,2.6608,101.4732,2.111,127.9015,0.3496,772.3112,2082.0,云意电气,3.5287,102.0206,2.866,125.6106,0.4745,758.6934,1629.0,云意电气,0.9879,91.1023,0.7943,113.3073,0.1235,728.7449,1899.0,云意电气,1.9343,93.0569,1.541,116.8073,0.2416,745.0331,1954.0,云意电气,2.8068,96.195,2.2398,120.5465,0.3424,788.5514,2070.0,云意电气,3.5717,100.7923,3.0175,119.3041,0.4615,780.065,1805.0,云意电气,0.7816,115.1484,0.7609,118.281,0.1144,786.7133
1959,600867,通化东宝,生物制药,吉林,46.67,16.44,17.11,503956.44,255297.59,114367.97,121477.7,0.71,0.16,2.81,10.65,19940824,140407.59,0.82,27.23,30.2,73.14,38.06,31991.0,2378.0,通化东宝,0.9963,90.3342,0.1744,516.055,0.2895,310.8808,2628.0,通化东宝,2.0139,89.3788,0.3107,579.337,0.5536,325.1445,2498.0,通化东宝,3.0405,88.8012,0.472,572.0339,0.8256,327.0349,3208.0,通化东宝,4.2969,83.7813,0.5213,690.5812,1.1334,317.6284,2612.0,通化东宝,1.1623,77.4327,0.1049,857.96,0.2727,330.033,2934.0,通化东宝,2.2773,79.041,0.2123,847.8568,0.5435,331.1868,2786.0,通化东宝,3.623,74.5239,0.3916,689.4791,0.7852,343.8614,3237.0,通化东宝,4.8874,73.6588,0.4912,732.8989999999999,1.0617,339.0788,2939.0,通化东宝,1.2764,70.5108,0.1367,658.3760000000002,0.2494,360.8661,3168.0,通化东宝,2.4771,72.6656,0.2874,626.3048,0.5231,344.1025,3144.0,通化东宝,3.6649,73.6719,0.4504,599.4671,0.8041,335.7791,3192.0,通化东宝,5.1205,70.3056,0.6375,564.7059,1.144,314.6853,2992.0,通化东宝,1.1889,75.7002,0.2069,434.9928,0.3002,299.8001
1960,601518,吉林高速,路桥,吉林,19.6,12.13,12.13,637190.38,59836.96,567922.44,31718.28,0.26,0.044,2.43,1.42,20100319,123320.52,1.02,-3.3,9.58,71.68,32.23,64121.0,23.0,吉林高速,1587.424,0.0567,104.5586,0.8608,0.6753,133.2741,30.0,吉林高速,,,146.5673,1.2281,0.7767,231.7497,31.0,吉林高速,,,163.3116,1.6533,1.0934,246.9362,21.0,吉林高速,,,767.6019,0.469,1.5201,236.8265,20.0,吉林高速,21.5422,4.1778,121.3524,0.7416,0.2846,316.2333,34.0,吉林高速,40.6921,4.4235,165.2881,1.089,0.6147,292.8258,37.0,吉林高速,27.7876,9.7166,201.6022,1.3393,0.6893,391.7017,31.0,吉林高速,,,563.2432,0.6392,0.9775,368.2864,28.0,吉林高速,,,119.9032,0.7506,0.1519,592.4951,29.0,吉林高速,,,246.4295,0.7304,0.563,319.7158,38.0,吉林高速,,,324.5565,0.8319,0.9278,291.011,33.0,吉林高速,,,516.7331,0.6967,1.2046,298.8544,59.0,吉林高速,,,48.6175,1.8512,0.2952,304.878
1961,2471,中超控股,电气设备,江苏,176.69,12.59,12.68,923728.81,717266.19,110429.9,2676.49,0.02,0.005,1.49,2.31,20100910,51603.28,0.41,23.1,-42.73,13.61,0.44,98771.0,1313.0,中超控股,0.4703,191.3672,0.7788,115.5624,0.2159,416.8597,1440.0,中超控股,1.0059,178.9442,1.6709,107.7264,0.4718,381.5176,1431.0,中超控股,1.5182,177.8422,2.3587,114.4698,0.7,385.7143,2007.0,中超控股,1.9942,180.5235,2.97,121.2121,0.9037,398.3623,1799.0,中超控股,0.3938,228.5424,0.521,172.7447,0.1751,513.992,1887.0,中超控股,0.9698,185.6053,1.3136,137.028,0.4388,410.2097,1747.0,中超控股,1.4976,180.2885,2.0206,133.6237,0.68,397.0588,2012.0,中超控股,2.0882,172.3973,3.0038,119.8482,0.9631,373.793,2060.0,中超控股,0.3904,230.5328,0.5406,166.4817,0.1823,493.6917,2067.0,中超控股,0.9441,190.6578,1.3791,130.5199,0.4543,396.214,1898.0,中超控股,1.544,174.8705,2.3166,116.5501,0.7361,366.798,1834.0,中超控股,2.2666,158.8282,3.5228,102.1914,1.097,328.1677,2049.0,中超控股,0.4214,213.5738,0.6272,143.4949,0.1994,451.3541
1962,600279,重庆港九,港口,重庆,49.25,6.93,6.93,841742.81,293623.72,355763.41,208266.23,3.01,0.029,5.31,1.09,20000731,81288.06,1.17,16.49,-18.84,6.71,1.36,46630.0,397.0,重庆港九,2.3232,38.7397,2.3788,37.8342,0.2569,350.3309,541.0,重庆港九,4.6379,38.8107,3.9962,45.0428,0.5215,345.1582,349.0,重庆港九,8.27,32.6481,8.7144,30.9832,0.8912,302.9623,559.0,重庆港九,12.1517,29.6255,9.5965,37.5137,1.3043,276.0101,1388.0,重庆港九,1.2526,71.8506,0.7702,116.8528,0.1534,586.7014,939.0,重庆港九,3.5106,51.2733,2.7823,64.6947,0.4396,409.4631,813.0,重庆港九,6.2164,43.4335,4.7475,56.872,0.7466,361.6394,1325.0,重庆港九,12.8549,28.0049,4.7902,75.1534,1.2362,291.215,867.0,重庆港九,6.1649,14.5988,1.5292,58.8543,0.5701,157.86700000000005,520.0,重庆港九,15.0101,11.9919,5.3503,33.643,1.3414,134.1882,578.0,重庆港九,25.8178,10.4579,7.3676,36.6469,2.1026,128.4124,631.0,重庆港九,33.5053,10.7446,9.6721,37.2205,2.5456,141.4205,665.0,重庆港九,7.1325,12.6183,1.977,45.5235,0.5,180.0
1963,600055,万东医疗,医疗保健,北京,567.51,4.85,5.41,223667.22,129456.32,16508.78,82234.3,1.52,0.006999999999999999,3.42,4.39,19970519,37531.37,0.69,11.28,52.55,43.79,2.66,24000.0,1940.0,万东医疗,0.5442,165.3804,0.3904,230.5328,0.1612,558.3127,1823.0,万东医疗,1.5708,114.5913,1.1802,152.5165,0.4732,380.3888,1689.0,万东医疗,2.3441,115.1828,1.8395,146.779,0.7299,369.9137,2036.0,万东医疗,4.1409,86.9376,2.9192,123.3215,1.1278,319.2055,2010.0,万东医疗,0.7304,123.2202,0.4131,217.8649,0.1272,707.5472,1748.0,万东医疗,1.9867,90.6025,1.4559,123.6349,0.3694,487.2767,1712.0,万东医疗,3.0253,89.2473,2.0917,129.0816,0.5571,484.6527,1964.0,万东医疗,4.5877,78.4707,3.1071,115.8637,0.7203,499.7918,2239.0,万东医疗,0.7241,124.2922,0.4555,197.5851,0.0784,1147.9592,2251.0,万东医疗,1.8369,97.9912,1.1896,151.3114,0.2176,827.2059,2250.0,万东医疗,3.0169,89.4958,1.79,150.838,0.3467,778.7713,1919.0,万东医疗,3.8285,94.0316,3.3391,107.8135,0.5624,640.1138,2530.0,万东医疗,0.4667,192.8434,0.405,222.2222,0.0932,965.6652
1964,600829,人民同泰,医药商业,黑龙江,21.69,5.8,5.8,478528.06,427085.59,29966.23,0.0,0.0,0.12,2.9,3.59,19940224,105358.72,1.82,-17.89,5.22,13.45,4.07,20304.0,298.0,人民同泰,2.6364,34.1375,2.9802,30.1993,1.0212,88.1316,310.0,人民同泰,4.2768,42.0875,6.2672,28.721,1.8505,97.271,316.0,人民同泰,5.5304,48.8211,9.2159,29.2972,2.4727,109.1924,452.0,人民同泰,7.5008,47.9949,11.3895,31.6081,3.1418,114.584,359.0,人民同泰,1.0998,81.8331,2.7856,32.309,0.6293,143.016,397.0,人民同泰,2.074,86.7888,5.8574,30.7304,1.2198,147.5652,415.0,人民同泰,2.9581,91.2748,8.3628,32.2858,1.7755,152.0698,576.0,人民同泰,3.8246,94.1275,9.7827,36.7997,2.2668,158.8142,467.0,人民同泰,0.7923,113.5933,2.6434,34.0471,0.4979,180.7592,485.0,人民同泰,1.5167,118.6787,5.7249,31.4416,0.9992,180.1441,515.0,人民同泰,2.2084,122.2605,8.2328,32.7956,1.4866,181.6225,741.0,人民同泰,2.9452,122.2328,8.327,43.2329,1.8671,192.8124,795.0,人民同泰,0.6362,141.4649,1.6952,53.0911,0.3973,226.5291
1965,2555,三七互娱,互联网,安徽,19.7,11.62,21.48,902298.19,376938.13,29053.22,72591.67,0.34,0.191,2.87,5.25,20110302,322969.06,1.5,2.62,-5.3,71.62,24.69,49382.0,150.0,三七互娱,3.568,25.2242,6.5578,13.7241,0.7746,116.189,176.0,三七互娱,6.7548,26.6477,12.0788,14.9021,1.403,128.2965,149.0,三七互娱,10.7685,25.0731,20.3546,13.2648,2.1065,128.1747,182.0,三七互娱,13.1189,27.4413,30.0239,11.9904,2.7891,129.0739,175.0,三七互娱,2.4587,36.6047,6.4226,14.013,0.6219,144.7178,175.0,三七互娱,4.8094,37.4267,16.031,11.2282,1.1694,153.9251,189.0,三七互娱,6.7016,40.2889,19.6314,13.7535,1.7279,156.259,212.0,三七互娱,8.1847,43.9845,27.9248,12.8918,2.296,156.7944,220.0,三七互娱,2.0266,44.4094,6.0197,14.9509,0.5804,155.0655,252.0,三七互娱,4.1173,43.718,11.2084,16.0594,1.0683,168.49200000000005,286.0,三七互娱,6.0198,44.852,14.752,18.3026,1.6852,160.2184,281.0,三七互娱,7.2786,49.4601,22.4822,16.0127,1.9301,186.5188,298.0,三七互娱,1.8212,49.418,4.9557,18.1609,0.4297,209.4485
1966,600908,无锡银行,银行,江苏,12.04,8.04,18.48,14028230.0,0.0,89964.8,95487.3,0.52,0.14400000000000002,5.17,1.34,20160923,73901.3,0.4,14.26,12.01,0.0,34.63,68220.0,,,,,,,,,3019.0,无锡银行,,,,,,,3029.0,无锡银行,,,,,,,3431.0,无锡银行,,,,,,,,,,,,,,,3119.0,无锡银行,,,,,,,3044.0,无锡银行,,,,,,,3490.0,无锡银行,,,,,,,3228.0,无锡银行,,,,,,,3420.0,无锡银行,,,,,,,3367.0,无锡银行,,,,,,,3417.0,无锡银行,,,,,,,3448.0,无锡银行,,,,,,
1967,600392,盛和资源,小金属,山西,71.24,10.74,13.5,891401.38,671465.5,56885.7,251543.52,1.86,0.057,3.74,4.34,20030529,114678.61,0.85,47.03,138.54,13.99,5.6,96886.0,2202.0,盛和资源,0.8615,104.4689,0.265,339.6226,0.1216,740.1316,2010.0,盛和资源,3.2848,54.7979,0.9723,185.128,0.3598,500.2779,2134.0,盛和资源,4.3892,61.5146,1.0812,249.7225,0.3876,696.5944,2507.0,盛和资源,7.4257,48.4803,1.967,183.0198,0.6556,549.1153,2413.0,盛和资源,1.0391,86.6134,0.2035,442.2604,0.0771,1167.3152,2595.0,盛和资源,2.985,60.3015,0.5742,313.4796,0.2166,831.0249,2534.0,盛和资源,3.4967,77.2157,0.7753,348.2523,0.2902,930.3928,2565.0,盛和资源,9.6048,37.4813,1.9419,185.3854,0.7439,483.936,2183.0,盛和资源,1.6885,53.3017,0.4768,188.7584,0.2259,398.4064,2403.0,盛和资源,3.7935,47.4496,1.0454,172.1829,0.568,316.9014,2355.0,盛和资源,6.3912,42.2456,1.6231,166.3483,0.9447,285.805,2470.0,盛和资源,9.1987,39.136,2.2373,160.9082,1.3046,275.9467,2610.0,盛和资源,1.3867,64.9023,0.3731,241.2222,0.2138,420.9542
1968,2029,七 匹 狼,服饰,福建,20.94,7.55,7.56,849389.63,582744.0,35698.5,188004.77,2.49,0.111,7.35,1.26,20040806,224161.63,2.97,13.9,18.44,34.23,9.11,37821.0,1715.0,七匹狼,2.1342,42.1704,0.5149,174.7912,0.1236,728.1553,2007.0,七匹狼,5.2675,34.1718,0.9747,184.6722,0.2153,836.0427,2022.0,七匹狼,5.4563,49.4841,1.251,215.8273,0.3194,845.335,2601.0,七匹狼,8.9623,40.1683,1.7923,200.8592,0.4637,776.3639999999998,1736.0,七匹狼,2.8326,31.7729,0.5604,160.5996,0.1321,681.302,2277.0,七匹狼,5.1593,34.8885,0.9006,199.8668,0.2278,790.1668,2295.0,七匹狼,6.7159,40.2031,1.1661,231.541,0.3389,796.6952,2683.0,七匹狼,12.2215,29.4563,1.6985,211.9517,0.4765,755.5089,1889.0,七匹狼,4.4382,20.2785,0.6335,142.0679,0.1451,620.2619,2439.0,七匹狼,6.7724,26.5785,1.0009,179.8381,0.2331,772.2008,2586.0,七匹狼,8.3035,32.5164,1.2814,210.707,0.3753,719.4245,2552.0,七匹狼,13.386,26.8938,2.0786,173.1935,0.5373,670.0168,1828.0,七匹狼,2.7269,33.0045,0.7463,120.5949,0.1567,574.3459
1969,601611,中国核建,建筑施工,上海,47.08,9.62,26.25,7666458.5,5997410.0,331820.22,118452.82,0.45,0.049,3.1,3.0,20160606,404499.94,1.54,10.38,17.82,8.52,1.46,139074.0,1767.0,中国核建,0.7987,112.6831,0.4826,186.4898,0.2335,385.439,1960.0,中国核建,1.655,108.7613,1.031,174.5878,0.4741,379.6667,1886.0,中国核建,2.3413,115.3205,1.4881,181.4394,0.6956,388.1541,2404.0,中国核建,3.4959,102.9778,2.1493,167.4964,1.011,356.0831,,,,,,,,,2366.0,中国核建,1.3275,135.5932,0.816,220.5882,0.3774,476.9475,2283.0,中国核建,1.9204,140.5957,1.1944,226.0549,0.5235,515.7593,2676.0,中国核建,2.9938,120.2485,1.7103,210.4894,0.8236,437.1054,2606.0,中国核建,0.5428,165.8069,0.2927,307.4821,0.1467,613.4969,2777.0,中国核建,1.2354,145.7018,0.6737,267.1812,0.334,538.9222,2756.0,中国核建,1.8452,146.3256,1.0165,265.6173,0.5079,531.6007,2779.0,中国核建,2.8402,126.7516,1.5965,225.4933,0.7837,459.3594,2795.0,中国核建,0.5259,171.1352,0.29600000000000004,304.0541,0.1453,619.4081
1970,601788,光大证券,证券,上海,20.14,39.07,46.11,20413318.0,0.0,81575.68,2361376.0,5.12,0.159,10.73,1.19,20090818,1202724.5,2.61,34.91,24.56,0.0,31.32,91146.0,,,,,,,,,2906.0,光大证券,,,,,,,,,,,,,,,3472.0,光大证券,,,,,,,,,,,,,,,3137.0,光大证券,,,,,,,,,,,,,,,,,,,,,,,3433.0,光大证券,,,,,,,3417.0,光大证券,,,,,,,3431.0,光大证券,,,,,,,,,,,,,,,,,,,,,,
