,code,name,currentratio,quickratio,cashratio,icratio,sheqratio,adratio,year,quanter
647,603818,曲美家居,3.8131,3.237,78.6207,-20835.2692,81.6486,18.3514,2016,2
648,601996,丰林集团,8.3895,5.7452,277.8464,10346.9736,81.6142,18.3858,2016,2
649,002773,康弘药业,4.8839,4.6499,348.7923,-2053.101,81.5823,18.4177,2016,2
650,300251,光线传媒,2.6852,2.307,133.826,-10549.8286,81.5477,18.4523,2016,2
651,002041,登海种业,4.859,4.3835,33.8853,-23945.1946,81.53399999999999,18.465999999999998,2016,2
652,300365,恒华科技,4.6566,3.6819,134.2125,6377.79,81.5063,18.4937,2016,2
653,002033,丽江旅游,8.8103,8.7226,852.7574,6804.1318,81.488,18.512,2016,2
654,002793,东音股份,3.5810000000000004,2.8032,95.88600000000001,-4211.7625,81.4859,18.5141,2016,2
655,002617,露笑科技,2.6079,2.2717,109.7151,429.8372,81.4637,18.5363,2016,2
656,002497,雅化集团,1.6884,1.3636,24.2128,2097.1014,81.4481,18.5519,2016,2
657,002247,帝龙文化,1.819,1.7055,76.7679,-28225.4711,81.434,18.566,2016,2
658,000547,航天发展,4.8986,4.0663,269.4114,-2523.7434,81.403,18.597,2016,2
659,002635,安洁科技,3.4176,3.0122,136.5789,-1192.3789,81.3921,18.6079,2016,2
660,000637,茂化实华,3.3129,2.8097,120.1066,2737.2788,81.3702,18.6298,2016,2
661,603090,宏盛股份,3.4032,2.7889,139.3516,-579.8198,81.365,18.635,2016,2
662,002107,沃华医药,4.0225,3.3956,205.1481,5718.5153,81.3418,18.6582,2016,2
663,002681,奋达科技,2.8635,2.0264,65.8829,-2219.014,81.3125,18.6875,2016,2
664,002352,顺丰控股,3.7445,2.6125,36.2392,648.5321,81.3098,18.6902,2016,2
665,000650,仁和药业,2.7521,2.0775,94.9196,-79401.8993,81.3094,18.6906,2016,2
666,002782,可立克,3.7841,3.2231,113.0656,-1186.267,81.2494,18.7506,2016,2
667,300353,东土科技,2.6639999999999997,2.4259,152.6658,-11825.5313,81.219,18.781,2016,2
668,300375,鹏翎股份,5.0502,4.0296,173.0874,-4850.7673,81.215,18.785,2016,2
669,002521,齐峰新材,3.5511,3.0410000000000004,32.3023,1919.1908,81.2137,18.7863,2016,2
670,300368,汇金股份,2.7385,2.0392,103.8609,-1925.5056,81.205,18.795,2016,2
671,002666,德联集团,3.9298,2.9507,75.3814,2020.8123,81.1988,18.8012,2016,2
672,300189,神农基因,4.2286,3.5603,67.4488,-16.9067,81.1843,18.8157,2016,2
673,300455,康拓红外,5.3862,4.2403,70.0375,-12764.7132,81.1812,18.8188,2016,2
674,300098,高新兴,3.0177,2.7481,138.3193,-367.3079,81.1641,18.8359,2016,2
675,002014,永新股份,3.4928,2.8773,141.0847,-2185.8903,81.1611,18.8389,2016,2
676,603416,信捷电气,4.6399,3.5875,223.2091,-4571.8715,81.1459,18.8541,2016,2
677,002646,青青稞酒,2.8975,1.8574,41.9285,-8445.4219,81.1438,18.8562,2016,2
678,603066,音飞储存,4.801,4.0586,119.8093,-4600.8978,81.1188,18.8812,2016,2
679,300182,捷成股份,2.0886,1.8127,42.3359,1840.4764,81.107,18.893,2016,2
680,002227,奥特迅,4.4592,2.8723,52.9281,939.3617,81.0525,18.9475,2016,2
681,300188,美亚柏科,3.0162,2.0583,113.7117,-630.5187,81.04899999999999,18.951,2016,2
682,300558,贝达药业,4.8584,4.3739,65.9963,17978.2862,80.9948,19.0052,2016,2
683,002609,捷顺科技,3.9321,3.2510000000000003,260.9701,-980.2947,80.9926,19.0074,2016,2
684,002308,威创股份,1.7026,1.2575,42.1949,-22541.7206,80.986,19.014,2016,2
685,000976,华铁股份,1.6741,1.1679,33.063,725.6669,80.9253,19.0747,2016,2
686,300611,美力科技,2.8513,2.1585,51.3014,-22600.677000000003,80.8982,19.1018,2016,2
687,002467,二六三,2.3169,2.2971,32.9407,-10239.2494,80.8917,19.1083,2016,2
688,002192,融捷股份,2.838,1.8448,89.6224,-2922.7189,80.8687,19.1313,2016,2
689,300343,联创互联,2.0121,1.9513,38.8464,-32113.611,80.8208,19.1792,2016,2
690,600270,外运发展,2.4537,2.4513,154.7561,-1953.6599,80.8178,19.1822,2016,2
691,300718,长盛轴承,2.4929,2.1652,86.1164,-2443.061,80.8062,19.1938,2016,2
692,002817,黄山胶囊,3.25,2.4655,95.04700000000001,25967.3243,80.8007,19.1993,2016,2
693,300590,移为通信,5.0425,4.0483,295.3154,-2039.378,80.7796,19.2204,2016,2
694,300492,山鼎设计,5.1812,5.1812,207.479,444.3892,80.7789,19.2211,2016,2
695,002763,汇洁股份,3.844,1.7841,96.1739,-24318.2712,80.7702,19.2298,2016,2
696,002158,汉钟精机,4.1828,3.7973,212.3043,-1163.9891,80.7585,19.2415,2016,2
697,002057,中钢天源,5.475,4.624,164.903,-2284.7387,80.7344,19.2656,2016,2
698,600009,上海机场,4.373,4.3661,382.0473,-2111.7627,80.7313,19.2687,2016,2
699,600353,旭光股份,4.1514,3.3751,145.2366,-9697.9604,80.6843,19.3157,2016,2
700,600365,通葡股份,3.5286,2.4248,68.8774,2314.1593,80.6802,19.3198,2016,2
701,601717,郑煤机,3.7525,3.3009,149.6604,27.6886,80.648,19.352,2016,2
702,002337,赛象科技,3.5977,2.6135,85.3953,1719.2395,80.6457,19.3543,2016,2
703,002783,凯龙股份,1.8725,1.5514,75.5373,4239.6057,80.6442,19.3558,2016,2
704,601028,玉龙股份,3.3809,2.6717,77.6759,3593.0786,80.6383,19.3617,2016,2
705,603139,康惠制药,4.0505,3.3385,66.6131,2675.6988,80.6263,19.3737,2016,2
706,603988,中电电机,4.1453,3.4515,84.0563,-1173.2129,80.6176,19.3824,2016,2
707,300421,力星股份,3.2569999999999997,2.2598,22.2707,-7380.5497,80.6022,19.3978,2016,2
708,002669,康达新材,3.3967,2.9272,41.0153,3282.6161,80.5744,19.4256,2016,2
709,000889,茂业通信,1.8814,1.8578,32.653,124141.5968,80.5337,19.4663,2016,2
710,000673,当代东方,3.3014,2.455,15.655,2771.262,80.5159,19.4841,2016,2
711,300349,金卡智能,2.8527,2.6941,53.7336,-30760.4978,80.5005,19.4995,2016,2
712,002003,伟星股份,2.3638,1.7323,59.8523,-12539.8443,80.4541,19.5459,2016,2
713,002448,中原内配,4.8884,3.7504,153.507,-2184.3696,80.4136,19.5864,2016,2
714,300002,神州泰岳,2.2421,1.9055,49.5835,-19103.1908,80.4009,19.5991,2016,2
715,300229,拓尔思,2.4536,2.4312,61.5627,-4285.1344,80.383,19.617,2016,2
716,002846,英联股份,2.5152,1.8239,61.6271,-7030.5212,80.3647,19.6353,2016,2
717,300465,高伟达,4.0904,3.908,159.858,13.2955,80.3439,19.6561,2016,2
718,300225,金力泰,3.5453,3.054,48.9719,-10264.5834,80.3277,19.6723,2016,2
719,300369,绿盟科技,3.6359,3.5164,168.0616,2365.5338,80.3224,19.6776,2016,2
720,300054,鼎龙股份,2.3304,1.8329,94.0111,-1377.9453,80.3102,19.6898,2016,2
721,300289,利德曼,4.7452,4.1785,110.7555,1282.1456,80.2719,19.7281,2016,2
722,300194,福安药业,2.5055,1.7132,60.7788,3526.5323,80.2692,19.7308,2016,2
723,300447,全信股份,3.9989,2.5088,96.8613,-4372.5897,80.2541,19.7459,2016,2
724,300531,优博讯,5.6747,3.2714,103.8016,4069.1964,80.2226,19.7774,2016,2
725,600299,安迪苏,4.612,3.86,282.6893,-46197.0965,80.2193,19.7807,2016,2
726,002186,全聚德,2.6915,2.508,125.1693,2963.1683,80.2043,19.7957,2016,2
727,600436,片仔癀,6.0799,3.9557,291.6472,-4859.428,80.2043,19.7957,2016,2
728,002485,希努尔,2.1626,1.466,12.197000000000001,1400.713,80.2038,19.7962,2016,2
729,002735,王子新材,4.7226,4.2719,140.935,-1276.0957,80.1819,19.8181,2016,2
730,603133,碳元科技,3.6453,3.049,161.8267,-2045.4754,80.153,19.847,2016,2
731,000760,斯太尔,1.5959999999999999,1.2068,78.4432,-3811.6782,80.1501,19.8499,2016,2
732,002211,宏达新材,3.4002,2.9424,50.8245,751.3678,80.1357,19.8643,2016,2
733,002446,盛路通信,3.3106,2.7867,60.8943,-6058.4443,80.1136,19.8864,2016,2
734,600197,伊力特,3.9392,2.6441,215.0263,-5498.8998,80.1075,19.8925,2016,2
735,600857,宁波中百,2.5774,2.2376,61.2766,3326.1314,80.0662,19.9338,2016,2
736,300112,万讯自控,2.3199,1.7357,43.1216,1639.636,80.0474,19.9526,2016,2
737,000022,深赤湾A,1.0016,0.977,55.7463,2797.0820000000003,80.0247,19.9753,2016,2
738,600216,浙江医药,2.3757,1.7498,65.7894,-2881.2990000000004,79.9813,20.0187,2016,2
739,002741,光华科技,3.7260000000000004,2.6599,75.5323,3713.9987,79.9518,20.0482,2016,2
740,002405,四维图新,3.2203,3.1495,215.9027,-539.2588,79.9275,20.0725,2016,2
741,300636,同和药业,2.2237,0.6887,12.6663,4857.1634,79.9064,20.0936,2016,2
742,601890,亚星锚链,4.0929,3.4153,217.91299999999998,-175.0158,79.8976,20.1024,2016,2
743,002605,姚记扑克,2.2119999999999997,1.508,66.6465,3313.4488,79.8894,20.1106,2016,2
744,300410,正业科技,2.4574,1.8125,46.8559,1118.9731,79.8773,20.1227,2016,2
745,300286,安科瑞,3.5117,3.1474,159.0462,-1069.9634,79.8593,20.1407,2016,2
746,002591,恒大高新,3.486,3.1679,57.2538,-126.7266,79.7596,20.2404,2016,2
747,300522,世名科技,12.5578,11.7253,898.4557,-26547.9433,79.7174,20.2826,2016,2
748,002602,世纪华通,2.005,1.6079,40.2919,4026.8237,79.6569,20.3431,2016,2
749,300126,锐奇股份,3.4386,2.8080000000000003,73.9398,-7398.9874,79.6386,20.3614,2016,2
750,002177,御银股份,3.2923,2.4564,43.8227,1068.2151,79.5096,20.4904,2016,2
751,603800,道森股份,3.4574,2.7263,96.2102,1844.7699,79.5063,20.4937,2016,2
752,002675,东诚药业,2.6155,1.8689,60.6194,-9193.0909,79.4853,20.5147,2016,2
753,002353,杰瑞股份,4.6123,3.2961,92.2861,-122.4821,79.4825,20.5175,2016,2
754,600747,ST大控,4.3332,4.1876,44.9915,-248.378,79.4674,20.5326,2016,2
755,002576,通达动力,3.2531,2.0849,41.0762,-776.4556,79.4523,20.5477,2016,2
756,002578,闽发铝业,1.8251,0.8499,17.093,-38426.9796,79.4242,20.5758,2016,2
757,300034,钢研高纳,4.0201,2.7595,74.6877,16758.2518,79.4063,20.5937,2016,2
758,603116,红蜻蜓,3.4968,2.6494,74.0151,-2896.4528,79.3921,20.6079,2016,2
759,300113,顺网科技,2.739,2.6072,196.6688,-4304.6424,79.3857,20.6143,2016,2
760,002732,燕塘乳业,2.077,1.7288,100.6811,-35260.7412,79.3412,20.6588,2016,2
761,300287,飞利信,2.8321,2.5365,70.9035,1188.5087,79.2424,20.7576,2016,2
762,600366,宁波韵升,4.2695,3.6608,71.9581,-4797.093,79.1845,20.8155,2016,2
763,601958,金钼股份,3.8848,3.2536,262.6858,342.9907,79.1471,20.8529,2016,2
764,300622,博士眼镜,4.0868,2.5585,157.7445,2312.9391,79.1227,20.8773,2016,2
765,002327,富安娜,2.9802,1.9974,71.4841,-6149.2934,79.1188,20.8812,2016,2
766,000985,大庆华科,1.8587,1.2544,109.2617,-1937.1228,79.1029,20.8971,2016,2
767,600777,新潮能源,2.6267,2.2619,46.4188,-411.767,79.083,20.916999999999998,2016,2
768,600620,天宸股份,7.6411,7.1425,578.3823,-1508.182,79.0459,20.9541,2016,2
769,300140,中环装备,3.1634,2.7048,86.40700000000001,-14.0204,78.982,21.018,2016,2
770,603330,上海天洋,3.0329,2.3596,85.964,-37168.1596,78.9735,21.0265,2016,2
771,002144,宏达高科,1.4322,1.2794,24.9288,2705.5676,78.9577,21.0423,2016,2
772,002219,恒康医疗,2.5653,2.3865,114.3331,-51027.1531,78.9539,21.0461,2016,2
773,603080,新疆火炬,1.4481,1.2318,90.8463,25520.5036,78.9365,21.0635,2016,2
774,300440,运达科技,4.3005,3.5126,112.8562,-2432.3642,78.9214,21.0786,2016,2
775,300423,鲁亿通,3.5098,3.3930000000000002,104.1912,16592.565,78.9016,21.0984,2016,2
776,300515,三德科技,5.0656,4.6024,248.815,3084.2907,78.8805,21.1195,2016,2
777,002861,瀛通通讯,3.0524,2.459,134.2403,-3190.6994,78.8704,21.1296,2016,2
778,603086,先达股份,3.7199,2.4181,54.1134,-2191.4144,78.7998,21.2002,2016,2
779,002706,良信电器,3.4951,3.0594,94.1931,-5003.4086,78.7878,21.2122,2016,2
780,002231,奥维通信,4.5157,3.2499,56.7802,29985.9766,78.7838,21.2162,2016,2
781,600854,春兰股份,2.8385,0.5067,19.3419,1188.0093,78.7796,21.2204,2016,2
782,002592,八菱科技,2.3657,2.1072,166.7219,-706.5944,78.76899999999999,21.230999999999998,2016,2
783,300491,通合科技,3.8715,3.1559,197.2771,-5883.1806,78.736,21.264,2016,2
784,300024,机器人,4.8459,2.9791,182.2674,-1173.6622,78.6829,21.3171,2016,2
785,603158,腾龙股份,3.3160000000000003,2.7901,69.0692,-2038.7316,78.6623,21.3377,2016,2
786,300452,山河药辅,4.4665,4.202,206.7191,-2459.1163,78.6406,21.3594,2016,2
787,002584,西陇科学,2.9005,2.2184,112.1297,-3676.9116,78.6242,21.3758,2016,2
788,300498,温氏股份,2.1675,0.9736,14.6968,-15721.7958,78.5758,21.4242,2016,2
789,600826,兰生股份,3.6895,3.4865,265.2339,-5171.2265,78.5416,21.4584,2016,2
790,300578,会畅通讯,4.4818,4.481,234.7892,-3420.8926,78.5302,21.4698,2016,2
791,002194,*ST凡谷,3.4736,2.2456,57.1444,-837.4631,78.5229,21.4771,2016,2
792,000799,酒鬼酒,3.0669999999999997,1.4731,63.9322,14648.9875,78.4864,21.5136,2016,2
793,300247,乐金健康,1.696,1.1487,63.489,1896.9113,78.4837,21.5163,2016,2
794,300466,赛摩电气,3.4861,2.9078,48.1361,-8172.052,78.4752,21.5248,2016,2
795,600099,林海股份,3.2118,2.5428,131.2093,47.3771,78.433,21.566999999999997,2016,2
796,600583,海油工程,2.7678,2.2626,98.3089,-1403.0391,78.4329,21.5671,2016,2
797,002657,中科金财,4.3404,3.5904,285.3758,2263.3471,78.405,21.595,2016,2
798,600851,海欣股份,2.1547,1.5694,100.4336,10077.6188,78.3672,21.6328,2016,2
799,002360,同德化工,2.4661,2.2532,169.8752,-6745.4591,78.352,21.648000000000003,2016,2
800,000032,深桑达A,3.4344,2.6287,155.7,-893.9939,78.3123,21.6877,2016,2
801,300425,环能科技,3.1706,2.3369,72.1613,-4646.2458,78.3011,21.6989,2016,2
802,300473,德尔股份,4.4938,4.0972,278.2126,-2545.0421,78.2882,21.7118,2016,2
803,300448,浩云科技,3.864,3.0429,166.2051,14022.7876,78.2656,21.7344,2016,2
804,002522,浙江众成,2.0311,1.7812,32.7348,11554.895,78.24600000000001,21.754,2016,2
805,002382,蓝帆医疗,2.6286,2.2119,65.5644,-2001.4281,78.2456,21.7544,2016,2
806,000088,盐田港,5.7396,5.7396,541.8066,-2517.7017,78.2166,21.7834,2016,2
807,002034,旺能环境,3.1192,2.8982,133.3109,-409.5356,78.1328,21.8672,2016,2
808,603928,兴业股份,3.5836,3.2578,24.3619,15964.4129,78.1152,21.8848,2016,2
809,000859,国风塑业,2.0376,1.5641,15.1101,-124.1884,78.1108,21.8892,2016,2
810,002625,光启技术,1.5361,1.3802,4.2768,2992.1319,78.0814,21.9186,2016,2
811,603167,渤海轮渡,0.7926,0.7563,68.5135,1229.6164,78.0738,21.9262,2016,2
812,002152,广电运通,3.5738,2.5791,120.5966,-4127.5614,78.0719,21.9281,2016,2
813,300005,探路者,3.3597,2.6278,193.5745,2355.4834,78.0668,21.9332,2016,2
814,300510,金冠电气,4.1266,3.6989,218.1753,-6898.8413,78.0384,21.9616,2016,2
815,002791,坚朗五金,3.6992,2.8795,114.72399999999999,-5708.0987,77.9995,22.0005,2016,2
816,300291,华录百纳,2.4884,2.2459,40.2275,1177.3305,77.9977,22.0023,2016,2
817,300316,晶盛机电,2.8269,2.0113,45.4111,2495.0999,77.9785,22.0215,2016,2
818,300345,红宇新材,3.0175,2.5129,66.6266,588.1194,77.953,22.046999999999997,2016,2
819,300105,龙源技术,3.1045,2.5907,82.1338,797.1282,77.9416,22.0584,2016,2
820,600727,鲁北化工,1.7732,1.3623,22.1751,-261.9909,77.8956,22.1044,2016,2
821,600302,标准股份,3.5985,2.1186,58.3547,824.9542,77.88,22.12,2016,2
822,002687,乔治白,2.2189,1.4558,25.0319,28568.5553,77.7994,22.2006,2016,2
823,600513,联环药业,3.5017,3.2246,193.7582,-449.3923,77.7973,22.2027,2016,2
824,002428,云南锗业,1.4015,0.9138,35.8173,-497.7592,77.7853,22.2147,2016,2
825,600321,*ST正源,1.0132,0.4861,18.1226,-815.419,77.7771,22.2229,2016,2
826,002330,得利斯,1.5879,1.2106,10.1819,1212.4008,77.7468,22.2482,2016,2
827,002286,保龄宝,1.5342,1.0433,58.6331,2557.7533,77.7487,22.2513,2016,2
828,000888,峨眉山A,2.4002,1.881,149.6632,1132.181,77.7322,22.2678,2016,2
829,000568,泸州老窖,3.3555,2.5119,175.9719,-5234.5235,77.6227,22.3773,2016,2
830,300598,诚迈科技,3.6345,3.5678,86.3874,7760.0538,77.6108,22.3892,2016,2
831,300576,容大感光,3.3986,2.8113,21.4368,3954.7055,77.5776,22.4224,2016,2
832,300045,华力创通,3.4514,2.8193,48.3115,-7886.4003,77.5767,22.4233,2016,2
833,300242,佳云科技,1.8866,1.8866,23.3774,132748.486,77.571,22.429000000000002,2016,2
834,300138,晨光生物,3.3025,1.9902,69.9741,-24435.0649,77.5366,22.4634,2016,2
835,002757,南兴装备,2.6384,2.0662,76.3198,5045.7214,77.4544,22.5456,2016,2
836,002569,步森股份,3.4373,2.1434,146.8122,-3963.5957,77.441,22.559,2016,2
837,300302,同有科技,4.1569,3.6496,193.3094,-2278.1192,77.4357,22.5643,2016,2
838,002860,星帅尔,3.0178,2.5477,23.9036,9281.4655,77.4235,22.5765,2016,2
839,600378,天科股份,3.056,2.6411,169.3836,-958.1735,77.4212,22.5788,2016,2
840,002029,七匹狼,3.2008,2.7056,93.7898,-339.5086,77.4174,22.5826,2016,2
841,300412,迦南科技,2.7751,1.9294,90.23,-2800.7174,77.4163,22.5837,2016,2
842,002787,华源控股,3.1114,2.494,77.086,9549.409,77.359,22.641,2016,2
843,603658,安图生物,3.0259,2.4982,159.5488,-6607.3624,77.3439,22.6561,2016,2
844,300268,佳沃股份,1.1283,0.9862,17.7796,-1166.1823,77.2543,22.7457,2016,2
845,000780,平庄能源,2.8068,2.7062,155.672,752.82,77.2369,22.7631,2016,2
846,300008,天海防务,2.1174,1.1687,52.7131,3711.045,77.207,22.793000000000003,2016,2
847,603198,迎驾贡酒,3.2738,1.7141,68.0033,-4967.9806,77.1967,22.8033,2016,2
848,300180,华峰超纤,1.574,1.071,31.0963,3942.9948,77.1567,22.8433,2016,2
849,002722,金轮股份,2.3974,1.6614,32.5497,2721.4124,77.1257,22.8743,2016,2
850,603589,口子窖,2.8979,1.4966,37.5841,-31585.9736,77.0833,22.9167,2016,2
851,603578,三星新材,2.8477,2.3661,21.7093,2396.36,77.0742,22.9258,2016,2
852,000895,双汇发展,1.4471,0.8239,31.0156,-21285.0095,77.0505,22.9495,2016,2
853,002103,广博股份,1.7282,1.2235,43.1271,-2012.9608,77.0146,22.9854,2016,2
854,300557,理工光科,4.6447,3.9129,137.6467,-1231.4178,77.0073,22.9927,2016,2
855,000726,鲁泰A,1.6835,0.6774,32.4825,2281.5213,76.9916,23.0084,2016,2
856,000806,银河生物,3.0456,2.2775,74.0318,1118.6266,76.9754,23.0246,2016,2
857,603160,汇顶科技,3.7305,2.9131,94.8077,17004.2966,76.9615,23.0385,2016,2
858,002651,利君股份,3.1902,2.8926,158.1365,-672.6006,76.8401,23.1599,2016,2
859,600982,宁波热电,4.8817,4.3303,163.5095,3486.5769,76.8392,23.1608,2016,2
860,600993,马应龙,3.2206,2.8075,114.1445,-15422.9834,76.8131,23.1869,2016,2
861,300277,海联讯,3.1671,2.4545,109.0999,1164.6259,76.8074,23.1926,2016,2
862,000025,特力A,1.3652,1.3274,78.7208,6524.6741,76.8042,23.1958,2016,2
863,300416,苏试试验,2.7635,1.8459999999999999,41.466,50991.1232,76.8003,23.1997,2016,2
864,300395,菲利华,3.4607,3.1945,177.7037,-1299.625,76.7458,23.2542,2016,2
865,300705,九典制药,2.7833,1.8469,59.6471,3472.8041,76.7338,23.2662,2016,2
866,603029,天鹅股份,3.7945,3.102,138.4492,1735.1241,76.7213,23.2787,2016,2
867,600637,东方明珠,3.0171,2.7062,183.9149,245801.6995,76.7179,23.2821,2016,2
868,300141,和顺电气,3.4076,2.6918,100.2629,-397.3792,76.711,23.289,2016,2
869,600674,川投能源,0.5426,0.5013,10.6242,1134.4012,76.5738,23.4262,2016,2
870,600602,云赛智联,2.4127,1.9289,98.8658,-1061.2602,76.5475,23.4525,2016,2
871,603722,阿科力,1.5992,1.4641,105.6661,-29906.0443,76.5392,23.4608,2016,2
872,300462,华铭智能,4.2243,3.0058,44.4061,25324.6651,76.506,23.494,2016,2
873,600615,丰华股份,4.3376,2.9737,264.7707,-15125.2228,76.4196,23.5804,2016,2
874,603868,飞科电器,3.2689,2.6413,149.3992,-18383.6557,76.4193,23.5807,2016,2
875,300366,创意信息,2.5235,2.17,14.5557,930.8862,76.4079,23.5921,2016,2
876,002088,鲁阳节能,2.3807,1.9304,34.4988,806.6034,76.4076,23.5924,2016,2
877,002372,伟星新材,2.6928,2.1694,112.5093,-10962.881000000001,76.387,23.613000000000003,2016,2
878,000681,视觉中国,2.6576,2.477,69.3931,-9786.3525,76.3746,23.6254,2016,2
879,300442,普丽盛,2.6024,1.7176,42.5753,-1186.8369,76.3489,23.6511,2016,2
880,000007,全新好,2.7622,2.6335,35.0902,1189.9795,76.2976,23.7024,2016,2
881,603012,创力集团,3.7996,3.4223,86.2272,-3238.1669,76.2939,23.7061,2016,2
882,002685,华东重机,3.5566,2.7074,186.107,1386.6981,76.2848,23.7152,2016,2
883,002117,东港股份,2.4384,2.2473,26.6661,2655440.4365,76.2329,23.7671,2016,2
884,002530,金财互联,2.7244,1.9912,99.3905,1072.7665,76.2094,23.7906,2016,2
885,603899,晨光文具,2.9507,2.0068,38.7721,-8621.7013,76.1963,23.8037,2016,2
886,002414,高德红外,4.7776,2.9148,59.6271,2216.9385,76.1942,23.8058,2016,2
887,000902,新洋丰,2.3955,1.4702,60.5237,-33587.0414,76.1669,23.8331,2016,2
888,002499,科林环保,3.3668,2.9433,97.4678,-1543.7219,76.1605,23.8395,2016,2
889,300109,新开源,1.7847,1.5152,82.2676,1517.0872,76.1453,23.8547,2016,2
890,600965,福成股份,2.4902,1.3216,96.4489,3167.4153,76.1319,23.8681,2016,2
891,300738,奥飞数据,2.4599,2.4599,130.1593,-33553.1376,76.1312,23.8688,2016,2
892,002509,天广中茂,2.3245,0.981,31.4818,57764.5708,76.1142,23.8858,2016,2
893,002395,双象股份,2.8539,1.9021,105.9504,-2342.3337,76.0957,23.9043,2016,2
894,300546,雄帝科技,3.865,3.045,166.0603,-1243.9246,76.0654,23.9346,2016,2
895,300584,海辰药业,1.4304,0.789,38.888000000000005,2646.1925,76.0621,23.9379,2016,2
896,000677,恒天海龙,1.7785,1.4969999999999999,50.7995,431.1378,76.0329,23.9671,2016,2
897,601689,拓普集团,2.411,1.7689,51.6777,-9400.3173,76.0296,23.9704,2016,2
898,600558,大西洋,2.2983,1.7234,83.569,1024.103,76.0173,23.9827,2016,2
899,300310,宜通世纪,2.6806,2.185,82.6188,-2238.9867,76.0068,23.9932,2016,2
900,002020,京新药业,2.2381,1.8821,73.4979,-13147.7219,75.9457,24.0543,2016,2
901,600160,巨化股份,1.5461,1.1937,41.2855,1082.5206,75.9453,24.0547,2016,2
902,603088,宁波精达,2.5863,1.4023,29.5627,-2076.0447,75.9345,24.0655,2016,2
903,002549,凯美特气,1.7854,1.7029,53.8576,2348.2602,75.9218,24.0782,2016,2
904,600054,黄山旅游,2.064,1.2562,87.3385,5338.9981,75.9064,24.0936,2016,2
905,002364,中恒电气,2.9692,2.2037,35.2598,4680.0054,75.8741,24.1259,2016,2
906,000584,哈工智能,2.7837,1.5547,84.3164,1478.7158,75.8461,24.1539,2016,2
907,603789,星光农机,2.8502,2.6033,74.4749,-4978.8714,75.8264,24.1736,2016,2
908,603869,北部湾旅,1.7877,1.7318,104.6163,1030.3249,75.80199999999999,24.198,2016,2
909,603311,金海环境,2.9199,2.546,171.5611,-1838.6005,75.7735,24.2265,2016,2
910,002518,科士达,3.2322,2.6795,28.3983,-2201.2618,75.7709,24.2291,2016,2
911,002086,东方海洋,3.009,1.4862,76.307,448.5936,75.7421,24.2579,2016,2
912,603638,艾迪精密,1.9669999999999999,1.0643,40.8053,3313.2559,75.7073,24.2927,2016,2
913,600735,新华锦,3.1753,1.8863,113.6405,-1234.3218,75.6826,24.3174,2016,2
914,002010,传化智联,4.4834,4.1939,314.3342,-1162.8373,75.6793,24.3207,2016,2
915,000581,威孚高科,2.8719,2.6101,35.3307,-35750.3682,75.6305,24.3695,2016,2
916,000858,五粮液,3.6237,2.9737,212.3874,-1458.0789,75.6052,24.3948,2016,2
917,300173,智慧松德,2.7419,1.8869999999999998,63.6622,2935.3675,75.5817,24.4183,2016,2
918,300246,宝莱特,2.9747,2.4991,141.1991,-3984.3966,75.5772,24.4228,2016,2
919,300019,硅宝科技,3.1456,2.4939,48.0082,25302.7138,75.5697,24.4303,2016,2
920,300096,易联众,3.0822,2.5801,119.8156,153.3749,75.5559,24.4441,2016,2
921,300159,新研股份,2.9781,2.1054,85.2146,202.6985,75.5521,24.4479,2016,2
922,000038,深大通,2.6042,2.2188,187.3911,-37028.0001,75.5316,24.4684,2016,2
923,002533,金杯电工,3.0709,2.3152,48.223,-917.9426,75.5175,24.4825,2016,2
924,002363,隆基机械,2.3122,1.6675,58.9094,6868.7261,75.4934,24.5066,2016,2
925,002755,东方新星,3.784,3.5146,157.9028,279.3036,75.4905,24.5095,2016,2
926,300606,金太阳,2.0919,1.3312,38.7042,44268.4282,75.4684,24.5316,2016,2
927,300542,新晨科技,3.2073,3.0427,94.2939,1457.6087,75.4564,24.5436,2016,2
928,300253,卫宁健康,2.074,1.9704,76.6254,11775.4668,75.4558,24.5442,2016,2
929,002295,精艺股份,3.0937,2.25,34.1167,221.9663,75.4281,24.5719,2016,2
930,002492,恒基达鑫,1.5113,1.5053,108.1765,739.8944,75.4152,24.5848,2016,2
931,000557,西部创业,0.8462,0.7641,43.6328,-606.9655,75.3984,24.6016,2016,2
932,300280,南通锻压,2.3343,1.6958,126.3454,1564.9899,75.3789,24.6211,2016,2
933,600182,S佳通,2.0909,1.3689,11.6246,9507.0407,75.3241,24.6759,2016,2
934,603001,奥康国际,3.7535,2.8369,129.1276,-7213.6811,75.3167,24.6833,2016,2
935,300320,海达股份,2.6892,2.1588,26.593000000000004,-107549.6692,75.3045,24.6955,2016,2
936,600592,龙溪股份,3.3565,2.5256,38.6482,20.6963,75.3036,24.6964,2016,2
937,300484,蓝海华腾,3.8653,3.3184,135.4935,-56620.4209,75.2991,24.7009,2016,2
938,300055,万邦达,4.5208,3.3092,202.5797,1756.4523,75.2911,24.7089,2016,2
939,300587,天铁股份,3.1724,2.8953,69.5398,2430.3269,75.2442,24.7558,2016,2
940,000544,中原环保,1.1003,1.0874,47.2515,568.9153,75.2106,24.7894,2016,2
941,600987,航民股份,2.541,2.3907,81.5021,8572.5683,75.2047,24.7953,2016,2
