,code,name_x,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders,Unnamed: 0,name_y,eps_2015q1,eps_yoy_2015q1,bvps_2015q1,roe_2015q1,epcf_2015q1,net_profits_2015q1,profits_yoy_2015q1,distrib_2015q1,report_date_2015q1
90,300364,中文在线,出版业,北京,0.0,5.37,7.76,290945.38,81090.22,2595.7,170246.67,2.19,-0.04,3.71,2.7,20150121,23990.26,0.31,36.32,-254.08,36.65,-21.47,52892.0,1293,中文在线,-0.13,-7.14,3.78,-3.72,-0.16,-1507.28,20.62,,04-28
91,300077,国民技术,半导体,深圳,106.3,5.42,5.63,474134.25,285787.0,4799.25,210980.7,3.74,0.026,4.52,2.46,20100430,-14724.86,-0.26,2.58,-31.86,30.88,7.52,68866.0,2910,国民技术,0.04,300.0,10.01,0.37,-0.09,1017.74,376.89,,04-09
92,603339,四方冷链,专用机械,江苏,39.17,0.58,2.11,181244.94,132260.38,11289.92,56712.85,2.69,0.14,7.09,2.96,20160519,73983.57,3.51,14.69,-29.66,30.52,11.97,23042.0,27,四方冷链,0.19,,,4.69,0.57,2984.14,,,05-18
93,300695,兆丰股份,汽车配件,浙江,44.15,0.17,0.67,197762.66,175451.56,19615.82,99665.31,14.95,0.43,24.85,3.05,20170908,50650.94,7.6,7.44,-6.37,46.63,24.05,18167.0,157,兆丰股份,0.52,,6.65,5.49,0.93,2580.67,,,11-13
94,2173,创新医疗,医疗保健,浙江,37.4,2.03,4.56,470937.56,240541.91,91916.96,276064.59,6.05,0.095,8.11,1.74,20070925,44143.17,0.97,23.63,79.06,43.6,18.53,13288.0,1857,创新医疗,-0.03,-200.0,,-1.43,,-679.69,-195.96,,04-25
95,300522,世名科技,染料涂料,江苏,50.79,0.52,1.2,65534.01,45315.85,14116.23,23136.21,1.93,0.133,5.04,5.36,20160705,22035.82,1.84,16.26,25.63,45.61,21.92,15599.0,14,世名科技,0.23,,,6.27,0.02,1167.94,,,07-04
96,2099,海翔药业,化学制药,浙江,53.43,15.92,16.22,715919.0,419526.09,120212.05,264050.97,1.63,0.028,3.21,1.84,20061226,94260.53,0.58,4.54,-61.51,41.85,7.33,60905.0,1474,海翔药业,0.22,2100.0,,4.93,,16083.95,4686.15,,04-28
97,600183,生益科技,元器件,广东,21.83,14.6,14.6,1278500.63,838517.31,346432.19,128305.15,0.88,0.171,4.29,3.48,19981028,249702.8,1.71,18.87,-12.19,20.5,8.82,51467.0,282,生益科技,0.08,-6.32,,2.65,,11808.56,-2.82,,04-30
98,2626,金达威,食品,福建,9.22,6.0,6.16,352059.13,191046.55,48172.03,88528.22,1.44,0.5479999999999999,4.52,4.47,20111028,121185.27,1.97,79.63,409.96,66.94,44.76,21095.0,808,金达威,0.14,-44.0,,2.88,,4153.17,-6.33,,04-29
99,2753,永东股份,化工原料,山西,14.33,1.32,2.22,182181.11,102750.65,40442.53,26614.3,1.2,0.362,5.51,3.77,20150519,66220.09,2.98,55.08,105.75,26.76,13.47,15812.0,57,永东股份,0.12,,,1.75,,904.18,,,04-28
100,2544,杰赛科技,软件服务,广东,71.5,5.12,5.71,636697.75,541441.94,61344.32,63185.19,1.11,0.058,3.75,4.42,20110128,85232.05,1.49,3.02,2.91,17.72,3.38,37777.0,2597,杰赛科技,0.02,-50.0,,1.07,,1213.74,-1.67,,04-22
101,300223,北京君正,半导体,北京,419.16,0.99,1.67,116618.13,85881.02,3562.23,76003.81,4.55,0.018000000000000002,6.75,4.41,20110531,16858.42,1.01,7.78,44.68,39.08,7.57,27361.0,2122,北京君正,-0.02,-1869.23,10.14,-0.23,0.01,-239.43,-1939.65,,04-24
102,603006,联明股份,汽车配件,上海,28.54,0.71,1.92,165205.11,72742.0,53360.3,16758.85,0.87,0.14,4.95,3.1,20140630,56682.28,2.95,2.33,-8.68,22.58,10.64,13624.0,1335,联明股份,0.19,,,2.6,,1502.75,-10.67,,04-28
103,2484,江海股份,元器件,江苏,50.32,7.6,8.15,392663.16,267423.47,64978.61,137956.3,1.69,0.041,3.86,2.13,20100929,78055.18,0.96,22.05,13.75,23.96,8.12,23103.0,1479,江海股份,0.06,-57.39,,1.19,,1898.93,-31.86,,04-28
104,300232,洲明科技,半导体,深圳,49.89,3.73,6.35,499165.94,292782.63,75248.96,61897.46,0.98,0.083,2.94,5.62,20110622,71072.38,1.12,58.95,5.88,27.44,6.12,10833.0,2495,洲明科技,0.04,-23.6,3.23,1.19,0.0,775.75,54.02,,04-23
105,601678,滨化股份,化工原料,山东,10.94,15.44,15.44,1057409.13,242296.55,430595.19,127384.57,0.82,0.172,3.7,2.03,20100223,272725.34,1.77,11.96,50.72,29.46,14.86,44310.0,2866,滨化股份,0.13,-40.91,,2.82,,12555.48,-11.58,,04-16
106,300093,金刚玻璃,玻璃,广东,708.78,2.15,2.16,159316.17,100667.3,51066.44,38683.3,1.79,0.003,4.15,2.13,20100708,24159.1,1.12,116.96,45.78,34.86,0.53,19548.0,2315,金刚玻璃,0.03,0.0,4.08,0.68,0.15,586.32,0.71,,04-24
107,300628,亿联网络,通信设备,福建,28.0,0.37,1.49,316556.5,300949.75,11805.49,152470.25,10.21,1.315,20.43,7.21,20170317,130168.67,8.72,31.76,39.05,60.98,47.61,20188.0,156,亿联网络,0.9,,4.37,18.29,1.14,5042.47,,,11-13
108,2693,双成药业,化学制药,海南,0.0,4.03,4.05,130299.86,48765.96,47422.73,33874.96,0.84,-0.009000000000000001,1.45,5.41,20120808,-18994.88,-0.47,124.87,60.62,63.05,-3.6,42769.0,2887,双成药业,0.01,-66.67,,0.54,,487.39,-20.73,,04-14
109,603568,伟明环保,环境保护,浙江,24.31,1.33,6.88,414362.75,116962.82,8916.41,28220.9,0.41,0.258,3.62,6.95,20150528,147197.63,2.14,52.56,47.37,66.56,55.19,19967.0,218,伟明环保,0.17,30.77,,6.93,,7021.22,34.56,,05-11
110,2341,新纶科技,化工原料,深圳,82.85,6.16,11.18,659524.75,313371.09,131231.34,233027.97,2.08,0.05,3.35,4.54,20100122,49499.48,0.44,48.11,125.13,29.4,10.08,19141.0,1338,新纶科技,0.03,-39.63,,0.62,,969.01,-39.57,,04-28
111,2391,长青股份,农药化肥,江苏,20.34,2.38,3.59,407816.91,183732.09,193022.72,162984.81,4.53,0.185,8.66,1.74,20100416,97180.56,2.7,45.77,48.78,28.1,10.26,19326.0,2427,长青股份,0.15,-32.81,,2.05,,4725.58,1.43,,04-23
112,300302,同有科技,软件服务,北京,102.44,2.45,4.21,88424.5,45640.69,7578.17,8680.57,0.21,0.03,1.85,6.69,20120321,26543.97,0.63,62.96,8.24,29.4,11.36,30709.0,2303,同有科技,0.01,-133.33,4.69,0.25,-0.15,126.85,-164.59,,04-24
113,2139,拓邦股份,元器件,深圳,42.43,5.2,6.8,345093.66,203291.91,52470.48,77146.31,1.13,0.07,2.92,3.64,20070629,53339.66,0.78,29.22,20.14,21.63,6.2,43408.0,2087,拓邦股份,0.06,50.0,,1.94,,1292.08,58.2,,04-24
114,600580,卧龙电气,电气设备,浙江,26.04,11.11,12.93,1660714.38,905582.81,292927.78,188537.02,1.46,0.09,4.47,2.09,20020606,263152.06,2.03,10.68,238.39,24.86,4.69,53400.0,444,卧龙电气,0.09,52.86,,2.58,,9796.29,52.88,,04-30
115,600703,三安光电,半导体,湖北,23.41,40.78,40.78,2682440.0,1219038.75,810790.0,707749.06,1.74,0.237,5.08,4.37,19960528,907473.63,2.23,-2.26,40.14,51.13,49.79,94511.0,2615,三安光电,0.15,0.0,,3.08,,35433.15,55.39,,04-22
116,600017,日照港,港口,山东,18.1,30.76,30.76,2047447.63,304322.5,1010735.88,295582.47,0.96,0.056,3.52,1.14,20061017,416888.25,1.36,6.99,59.08,29.54,13.71,147954.0,2804,日照港,0.04,-30.0,,1.3,,12998.81,-24.54,,04-17
117,300125,易世达,电气设备,辽宁,92.59,1.16,1.18,137012.34,68943.3,38706.8,81265.05,6.89,0.08,6.61,4.46,20101013,-17507.1,-1.48,105.42,175.6,23.9,24.62,4245.0,1700,易世达,-0.16,-500.0,9.13,-1.73,-0.02,-1873.8,-527.43,,04-27
118,300324,旋极信息,软件服务,北京,33.63,6.58,11.54,787082.75,489750.0,38260.8,325040.91,2.82,0.122,4.48,3.65,20120608,103788.36,0.9,29.74,48.27,48.7,18.36,28784.0,2144,旋极信息,0.01,-41.67,3.16,0.23,-0.26,172.4,25.45,,04-24
119,300661,圣邦股份,元器件,北京,101.95,0.15,0.61,94818.77,90120.25,1124.9,47349.87,7.78,0.287,12.82,9.14,20170606,24154.3,3.97,32.91,21.67,45.28,13.14,6786.0,142,圣邦股份,0.22,,4.53,4.95,-0.03,982.48,,,11-13
120,603599,广信股份,农药化肥,安徽,17.24,1.36,4.65,566392.75,380922.78,109317.02,215635.02,4.64,0.242,9.14,1.83,20150513,142252.63,3.06,53.11,56.56,33.34,14.83,18358.0,99,广信股份,0.35,,,3.53,,4995.41,,,04-26
121,603726,朗迪集团,机械基件,浙江,23.03,0.24,0.95,132632.92,84499.43,39574.46,21133.47,2.23,0.327,8.96,3.37,20160421,51698.84,5.46,38.34,-6.53,24.81,8.97,10403.0,63,朗迪集团,0.16,,,2.84,,1101.48,,,04-28
122,300373,扬杰科技,半导体,江苏,50.38,2.33,4.72,341103.75,206802.0,67543.43,100899.81,2.14,0.135,4.94,5.51,20140123,80853.59,1.71,31.05,16.7,34.52,16.11,16000.0,1705,扬杰科技,0.19,-47.22,4.49,4.3,0.11,3170.15,12.09,,04-27
123,2273,水晶光电,元器件,浙江,57.41,6.14,6.64,511692.06,249406.09,136061.38,151845.75,2.29,0.08800000000000001,5.33,3.8,20080919,109321.02,1.65,-18.72,-9.17,26.14,15.86,54025.0,806,水晶光电,0.09,12.5,,2.48,,3512.6,12.73,,04-29
124,603558,健盛集团,纺织,浙江,24.42,3.0,4.16,326897.84,109151.27,91629.03,191067.09,4.59,0.105,6.73,1.53,20150127,46596.89,1.12,72.97,32.62,26.75,12.82,12584.0,2748,健盛集团,0.3,7.14,,4.67,,2014.35,21.86,,04-20
125,158,常山北明,纺织,河北,0.0,10.15,16.53,1268973.38,746627.94,160002.38,289709.03,1.75,-0.013,3.62,2.54,20000724,120113.86,0.73,-7.58,-74.81,4.69,-1.2,53479.0,332,常山北明,-0.06,90.0,,-1.66,,-4066.81,87.29,,04-30
126,600532,宏达矿业,普钢,上海,0.0,3.96,5.16,307711.25,116067.82,57582.88,104765.28,2.03,-0.029,3.51,1.85,20021031,22697.15,0.44,42.83,-57.97,3.54,-11.38,16375.0,639,宏达矿业,0.0,-95.0,,0.06,,67.89,-95.96,,04-30
127,300414,中光防雷,元器件,四川,81.54,1.57,1.71,95185.0,81158.11,6599.5,27226.39,1.59,0.064,4.69,4.45,20150513,31818.65,1.86,32.11,35.37,32.71,12.47,14023.0,131,中光防雷,0.37,,,7.05,,2323.38,,,04-20
128,2579,中京电子,元器件,广东,47.14,3.52,3.78,205118.38,113717.56,65612.72,42384.98,1.12,0.05,2.69,3.54,20110506,23246.01,0.61,22.46,361.32,21.87,6.33,25931.0,1168,中京电子,0.01,0.0,,0.23,,145.86,16.82,,04-28
129,603936,博敏电子,元器件,广东,62.02,0.56,1.67,240429.91,119343.45,102026.75,34427.2,2.06,0.094,6.01,3.89,20151209,44604.94,2.67,25.0,31.19,16.76,3.65,17887.0,73,博敏电子,0.06,,,1.49,,793.58,,,04-28
130,2236,大华股份,电器仪表,浙江,63.44,17.02,28.99,2088198.25,1706237.75,123448.11,59334.06,0.2,0.102,3.71,6.96,20080520,629165.31,2.17,36.59,3.03,38.97,8.17,69555.0,2865,大华股份,0.09,-50.0,,1.97,,10340.5,-48.73,,04-16
131,600525,长园集团,电气设备,深圳,73.92,12.53,13.25,2183885.0,916520.19,232075.47,215057.3,1.62,0.061,6.22,2.9,20021202,353220.44,2.67,34.97,83.33,46.46,5.12,27489.0,1224,长园集团,0.05,32.0,,1.52,,4273.66,31.97,,04-28
132,553,沙隆达Ａ,农药化肥,湖北,5.04,3.64,24.47,3985539.25,2232260.5,595065.31,1297290.63,5.3,0.831,8.3,2.02,19931203,531193.0,2.17,2.46,166.42,34.75,31.26,34411.0,2318,沙隆达A,0.13,-41.63,,3.76,,7702.88,-41.63,,04-24
133,2222,福晶科技,元器件,福建,47.24,4.21,4.28,91629.07,41263.68,38048.55,6676.82,0.16,0.09,1.89,9.0,20080319,25073.35,0.59,17.22,16.6,59.51,30.79,46451.0,2772,福晶科技,0.05,0.0,,2.48,,1468.46,12.8,,04-18
134,600539,*ST狮头,水泥,山西,265.84,2.3,2.3,47855.25,42982.57,1332.04,54635.78,2.38,0.006999999999999999,1.83,4.2,20010824,-39223.25,-1.71,-28.55,119.89,20.39,15.57,6867.0,1853,*ST狮头,-0.01,-57.14,,-0.29,,-135.29,-58.68,,04-25
135,2771,真视通,软件服务,北京,102.14,0.78,1.62,98769.97,83091.96,13100.61,20045.55,1.24,0.051,4.04,5.17,20150629,26949.81,1.67,-7.22,-35.93,25.45,5.52,23173.0,44,真视通,0.2,,,4.37,,1203.89,,,04-29
136,300474,景嘉微,元器件,湖南,249.54,0.67,2.7,113731.01,79011.95,16263.92,29826.65,1.1,0.052000000000000005,3.62,14.33,20160331,39008.15,1.44,24.22,7.69,82.96,22.93,23979.0,48,景嘉微,-0.01,,,-0.46,,-138.58,,,04-29
137,2001,新 和 成,化学制药,浙江,7.87,10.73,12.64,1957679.75,1237242.13,488012.19,541256.31,4.28,1.182,12.21,3.05,20040625,813159.75,6.43,148.0,544.56,73.44,49.05,55000.0,1175,新和成,0.07,-75.0,,1.14,,8042.77,-60.48,,04-28
138,2512,达华智能,元器件,广东,0.0,6.4,10.95,762031.13,280817.97,43665.93,108404.52,0.99,-0.071,2.6,3.76,20101203,63499.5,0.58,12.77,-252.65,10.07,-11.91,49098.0,2175,达华智能,0.01,-39.38,,0.29,,415.54,-39.37,,04-24
139,600361,华联综超,超市连锁,北京,28.84,6.66,6.66,987512.31,645787.88,60408.73,167767.17,2.52,0.046,4.11,1.3,20011129,24106.97,0.36,-3.4,853.38,20.74,0.91,34562.0,1273,华联综超,0.21,2000.0,,4.42,,13989.71,1541.9,,04-28
140,600310,桂东电力,水力发电,广西,0.0,8.28,8.28,1375246.5,487722.34,286964.06,27400.96,0.33,-0.09,2.25,2.37,20010228,12298.53,0.15,97.18,4.55,3.35,-2.18,41159.0,851,桂东电力,-0.18,-681.59,,-1.31,,-5055.5,-680.73,,04-29
141,792,盐湖股份,化工原料,青海,0.0,27.5,27.86,8008940.0,1385578.88,5243531.5,947818.13,3.4,-0.098,6.63,2.04,19970904,409393.75,1.47,27.71,-3.35,25.02,-10.13,99046.0,349,盐湖股份,0.01,-94.79,,0.08,,1332.18,-94.8,,04-30
142,601872,招商轮船,水运,上海,119.06,47.21,52.99,3703502.75,734109.5,2475638.0,734466.44,1.39,0.009000000000000001,2.79,1.52,20061201,339405.38,0.64,-21.0,-84.39,10.61,3.39,178361.0,767,招商轮船,0.05,25.0,,2.21,,22504.31,22.63,,04-29
143,938,紫光股份,软件服务,北京,77.11,2.06,10.42,4279156.0,2067029.38,46347.28,2106400.25,20.21,0.239,24.39,3.02,19991104,293932.97,2.82,30.08,-21.32,21.35,2.46,38871.0,1170,紫光股份,0.15,76.74,,1.58,,3123.01,77.12,,04-28
144,600845,宝信软件,软件服务,上海,38.74,5.24,7.91,880767.81,683532.13,94681.82,142795.3,1.81,0.187,5.85,4.94,19940311,221039.67,2.79,7.05,78.14,32.03,14.55,39263.0,2444,宝信软件,0.19,4.97,,2.68,,6924.55,10.02,,04-23
145,2439,启明星辰,软件服务,北京,334.91,5.75,8.97,414617.5,222931.97,23830.47,92991.81,1.04,0.018000000000000002,3.48,7.02,20100623,124690.6,1.39,2.04,343.29,56.97,5.58,54644.0,2641,启明星辰,-0.02,-85.71,,-0.67,,-991.95,-65.67,,04-21
146,300236,上海新阳,半导体,上海,107.77,1.9,1.94,150233.36,82358.86,19360.53,79936.46,4.13,0.08199999999999999,6.82,5.2,20110629,28645.7,1.48,1.84,-11.6,39.46,14.14,23270.0,2083,上海新阳,0.06,-21.88,7.52,0.83,-0.06,717.74,-17.68,,04-24
147,300098,高新兴,通信设备,广东,35.57,5.92,11.81,746606.81,387704.53,13050.8,313349.28,2.65,0.1,4.42,3.3,20100728,106343.36,0.9,200.54,70.16,37.33,15.06,40812.0,1706,高新兴,0.13,28.9,5.17,2.34,-0.5,2397.65,28.51,,04-27
148,600321,*ST正源,其他建材,四川,300.97,15.11,15.11,343394.06,60395.95,165125.75,102156.92,0.68,0.002,1.76,1.3,20010524,3175.86,0.02,218.69,114.13,7.66,0.75,87227.0,336,*ST正源,-0.01,-21.08,1.8,-0.36,-0.04,-774.31,1.53,,04-30
149,300590,移为通信,通信设备,上海,195.23,0.97,1.6,85279.18,78486.97,434.58,43590.39,2.72,0.036000000000000004,4.84,5.77,20170111,14699.11,0.92,24.31,-66.88,47.66,7.68,19426.0,171,移为通信,0.2,,2.19,9.46,0.49,1186.18,,,06-26
150,300038,梅泰诺,通信设备,北京,34.65,4.1,11.72,1225616.38,449925.94,64338.45,871966.38,7.44,0.102,8.51,1.66,20100108,92303.36,0.79,275.51,1726.1,28.37,14.69,35513.0,2787,梅泰诺,0.04,16.67,6.64,0.53,0.63,567.5,11.94,,04-18
151,603528,多伦科技,软件服务,江苏,40.36,1.88,6.2,201549.05,171447.13,15167.05,16540.1,0.27,0.061,2.26,4.35,20160503,49171.03,0.79,19.42,89.48,64.31,27.21,35315.0,49,多伦科技,0.57,,,18.97,0.2,8891.51,,,04-29
152,150,宜华健康,医疗保健,广东,32.16,3.75,4.48,760974.88,278065.81,75024.36,74972.18,1.67,0.225,5.31,5.44,20000807,108372.65,2.42,41.07,112.75,42.28,17.65,13511.0,929,宜华健康,0.01,-152.2,,0.22,,365.95,-171.18,,04-29
153,600271,航天信息,电脑设备,北京,117.2,18.47,18.63,1977391.75,1571028.13,95680.28,38938.0,0.21,0.054000000000000006,5.33,4.78,20030711,690560.81,3.71,-0.29,-74.42,19.69,1.85,73732.0,1907,航天信息,0.35,16.67,,4.64,,31885.3,15.76,,04-25
154,600486,扬农化工,农药化肥,江苏,18.09,3.1,3.1,686437.81,394772.09,197499.88,81536.68,2.63,0.885,13.48,4.75,20020425,269672.16,8.7,53.4,111.02,32.46,17.02,11726.0,1811,扬农化工,0.47,-29.94,,4.34,,12079.37,4.96,,04-25
155,300097,智云股份,电器仪表,辽宁,49.06,1.55,2.89,265812.91,154932.94,11208.45,126873.21,4.4,0.113,6.99,3.18,20100728,44296.4,1.54,191.27,484.71,39.63,18.3,15183.0,1606,智云股份,-0.02,-300.0,3.6,-0.53,0.02,-245.74,-270.74,,04-27
156,603355,莱克电气,家用电器,江苏,43.35,4.01,4.01,501569.25,382113.59,80086.0,79498.07,1.98,0.181,8.26,3.8,20150513,191560.67,4.78,11.76,-50.17,23.7,4.82,13891.0,215,莱克电气,0.25,4.17,4.45,,0.32,9154.87,5.61,,05-12
157,2353,杰瑞股份,化工机械,山东,145.06,6.68,9.58,1045303.31,753624.31,161670.0,370117.69,3.86,0.035,8.29,2.45,20100205,309063.16,3.23,24.17,44.81,27.0,4.32,56400.0,2443,杰瑞股份,0.06,-82.35,,0.71,,5587.11,-73.67,,04-23
158,2160,常铝股份,铝,江苏,87.87,6.02,7.24,641824.31,330831.56,157983.55,218360.45,3.01,0.017,4.54,1.3,20070821,32901.44,0.45,8.08,-45.16,14.67,1.31,49197.0,2446,常铝股份,0.03,87.5,,2.32,,1230.77,125.75,,04-23
159,2733,雄韬股份,电气设备,深圳,0.0,3.12,3.5,385135.84,290550.44,28779.97,123350.35,3.52,-0.043,6.12,2.08,20141203,55125.06,1.57,33.31,-169.0,11.64,-2.04,29739.0,2374,雄韬股份,0.14,-6.67,,1.66,,1842.4,22.84,,04-23
160,300263,隆华节能,专用机械,河南,99.24,5.24,8.82,364494.72,193298.69,37062.82,98795.52,1.12,0.015,2.79,2.12,20110916,53556.38,0.61,19.14,30.55,26.82,5.94,36754.0,2030,隆华节能,0.05,-40.0,4.11,1.31,-0.16,2054.09,16.67,,04-25
161,571,新大洲Ａ,综合类,海南,60.15,8.04,8.14,513522.69,143900.77,161821.31,64802.82,0.8,0.022,2.72,1.98,19940525,67023.9,0.82,225.5,-17.02,25.05,4.35,82441.0,771,新大洲A,0.03,-7.45,,1.2,,2628.18,2.22,,04-29
162,300476,胜宏科技,元器件,广东,36.68,3.36,7.7,421176.59,257295.47,132498.38,125213.21,1.63,0.115,3.45,4.87,20150611,58681.86,0.76,85.26,92.46,29.03,10.64,19894.0,106,胜宏科技,0.25,,,4.57,,2741.8,,,04-26
163,300072,三聚环保,环境保护,北京,21.49,13.74,18.08,2561658.0,2155841.75,258871.0,170050.09,0.94,0.328,5.2,5.43,20100427,573271.06,3.17,-20.38,35.94,25.71,13.5,53436.0,2292,三聚环保,0.2,235.33,4.01,5.16,-0.34,10236.39,232.79,,04-24
164,2782,可立克,电气设备,深圳,90.53,1.06,4.26,117021.61,83753.05,18899.98,5948.18,0.14,0.042,2.0,7.68,20151222,32568.19,0.76,36.59,18.0,21.38,7.05,50581.0,98,可立克,0.08,,,2.26,,1007.37,,,04-26
165,300466,赛摩电气,电器仪表,江苏,255.71,1.78,5.53,178028.73,73148.81,18101.89,61303.11,1.11,0.01,2.54,4.15,20150528,21630.65,0.39,16.86,12.08,43.91,7.08,31002.0,221,赛摩电气,0.07,,,1.53,,405.78,,,05-11
166,603701,德宏股份,汽车配件,浙江,31.01,0.59,1.2,84061.5,55795.28,20174.2,24683.59,2.07,0.163,5.13,3.94,20160412,22934.2,1.92,1.47,-1.51,32.24,16.0,12325.0,75,德宏股份,0.24,,,5.52,,1421.55,,,04-28
167,300045,华力创通,电脑设备,北京,0.0,3.58,6.16,209983.55,133744.81,6862.65,79325.85,1.29,-0.014,2.84,4.26,20100120,33859.57,0.55,-25.86,-206.17,40.84,-11.26,36548.0,1802,华力创通,0.02,-300.0,3.04,6.04,-0.25,474.96,-384.75,,04-25
168,600078,澄星股份,化工原料,江苏,278.29,6.63,6.63,735499.31,385824.88,241051.02,39005.4,0.59,0.004,2.84,1.6,19970627,67237.3,1.01,-10.25,-76.72,17.17,0.41,48918.0,1219,澄星股份,0.01,-21.92,,0.43,,758.33,-21.7,,04-28
169,603019,中科曙光,电脑设备,天津,353.01,6.43,6.43,935098.0,620031.81,109222.88,157163.75,2.44,0.035,4.92,10.19,20141106,88027.25,1.37,78.91,20.33,17.62,1.55,77983.0,2574,中科曙光,-0.11,-42.11,,-2.81,,-3276.86,-24.79,,04-22
170,601222,林洋能源,电器仪表,江苏,21.15,17.49,17.66,1703197.38,680939.81,835378.0,477372.59,2.7,0.083,5.37,1.31,20110808,216619.02,1.23,-10.95,10.15,44.51,25.16,45254.0,1453,林洋能源,0.22,22.22,,2.66,,7951.16,25.08,,04-28
171,922,*ST佳电,电气设备,黑龙江,18.12,4.85,4.9,279772.41,199386.56,47681.55,114204.02,2.33,0.1,2.95,2.59,19990618,-20038.09,-0.41,59.91,802.03,32.95,14.59,35199.0,1486,*ST佳电,-0.05,-171.43,,-1.17,,-2684.76,-168.76,,04-28
172,601127,小康股份,汽车配件,重庆,19.27,1.8,9.09,2528092.5,1549060.63,352281.09,127364.82,1.4,0.243,5.41,3.46,20160615,236812.84,2.6,6.51,9.4,22.65,3.53,44255.0,1203,小康股份,,,,,,8735.1,-13.15,,04-28
173,2456,欧菲科技,元器件,深圳,44.48,26.57,27.14,3265024.25,1860247.0,863814.19,299610.75,1.1,0.109,3.47,5.59,20100803,377790.91,1.39,22.06,55.01,15.15,3.91,86005.0,2624,欧菲科技,0.08,-74.19,,1.37,,8015.32,-45.19,,04-21
174,300115,长盈精密,元器件,深圳,122.71,9.05,9.09,1006960.38,543213.5,328118.44,127722.63,1.4,0.033,4.92,3.32,20100902,211487.16,2.33,-12.63,-84.9,23.23,1.84,52836.0,2602,长盈精密,0.18,-22.15,5.41,4.59,0.08,9244.55,55.66,,04-22
175,2235,安妮股份,造纸,福建,55.02,3.34,4.16,248965.95,122249.31,17352.93,197613.61,4.75,0.063,5.39,2.57,20080516,-34778.12,-0.84,54.55,39.1,23.86,13.46,44930.0,1205,安妮股份,0.01,0.0,,0.44,,154.85,-45.6,,04-28
176,2526,山东矿机,工程机械,山东,27.69,5.34,6.17,308950.97,186640.11,43589.85,154565.94,2.51,0.061,3.77,1.8,20101217,10958.57,0.18,75.04,691.55,24.3,9.19,46000.0,2839,山东矿机,0.0,-93.33,,0.01,,22.2,-93.03,,04-17
177,2188,*ST巴士,广告包装,浙江,0.0,1.84,2.96,66584.15,50887.35,13299.05,161092.7,5.45,-0.28,-0.24,-20.18,20071122,-198641.8,-6.72,-82.44,-2178.97,-96.68,-247.7,21344.0,738,*ST巴士,-0.03,50.0,,-1.37,,-410.71,63.53,,04-29
178,300452,山河药辅,化学制药,安徽,40.29,0.93,0.93,68587.74,39891.06,13459.7,11290.28,1.22,0.171,4.93,5.58,20150515,22135.0,2.39,44.52,35.73,31.08,14.58,13011.0,82,山河药辅,0.28,,,5.42,,987.99,,,04-27
179,300384,三联虹普,纺织机械,北京,30.34,0.61,1.67,216769.84,125024.52,19715.78,97960.68,5.85,0.262,9.79,3.25,20140801,43807.96,2.62,24.3,40.55,39.63,29.33,12113.0,2313,三联虹普,0.82,13.71,13.97,5.97,-0.33,4361.01,51.63,,04-24
180,600150,*ST船舶,船舶,上海,65.19,13.78,13.78,4732273.0,3060613.75,890422.88,657301.31,4.77,0.052000000000000005,10.65,1.28,19980520,608311.31,4.41,-27.85,200.1,10.25,2.43,167897.0,1794,*ST船舶,0.09,350.0,,0.71,,12448.48,349.87,,04-25
181,2893,华通热力,供气供热,北京,10.5,0.3,1.2,147668.95,68297.45,38442.8,26066.85,2.17,0.7140000000000001,5.66,5.3,20170915,28904.24,2.41,7.31,-24.01,23.66,15.45,16879.0,141,华通热力,1.12,,3.68,36.09,-0.88,10111.77,,,11-13
182,300502,新易盛,通信设备,四川,0.0,1.24,2.38,134787.23,97377.32,30263.74,37418.01,1.57,-0.015,4.59,4.58,20160303,48664.65,2.05,-7.32,-112.17,14.96,-2.05,19877.0,108,新易盛,0.43,,,5.59,,2477.89,,,04-26
183,600230,沧州大化,农药化肥,河北,7.75,2.94,2.94,438531.56,196288.47,213965.27,64217.56,2.18,1.352,10.69,3.92,20000406,201556.25,6.85,9.2,-6.38,60.19,34.01,44886.0,1137,沧州大化,-0.43,-459.39,,-7.68,,-12783.12,-507.58,,04-29
184,300268,佳沃股份,农业综合,湖南,493.53,0.98,1.34,112874.92,81570.65,11962.92,37698.46,2.81,0.009000000000000001,1.6,11.07,20110927,-29784.47,-2.22,244283.22,265.09,7.63,0.27,12878.0,2086,佳沃股份,-0.06,30.43,2.21,-2.89,-0.09,-868.25,40.55,,04-24
185,300567,精测电子,电器仪表,湖北,63.94,0.82,1.64,131957.27,116053.9,3231.58,45647.19,2.79,0.61,5.52,13.83,20161122,40980.62,2.5,62.66,124.28,55.17,23.72,6385.0,512,精测电子,-0.16,,,,,-935.27,126.98,,04-30
186,600175,美都能源,综合类,浙江,82.89,24.51,35.76,1677922.75,573543.38,65743.05,646090.38,1.81,0.013,3.0,1.49,19990408,67373.3,0.19,17.81,42.08,16.58,3.73,76146.0,1261,美都能源,0.01,-187.5,,0.77,,3474.34,-259.46,,04-28
