,code,name,roe,net_profit_ratio,gross_profit_rate,net_profits,eps,business_income,bips,year,quanter
616,603369,今世缘,16.98,28.25,70.005,685.2515,1.3655,2424.9193,4.8324,2015,4
617,300532,今天国际,16.97,12.28,29.9252,62.3028,0.9889,507.2425,8.0514,2015,4
618,600563,法拉电子,16.96,23.53,40.2325,327.9654,1.4576,1393.3982,6.1928,2015,4
619,603977,国泰集团,16.95,20.08,51.978,97.0153,0.5851,483.1244,2.9138,2015,4
620,603013,亚普股份,16.95,6.28,14.9449,390.6599,0.8681,6216.4405,13.8143,2015,4
621,002817,黄山胶囊,16.94,21.62,44.4681,54.8905,0.8444,253.7909,3.9044,2015,4
622,300231,银信科技,16.92,12.41,31.3617,83.3094,0.2477,671.0593,1.9953,2015,4
623,600511,国药股份,16.92,4.24,7.9508,512.845,1.0711,12078.1941,25.2259,2015,4
624,002714,牧原股份,16.91,19.83,24.6235,595.8508,1.1527,3003.4747,5.8108,2015,4
625,603037,凯众股份,16.9,25.67,42.0358,64.1656,1.0694,249.8967,4.1649,2015,4
626,603900,莱绅通灵,16.84,12.14,53.812,181.0187,0.9924,1490.8181,8.1734,2015,4
627,300587,天铁股份,16.83,23.1,68.1287,66.6703,0.8547,288.5139,3.6988,2015,4
628,002769,普路通,16.81,4.6,5.5091,170.9396,1.1359,3710.5462,24.6576,2015,4
629,300043,星辉娱乐,16.8,21.04,43.1556,351.9336,0.2828,1672.6607,1.3443,2015,4
630,603007,花王股份,16.78,12.58,31.8578,67.8061,0.6779999999999999,538.7929,5.3879,2015,4
631,600193,*ST创兴,16.76,346.94,11.9617,64.3649,0.1513,18.5519,0.0436,2015,4
632,300520,科大国创,16.76,10.95,38.1265,44.4485,0.6441,405.7591,5.8805,2015,4
633,002862,实丰文化,16.76,10.21,24.1947,42.7703,0.7128,418.5744,6.9762,2015,4
634,002179,中航光电,16.72,12.02,33.699,568.3573,0.9433,4725.1966,7.8424,2015,4
635,002039,黔源电力,16.72,13.31,56.6378,359.475,1.177,2699.9405,8.8407,2015,4
636,002658,雪迪龙,16.71,26.23,50.0964,262.9275,0.4346,1002.3547,1.6571,2015,4
637,300712,永福股份,16.7,14.94,44.5353,57.7971,0.5501,386.7623,3.6813,2015,4
638,300252,金信诺,16.7,9.04,28.465999999999998,138.5366,0.3391,1532.2393,3.7505,2015,4
639,603578,三星新材,16.68,15.82,27.9749,37.7246,0.5715,238.4327,3.6126,2015,4
640,600743,华远地产,16.68,9.8,23.3413,730.4971,0.4018,7449.0024,4.0981,2015,4
641,300572,安车检测,16.64,14.98,45.6776,42.2202,0.8444,281.6723,5.6334,2015,4
642,600420,现代制药,16.64,8.24,49.3578,221.0527,0.7682,2682.2447,9.3219,2015,4
643,002797,第一创业,16.6,33.92,43.4638,1021.2727,0.5184,3010.1616,1.528,2015,4
644,603111,康尼机电,16.59,11.09,38.5552,183.8257,0.6223,1656.4271,5.6082,2015,4
645,000928,中钢国际,16.59,4.82,14.0794,470.1842,0.7317,9751.282,15.1756,2015,4
646,300588,熙菱信息,16.58,7.04,23.2883,28.4207,0.3789,403.5629,5.3808,2015,4
647,002912,中新赛克,16.54,30.2,82.5786,88.2405,1.7648,292.1643,5.8432,2015,4
648,603603,博天环境,16.51,6.23,26.1897,124.2223,0.345,1991.0742,5.5307,2015,4
649,300196,长海股份,16.51,14.08,31.1649,213.5442,1.1122,1516.0643,7.8961,2015,4
650,603600,永艺股份,16.51,8.02,20.2086,91.1994,0.9119,1135.7531,11.3575,2015,4
651,603589,口子窖,16.5,23.42,69.8327,605.3969,1.0089,2584.0125,4.3066,2015,4
652,603916,苏博特,16.5,13.03,48.2771,171.3604,0.7515,1314.2586,5.7642,2015,4
653,300514,友讯达,16.49,9.21,41.2424,32.2981,0.4306,350.6106,4.6748,2015,4
654,000999,华润三九,16.49,15.81,61.1778,1249.2265,1.2761,7900.1896,8.0704,2015,4
655,300637,扬帆新材,16.48,10.87,26.8084,41.754,0.4639,384.115,4.2679,2015,4
656,601211,国泰君安,16.47,41.75,57.7974,15700.291000000001,2.059,37596.6304,4.9307,2015,4
657,600481,双良节能,16.45,11.18,27.2464,348.5455,0.215,3116.453,1.9231,2015,4
658,300599,雄塑科技,16.44,8.52,23.2061,98.6845,0.4328,1157.118,5.075,2015,4
659,002287,奇正藏药,16.44,26.63,79.7887,264.911,0.6524,994.7278,2.45,2015,4
660,603985,恒润股份,16.42,8.73,28.2722,58.4456,0.9740000000000001,669.0391,11.1506,2015,4
661,603278,大业股份,16.42,6.39,21.4791,72.5525,0.465,1134.8801,7.2748,2015,4
662,603101,汇嘉时代,16.38,3.79,17.9154,103.9481,0.5774,2741.5143,15.2306,2015,4
663,601555,东吴证券,16.37,39.65,54.5249,2708.4949,1.0031,6830.1619,2.5296,2015,4
664,000650,仁和药业,16.37,15.5,44.5603,391.3036,0.3159,2523.8427,2.0380000000000003,2015,4
665,300392,腾信股份,16.36,10.13,17.3909,147.1909,0.3833,1452.3861,3.7822,2015,4
666,300202,聚龙股份,16.36,29.26,53.3699,259.5282,0.4722,886.8224,1.6138,2015,4
667,600688,上海石化,16.36,4.01,25.6352,3245.849,0.3005,80803.422,7.4817,2015,4
668,600578,京能电力,16.35,24.04,33.8265,2614.9642,0.5663,10873.2177,2.3548,2015,4
669,300373,扬杰科技,16.31,16.52,34.6354,137.8027,0.3286,833.8934,1.9886,2015,4
670,603938,三孚股份,16.29,10.45,25.9228,83.6506,0.7428,799.9188,7.1034,2015,4
671,002774,快意电梯,16.29,8.81,34.5397,65.8476,0.2622,747.2901,2.9760000000000004,2015,4
672,603330,上海天洋,16.27,14.31,30.7787,50.266000000000005,1.117,351.1378,7.803,2015,4
673,601900,南方传媒,16.27,8.19,30.2814,376.9824,0.5799,4601.7864,7.0796,2015,4
674,603809,豪能股份,16.26,17.73,37.7283,106.6011,1.3325,601.1198,7.5139,2015,4
675,600305,恒顺醋业,16.26,18.35,39.7235,239.6454,0.7951,1305.4282,4.3316,2015,4
676,002673,西部证券,16.25,34.97,46.7253,1972.6629999999998,0.7056,5640.8788,2.0177,2015,4
677,603959,百利科技,16.24,16.62,36.8533,74.8745,0.4456,450.4555,2.6812,2015,4
678,603933,睿能科技,16.22,3.82,16.0902,48.4371,0.629,1265.5396,16.4355,2015,4
679,601318,中国平安,16.21,8.74,14.9917,54203.0,2.9651,619990.0,33.9158,2015,4
680,603580,艾艾精工,16.21,20.27,46.8534,29.8215,0.5964,147.1084,2.9421,2015,4
681,603306,华懋科技,16.2,25.83,41.3534,174.6718,1.2249,676.1687,4.7417,2015,4
682,600885,宏发股份,16.19,11.11,38.6959,472.3024,0.8878,4247.8378,7.985,2015,4
683,300525,博思软件,16.18,23.97,67.0962,36.732,0.7196,153.1975,3.0015,2015,4
684,603648,畅联股份,16.18,9.91,23.7046,119.1381,0.4308,1201.8475,4.3466,2015,4
685,300552,万集科技,16.15,12.49,39.5814,63.9406,0.7992,511.9172,6.3989,2015,4
686,002292,奥飞娱乐,16.14,18.88,53.3787,489.04,0.3867,2589.1708,2.0475,2015,4
687,300443,金雷风电,16.13,21.97,34.2424,145.2677,2.582,661.2041,11.7526,2015,4
688,002802,洪汇新材,16.12,15.5,30.75,45.3701,0.5601,292.5324,3.6115,2015,4
689,600406,国电南瑞,16.12,13.42,25.1922,1299.2166,0.5348,9678.0135,3.9844,2015,4
690,603991,至正股份,16.12,11.18,29.6276,33.6622,0.6028,300.893,5.3889,2015,4
691,002007,华兰生物,16.1,40.02,57.9457,589.1189,1.0134,1471.7633,2.5318,2015,4
692,600483,福能股份,16.08,14.85,27.5015,1063.3378,0.845,7157.5667,5.688,2015,4
693,002749,国光股份,16.08,22.11,47.9061,133.8139,1.7841,605.02,8.0669,2015,4
694,002275,桂林三金,16.07,27.45,72.5251,376.6728,0.6382,1371.8212,2.3243,2015,4
695,002038,双鹭药业,16.07,49.72,65.9687,575.0491,0.8396,1156.5482,1.6886,2015,4
696,600000,浦发银行,16.05,34.53,45.0815,50604.0,2.6645,146550.0,7.8564,2015,4
697,002293,罗莱生活,16.04,14.06,48.9621,410.0883,0.5843,2915.6339,4.1544,2015,4
698,300606,金太阳,16.04,15.76,33.4367,32.4602,0.4852,205.9089,3.0778,2015,4
699,600015,华夏银行,16.04,32.08,42.3731,18883.0,1.7671,58844.0,5.5068,2015,4
700,300720,海川智能,16.03,28.21,59.5862,31.8282,0.5894,112.8219,2.0892,2015,4
701,300510,金冠电气,16.01,19.1,42.2522,50.0476,0.7685,261.9556,4.0225,2015,4
702,002856,美芝股份,16.01,4.39,15.6696,46.6544,0.6138,1062.6077,13.9816,2015,4
703,601166,兴业银行,16.0,32.52,40.6938,50207.0,2.6325,154348.0,8.1012,2015,4
704,600036,招商银行,15.99,28.63,36.8529,57696.0,2.2877,201471.0,7.9885,2015,4
705,000902,新洋丰,15.95,7.77,18.7731,747.6287,1.1341,9619.0844,14.5915,2015,4
706,300597,吉大通信,15.93,12.79,28.8423,57.7405,0.3207,451.2686,2.5069999999999997,2015,4
707,603887,城地股份,15.92,10.07,22.1944,55.9609,0.7613,555.569,7.5587,2015,4
708,300136,信维通信,15.92,17.02,29.998,221.3688,0.3701,1299.9707,2.1734,2015,4
709,002489,浙江永强,15.9,14.6,22.8732,517.2336,0.2377,3540.615,1.6273,2015,4
710,603360,百傲化学,15.9,17.48,44.7342,57.3386,0.5733,327.9914,3.2799,2015,4
711,601939,建设银行,15.9,37.69,48.9246,228145.0,0.9125,605197.0,2.4206,2015,4
712,002885,京泉华,15.87,6.13,17.4799,46.4806,0.7746,757.4453,12.624,2015,4
713,600660,福耀玻璃,15.87,19.19,42.4294,2605.3796,1.0385,13573.4951,5.4107,2015,4
714,000977,浪潮信息,15.86,4.43,15.4803,449.2014,0.46799999999999997,10123.0004,10.5478,2015,4
715,300509,新美星,15.85,11.04,38.8475,49.5082,0.8251,448.2843,7.4714,2015,4
716,600826,兰生股份,15.84,21.34,4.9464,510.92699999999996,1.2146,2393.4802,5.69,2015,4
717,002830,名雕股份,15.83,7.14,33.6369,48.0869,0.9617,673.4525,13.469000000000001,2015,4
718,300639,凯普生物,15.82,18.91,87.881,65.2122,0.9661,344.8339,5.1086,2015,4
719,300706,阿石创,15.79,21.16,39.0183,26.3405,0.4479,124.4478,2.1164,2015,4
720,002008,大族激光,15.75,13.36,37.8525,746.9515,0.7023,5587.3447,5.254,2015,4
721,300526,中潜股份,15.75,11.39,33.0701,42.2483,0.6636,370.6782,5.8229999999999995,2015,4
722,002773,康弘药业,15.74,18.98,89.12899999999999,393.8133,0.8837,2074.3521,4.6551,2015,4
723,300499,高澜股份,15.74,14.38,44.718999999999994,50.9342,1.0186,354.0984,7.0819,2015,4
724,300580,贝斯特,15.73,19.74,40.6242,94.0907,0.6272,476.6231,3.1774,2015,4
725,600388,龙净环保,15.71,7.57,22.9136,560.1487,0.5239,7390.9605,6.9135,2015,4
726,600901,江苏租赁,15.71,55.26,66.908,732.4757,0.3338,1325.4169,0.604,2015,4
727,603056,德邦股份,15.71,2.6,14.5264,337.1954,0.8827,12921.4936,33.8258,2015,4
728,300654,世纪天鸿,15.71,8.81,34.3994,33.9359,0.4847,384.8776,5.4982,2015,4
729,300497,富祥股份,15.69,16.14,35.4743,93.6018,1.3,579.7431,8.0519,2015,4
730,603368,柳药股份,15.67,3.2,8.6788,208.3783,1.8522,6507.6595,57.8458,2015,4
731,603520,司太立,15.65,9.91,37.1572,68.9441,0.7659999999999999,695.66,7.7295,2015,4
732,603086,先达股份,15.63,12.28,31.2857,98.7411,1.6456,803.5021,13.3917,2015,4
733,002669,康达新材,15.61,15.48,34.3454,112.5442,0.5627,726.9805,3.6349,2015,4
734,300347,泰格医药,15.59,16.33,44.1224,156.278,0.3606,956.9977,2.2085,2015,4
735,300710,万隆光电,15.59,12.72,35.3755,39.0221,0.7634,306.5474,5.9973,2015,4
736,300700,岱勒新材,15.59,23.13,48.6026,30.561,0.4945,132.079,2.1372,2015,4
737,002311,海大集团,15.59,3.05,9.4181,779.9783,0.5073,25567.4025,16.6306,2015,4
738,600750,江中药业,15.58,14.13,50.4856,367.0121,1.2233,2597.3514,8.6578,2015,4
739,600556,ST慧球,15.57,5.52,31.8723,5.1319,0.0129,92.9094,0.2353,2015,4
740,600485,信威集团,15.56,53.19,87.9682,1901.2582,0.6502,3574.2165,1.2224,2015,4
741,002424,贵州百灵,15.54,21.66,62.0576,411.3746,0.2915,1899.0876,1.3457,2015,4
742,000811,冰轮环境,15.53,10.72,28.5734,307.5643,0.7064,2869.0267,6.5898,2015,4
743,601966,玲珑轮胎,15.53,7.75,28.7047,677.6109,0.6776,8733.7012,8.7337,2015,4
744,603458,勘设股份,15.52,6.96,26.8974,106.6314,1.1451,1531.432,16.4469,2015,4
745,603978,深圳新星,15.51,11.73,23.3588,82.2495,1.3708,701.0301,11.6838,2015,4
746,603345,安井食品,15.51,5.01,27.0814,128.3435,0.792,2561.2206,15.807,2015,4
747,601668,中国建筑,15.51,2.95,12.4394,26061.897999999997,0.8687,880577.1340000001,29.3525,2015,4
748,300680,隆盛科技,15.5,16.21,33.8992,27.7143,0.5434,170.9629,3.3522,2015,4
749,000403,ST生化,15.49,15.5,52.9386,77.563,0.2845,500.2693,1.8353,2015,4
750,601398,工商银行,15.48,39.72,51.5354,277131.0,0.7709999999999999,697647.0,1.9574,2015,4
751,600197,伊力特,15.47,17.21,51.4137,281.9278,0.6392,1637.5343,3.7132,2015,4
752,300677,英科医疗,15.46,6.43,26.3712,64.22,0.8805,998.0219,13.6847,2015,4
753,603829,洛凯股份,15.45,10.0,23.2704,43.2735,0.3606,432.3781,3.6031,2015,4
754,603960,克来机电,15.44,19.77,39.7622,30.6248,0.5104,154.8655,2.5810000000000004,2015,4
755,603659,璞泰来,15.43,10.76,35.3153,99.2949,0.26899999999999996,922.7515,2.5006,2015,4
756,603090,宏盛股份,15.41,15.55,31.754,36.8605,0.4914,237.037,3.1604,2015,4
757,002250,联化科技,15.41,15.92,37.2432,638.0724,0.7642,4007.7869,4.8004,2015,4
758,600617,国新能源,15.4,8.01,24.0988,542.1744,0.4998,6764.4116,6.2364,2015,4
759,600682,南京新百,15.4,2.31,35.0021,366.5041,0.4426,15852.9452,19.1456,2015,4
760,603038,华立股份,15.38,14.27,34.3847,69.7783,1.3955,488.8598,9.7771,2015,4
761,002788,鹭燕医药,15.38,1.71,7.9715,113.4797,1.1806,6625.7199,68.9326,2015,4
762,603728,鸣志电器,15.38,8.35,36.6789,98.0262,0.4084,1173.0584,4.8877,2015,4
763,000997,新大陆,15.38,11.03,37.6342,335.9249,0.3578,3045.2754,3.2444,2015,4
764,600332,白云山,15.38,6.79,36.2054,1300.3513,1.0071,19124.6583,14.8129,2015,4
765,603788,宁波高发,15.37,16.81,30.5171,112.3956,0.7973,668.4214,4.7415,2015,4
766,002668,奥马电器,15.37,5.67,25.4134,267.0338,1.6149,4702.4296,28.4392,2015,4
767,002450,康得新,15.35,18.89,37.34,1409.4573,0.8761,7459.3766,4.6367,2015,4
768,002791,坚朗五金,15.34,9.05,39.6541,210.7477,1.2396,2326.7303,13.6866,2015,4
769,603336,宏辉果蔬,15.33,9.9,17.9281,62.5522,0.6255,631.7531,6.3175,2015,4
770,600658,电子城,15.31,29.84,72.0302,519.5167,0.8955,1740.5001,3.0003,2015,4
771,300382,斯莱克,15.3,28.08,46.9239,97.8385,0.8353,348.3316,2.9741,2015,4
772,300535,达威股份,15.3,17.48,49.7914,48.0919,1.0734,275.0632,6.1398,2015,4
773,002117,东港股份,15.3,17.21,39.9217,216.22299999999998,0.5943,1256.2481,3.4530000000000003,2015,4
774,600016,民生银行,15.3,29.85,39.0157,46111.0,1.2638,154425.0,4.2325,2015,4
775,601099,太平洋,15.3,41.3,52.5549,1133.0552,0.3209,2743.3707,0.777,2015,4
776,002838,道恩股份,15.29,9.56,23.3074,59.891999999999996,0.9506,626.2308,9.9401,2015,4
777,002888,惠威科技,15.26,13.63,39.169000000000004,33.4059,0.5358,244.9529,3.9294,2015,4
778,300032,金龙机电,15.26,10.78,24.5498,327.0369,0.4838,3033.6419,4.488,2015,4
779,300394,天孚通信,15.25,43.56,63.082,103.2656,1.389,237.0309,3.1884,2015,4
780,002727,一心堂,15.24,6.51,41.9242,346.4386,1.3309,5321.1523,20.4423,2015,4
781,300576,容大感光,15.22,12.02,33.7069,33.3028,0.555,276.9784,4.6163,2015,4
782,600856,中天能源,15.21,14.35,21.2342,284.1488,0.5009,1978.9536,3.4891,2015,4
783,002849,威星智能,15.2,13.16,35.1935,35.4938,0.546,269.5506,4.1469,2015,4
784,603183,建研院,15.2,10.61,43.91,41.61,0.6304,391.9196,5.9381,2015,4
785,000826,启迪桑德,15.18,14.67,30.5394,930.7396,1.0994,6340.5872,7.49,2015,4
786,603806,福斯特,15.16,19.42,32.8408,647.2946,1.6101,3332.8048,8.2905,2015,4
787,600167,联美控股,15.15,23.3,42.3861,176.6029,0.8369,757.7251,3.5911,2015,4
788,601020,华钰矿业,15.14,27.16,57.2757,162.5337,0.3472,598.3532,1.2785,2015,4
789,601155,新城控股,15.13,7.79,26.8085,1836.2744,1.075,23568.7931,13.7985,2015,4
790,300622,博士眼镜,15.12,9.39,75.7757,35.2926,-0.0731,375.6835,5.8381,2015,4
791,300418,昆仑万维,15.12,22.65,60.9525,405.2884,0.3595,1789.1406,1.5871,2015,4
792,300274,阳光电源,15.11,9.31,23.6987,425.402,0.6437,4569.2472,6.914,2015,4
793,603601,再升科技,15.08,21.86,36.453,51.0931,0.3415,233.6234,1.5616,2015,4
794,300253,卫宁健康,15.05,20.24,54.1275,152.5037,0.2746,753.1577,1.3565,2015,4
795,002877,智能自控,15.05,16.71,46.8823,42.6916,0.4656,255.3456,2.7851,2015,4
796,002915,中欣氟材,15.04,9.67,29.8958,36.5466,0.435,377.93699999999995,4.4992,2015,4
797,002690,美亚光电,15.04,34.41,53.155,289.4237,0.4281,840.9109,1.2439,2015,4
798,601198,东兴证券,15.04,38.15,47.2046,2043.9329,0.8162,5356.9956,2.1393,2015,4
799,603725,天安新材,15.02,7.91,23.4746,52.8332,0.4803,667.4893,6.068,2015,4
800,600299,安迪苏,15.0,10.07,41.3025,1528.6511,0.5699,15173.3317,5.6576,2015,4
801,002107,沃华医药,14.98,15.21,72.3554,71.3657,0.1978,468.9237,1.2998,2015,4
802,300530,达志科技,14.97,31.22,47.9654,37.9898,0.7236,121.6497,2.3171,2015,4
803,603766,隆鑫通用,14.97,10.93,20.4447,770.2589,0.9199,7042.7209,8.411,2015,4
804,300534,陇神戎发,14.96,21.87,38.9215,60.6772,0.9334,277.3609,4.2669999999999995,2015,4
805,300557,理工光科,14.95,20.74,50.0346,38.1037,0.9144,183.6913,4.4083,2015,4
806,300384,三联虹普,14.93,30.63,46.8419,115.0838,0.7705,375.6068,2.5149,2015,4
807,601288,农业银行,14.92,33.68,43.4325,180582.0,0.5485,536168.0,1.6507,2015,4
808,000623,吉林敖东,14.92,111.08,68.9542,2593.5893,2.8996,2334.7608,2.6103,2015,4
809,002677,浙江美大,14.91,30.05,52.8356,155.6412,0.3891,517.8773,1.2946,2015,4
810,000908,景峰医药,14.91,13.18,81.1504,324.1017,0.4052,2459.0387,3.0745,2015,4
811,300383,光环新网,14.9,19.2,33.0182,113.5884,0.2081,591.5304,1.0837,2015,4
812,002871,伟隆股份,14.88,14.83,33.4688,39.8628,0.7816,268.7728,5.27,2015,4
813,600678,四川金顶,14.88,7.95,-5.5265,4.1958,0.012,52.7242,0.151,2015,4
814,300733,西菱动力,14.88,12.29,30.6791,62.9666,0.5247,512.1516,4.2679,2015,4
815,002609,捷顺科技,14.88,22.16,57.1423,144.2951,0.24,651.0327,1.0831,2015,4
816,601336,新华保险,14.87,5.42,7.1182,8601.0,2.7571,158453.0,50.7935,2015,4
817,600769,祥龙电业,14.84,30.39,7.6674,6.3121,0.0168,20.7689,0.0553,2015,4
818,600583,海油工程,14.84,21.04,30.7445,3409.9456,0.7712,16201.5067,3.6643,2015,4
819,002180,纳思达,14.83,13.72,40.3086,281.2608,0.4941,2049.0201,3.6001,2015,4
820,002245,澳洋顺昌,14.81,15.23,20.6703,241.4354,0.2479,1584.3816,1.6273,2015,4
821,300527,华舟应急,14.81,7.89,21.0324,135.8921,0.3916,1720.5612,4.9583,2015,4
822,000596,古井贡酒,14.8,13.62,71.2656,715.5784,1.4209,5253.4115,10.4317,2015,4
823,000576,广东甘化,14.8,44.53,3.9974,177.3207,0.4003,398.1423,0.899,2015,4
824,601098,中南传媒,14.8,16.8,41.0966,1695.0851,0.9438,10085.4324,5.6154,2015,4
825,300433,蓝思科技,14.79,8.95,23.8392,1542.7542,2.2911,17227.3847,25.5842,2015,4
826,002864,盘龙药业,14.79,16.64,64.6645,42.6382,0.6559,256.0974,3.9399,2015,4
827,300665,飞鹿股份,14.79,15.39,31.7551,32.2718,0.5661,209.6372,3.6778,2015,4
828,600436,片仔癀,14.78,24.74,47.0054,466.6767,1.1602,1885.6747,4.6882,2015,4
829,603507,振江股份,14.74,13.24,38.9348,55.8689,0.5929,421.8839,4.4774,2015,4
830,300722,新余国科,14.74,16.78,43.1195,27.3136,0.4552,162.707,2.7117,2015,4
831,300608,思特奇,14.74,7.71,44.148,47.402,0.9374,614.3179,12.149000000000001,2015,4
832,600837,海通证券,14.7,41.58,55.0132,15838.8509,1.3769999999999998,38086.2677,3.3113,2015,4
833,600518,康美药业,14.69,15.25,28.3368,2756.7346,0.6229,18066.828,4.1084,2015,4
834,300389,艾比森,14.65,12.38,32.9184,125.5348,0.7833,1013.5386,6.3241,2015,4
835,300548,博创科技,14.65,18.51,35.3579,43.9353,0.7086,237.2624,3.8268,2015,4
836,002803,吉宏股份,14.63,7.16,20.7063,37.3844,0.4297,521.8653,5.9984,2015,4
837,603567,珍宝岛,14.62,28.23,78.0927,585.305,1.3785,2073.0599,4.8826,2015,4
838,300500,启迪设计,14.62,15.37,39.3035,51.1061,1.1356,332.3073,7.3846,2015,4
839,603929,亚翔集成,14.61,7.18,16.767,79.4766,0.4967,1106.7196,6.9169,2015,4
840,603929,亚翔集成,14.61,7.18,16.767,79.4766,0.4967,1106.7196,6.9169,2015,4
841,603359,东珠景观,14.6,17.21,32.4145,151.2401,0.8859,878.7429,5.1478,2015,4
842,002563,森马服饰,14.6,14.27,37.6625,1349.2408,0.5007,9454.4492,3.5087,2015,4
843,300104,乐视网,14.58,4.4,14.6328,573.0272,0.3087,13016.7251,7.0132,2015,4
844,600919,江苏银行,14.57,33.86,42.9453,9497.433,1.0436,28047.07,3.082,2015,4
845,002142,宁波银行,14.54,33.53,41.0839,6544.3330000000005,1.6781,19516.224,5.0044,2015,4
846,300699,光威复材,14.54,32.47,51.9013,176.3932,0.6391,543.1118,1.9677,2015,4
847,603686,龙马环卫,14.52,9.84,31.2,150.776,0.5653,1531.9999,5.7442,2015,4
848,603198,迎驾贡酒,14.51,18.12,58.33,530.3991,0.6629,2926.8044,3.6585,2015,4
849,600486,扬农化工,14.5,14.61,26.5666,455.0857,1.4684,3114.1297,10.0488,2015,4
850,300219,鸿利智汇,14.47,9.55,26.003,152.1862,0.2475,1592.3183,2.5897,2015,4
851,300267,尔康制药,14.45,34.42,51.4689,604.5787,0.5879,1755.9989,1.7075,2015,4
852,603131,上海沪工,14.44,10.54,28.6487,48.4814,0.6464,459.6088,6.1281,2015,4
853,600633,浙数文化,14.44,17.65,41.9597,610.2969,0.5135,3457.5498,2.9096,2015,4
854,601169,北京银行,14.44,38.2,47.7212,16839.0,1.3288,44081.0,3.4785,2015,4
855,002439,启明星辰,14.43,15.91,68.4959,244.1272,0.294,1533.9582,1.8475,2015,4
856,300435,中泰股份,14.42,19.97,35.0658,92.3733,1.1320000000000001,462.464,5.6674,2015,4
857,001896,豫能控股,14.42,15.31,36.6903,559.9083,0.6546,3655.5242,4.274,2015,4
858,002836,新宏泽,14.41,14.98,38.007,36.5407,0.609,243.8002,4.0633,2015,4
859,002099,海翔药业,14.4,20.96,46.2294,516.5872,0.6799,2464.4955,3.2437,2015,4
860,002382,蓝帆医疗,14.39,11.27,25.9425,170.2118,0.6885,1508.9847,6.1043,2015,4
861,002317,众生药业,14.39,18.8,63.673,296.7147,0.4017,1577.7366,2.1364,2015,4
862,603016,新宏泰,14.37,16.69,41.0346,65.8817,0.5929,394.5392,3.5508,2015,4
863,000615,京汉股份,14.37,9.84,25.9092,237.6839,0.6092,2413.2813,6.1859,2015,4
864,300429,强力新材,14.37,25.86,44.5964,86.5138,1.0841,334.4386,4.1909,2015,4
865,000921,海信科龙,14.35,2.47,21.4338,580.3351,0.4258,23471.6029,17.224,2015,4
866,601127,小康股份,14.34,3.52,19.3145,372.3697,0.4964,10554.4755,14.0726,2015,4
867,002285,世联行,14.34,10.81,32.5381,509.3892,0.3523,4710.5532,3.2583,2015,4
868,000568,泸州老窖,14.33,21.34,49.3961,1472.9781,1.0504,6900.1569,4.9207,2015,4
869,300398,飞凯材料,14.33,24.35,48.6598,105.2134,1.0116,432.0727,4.1545,2015,4
870,300619,金银河,14.33,13.24,35.3484,23.9407,0.4275,180.7633,3.2279,2015,4
871,600109,国金证券,14.32,34.96,45.9218,2359.7762,0.7802,6748.4527,2.2313,2015,4
872,000513,丽珠集团,14.32,9.4,61.1008,622.641,1.5688,6620.5165,16.680999999999997,2015,4
873,601360,三六零,14.28,8.47,30.4656,225.4831,0.5631,2661.2697,6.6464,2015,4
874,000691,亚太实业,14.25,11.07,21.539,11.5938,0.0358,104.7161,0.3239,2015,4
875,603466,风语筑,14.25,6.45,27.176,65.7478,0.6087,1018.7936,9.4332,2015,4
876,000858,五粮液,14.25,28.51,69.1958,6176.1193,1.6269999999999998,21659.2874,5.7058,2015,4
877,603355,莱克电气,14.24,9.08,22.2372,363.8003,0.9072,4002.7441,9.9819,2015,4
878,603027,千禾味业,14.23,10.66,37.1901,66.5311,0.5544,623.586,5.1965,2015,4
879,600030,中信证券,14.23,35.34,49.3706,19799.7934,1.6340000000000001,56013.435999999994,4.6227,2015,4
880,603008,喜临门,14.23,11.29,39.6112,190.6437,0.6052,1687.4371,5.3569,2015,4
881,002262,恩华药业,14.23,9.33,41.8838,258.3471,0.5324,2766.5676,5.7023,2015,4
882,000546,金圆股份,14.22,14.17,33.3522,264.3853,0.4417,1865.2365,3.1168,2015,4
883,600666,奥瑞德,14.21,26.12,42.6923,300.6123,0.3918,1150.8369,1.5002,2015,4
884,000627,天茂集团,14.21,45.69,4.2756,247.2667,0.1826,541.1071,0.3997,2015,4
885,002555,三七互娱,14.2,10.86,59.2869,506.0165,0.5769,4656.7873,5.3092,2015,4
886,300631,久吾高科,14.2,21.48,47.7028,50.2931,1.0469,234.03400000000002,4.8716,2015,4
887,002300,太阳电缆,14.19,5.02,13.0871,181.0999,0.4004,3603.3738,7.9676,2015,4
888,300691,联合光电,14.19,7.29,25.0222,44.5193,0.6939,610.2462,9.5128,2015,4
889,600081,东风科技,14.19,3.17,17.4132,153.1544,0.4884,4824.9271,15.3875,2015,4
890,601006,大秦铁路,14.19,24.07,29.6069,12647.7336,0.8507,52531.3669,3.5334,2015,4
891,300651,金陵体育,14.16,13.64,41.5734,44.1378,0.777,323.5886,5.6969,2015,4
892,002808,苏州恒久,14.16,18.6,28.1696,42.2076,0.4689,226.80200000000002,2.52,2015,4
893,002324,普利特,14.15,9.34,23.7061,260.3943,0.9644,2787.4242,10.3237,2015,4
894,603882,金域医学,14.13,5.5,45.9248,131.4308,0.3376,2389.3922,6.1391,2015,4
895,601229,上海银行,14.07,39.21,48.0055,13002.367,3.0709,33159.13,7.8316,2015,4
896,603699,纽威股份,14.06,15.91,41.6155,342.1438,0.4561,2149.8826,2.8665,2015,4
