,code,name,cf_sales,rateofreturn,cf_nm,cf_liabilities,cashflowratio,year,quanter
773,601898,中煤能源,0.1254,0.0092,1.2176,0.016,3.6886,2017,1
774,600509,天富能源,0.1253,0.0065,0.9469,0.0087,2.7569,2017,1
775,603988,中电电机,0.1253,0.0108,1.0094,0.0498,4.9812,2017,1
776,600168,武汉控股,0.125,0.004,0.5426,0.0088,1.9424,2017,1
777,603813,原尚股份,0.1249,,1.0015,,,2017,1
778,002808,苏州恒久,0.1247,0.0136,1.2447,0.1307,13.1819,2017,1
779,002598,山东章鼓,0.1245,0.0177,1.5134,0.066,7.2158,2017,1
780,603060,国检集团,0.1241,0.015,1.1265,0.069,9.1292,2017,1
781,603133,碳元科技,0.1241,0.0143,1.0512,0.0935,9.7235,2017,1
782,000669,金鸿控股,0.1235,0.0067,0.8703,0.0104,1.7214,2017,1
783,600258,首旅酒店,0.1234,0.0138,4.9209,0.0235,3.06,2017,1
784,300026,红日药业,0.1233,0.0123,0.68,0.0782,8.0894,2017,1
785,002262,恩华药业,0.1232,0.0324,1.2987,0.1049,10.8726,2017,1
786,300493,润欣科技,0.1217,0.0452,4.1133,0.0917,9.2731,2017,1
787,002716,金贵银业,0.1216,0.0345,5.6946,0.0496,8.4458,2017,1
788,300482,万孚生物,0.1216,0.0175,0.6166,0.0684,12.0135,2017,1
789,603976,正川股份,0.1215,,0.7802,,,2017,1
790,600419,天润乳业,0.1215,0.0243,1.1589,0.0724,10.9758,2017,1
791,000513,丽珠集团,0.1212,0.0227,0.8622,0.0654,6.7293,2017,1
792,600027,华电国际,0.1205,0.0112,27.799,0.0154,3.4081,2017,1
793,603826,坤彩科技,0.1204,0.0146,0.4838,0.037000000000000005,5.9768,2017,1
794,300563,神宇股份,0.1202,0.0151,0.6658,0.0526,5.3835,2017,1
795,600488,天药股份,0.1201,0.0114,3.4405,0.0603,18.637,2017,1
796,300731,科创新源,0.1199,,0.4374,,,2017,1
797,603883,老百姓,0.1198,0.0412,1.6981,0.07,9.6946,2017,1
798,600467,好当家,0.1193,0.0051,2.6756,0.0119,1.2601,2017,1
799,603568,伟明环保,0.1192,0.006999999999999999,0.2086,0.017,9.2082,2017,1
800,002250,联化科技,0.1188,0.0136,1.1838,0.0569,9.2555,2017,1
801,002690,美亚光电,0.1188,0.0078,0.4481,0.0696,9.2031,2017,1
802,002536,西泵股份,0.1187,0.0241,1.3583,0.0689,8.2319,2017,1
803,000729,燕京啤酒,0.1186,0.0205,5.9681,0.0817,8.2096,2017,1
804,603738,泰晶科技,0.1186,0.0152,0.6153,0.115,12.7273,2017,1
805,603055,台华新材,0.1185,,0.8579,,,2017,1
806,002079,苏州固锝,0.1181,0.0215,1.5441,0.1396,14.9772,2017,1
807,002484,江海股份,0.1181,0.0114,1.2273,0.11,12.1316,2017,1
808,300115,长盈精密,0.11800000000000001,0.0284,1.0666,0.0633,6.4998,2017,1
809,600171,上海贝岭,0.1173,0.0063,0.8763,0.0628,8.9054,2017,1
810,000333,美的集团,0.1173,0.031,1.4957,0.0463,5.2533,2017,1
811,002913,奥士康,0.1169,,0.9148,,,2017,1
812,300570,太辰光,0.1166,0.0106,0.6037,0.1039,10.5803,2017,1
813,002597,金禾实业,0.1166,0.0274,0.6021,0.0702,7.2224,2017,1
814,603963,大理药业,0.1163,,0.3915,,,2017,1
815,300211,亿通科技,0.11599999999999999,0.008,2.5854,0.0608,6.1109,2017,1
816,002019,亿帆医药,0.1158,0.0147,0.5226,0.037000000000000005,4.565,2017,1
817,002435,长江润发,0.1154,0.01,0.8984,0.07,7.2797,2017,1
818,000425,徐工机械,0.1153,0.0152,3.432,0.0279,3.3444,2017,1
819,300057,万顺股份,0.1153,0.0152,3.5887,0.0375,4.0058,2017,1
820,002251,步步高,0.1152,0.038,3.5551,0.0702,8.0364,2017,1
821,002524,光正集团,0.1151,0.0069,,0.0139,1.8777,2017,1
822,002213,特尔佳,0.115,0.0038,,0.0223,2.2607,2017,1
823,603031,安德利,0.1147,0.0385,7.0284,0.0657,6.6234,2017,1
824,603320,迪贝电气,0.1145,0.0306,1.1345,0.0797,8.1993,2017,1
825,600903,贵州燃气,0.1145,,4.0662,,,2017,1
826,300537,广信材料,0.1142,0.0117,0.8122,0.071,7.105,2017,1
827,603665,康隆达,0.1137,0.0179,1.2065,0.0918,10.562999999999999,2017,1
828,300031,宝通科技,0.113,0.0145,1.0215,0.0637,6.77,2017,1
829,002206,海利得,0.113,0.016,0.9496,0.0403,4.1346,2017,1
830,002731,萃华珠宝,0.113,0.0233,,0.0401,4.0621,2017,1
831,300577,开润股份,0.1126,0.0315,0.8805,0.1151,12.0051,2017,1
832,600408,*ST安泰,0.1126,0.0193,,0.0226,2.8944,2017,1
833,002186,全聚德,0.1119,0.0243,1.2492,0.1131,11.8141,2017,1
834,002061,浙江交科,0.1119,0.0207,2.151,0.0393,5.8813,2017,1
835,600873,梅花生物,0.1116,0.0182,0.8762,0.0427,7.5187,2017,1
836,601231,环旭电子,0.1115,0.0503,2.5152,0.1119,11.4972,2017,1
837,600105,永鼎股份,0.1109,0.0119,0.6964,0.0382,4.7721,2017,1
838,002189,利达光电,0.1109,0.0249,11.4425,0.0692,8.5142,2017,1
839,002351,漫步者,0.1108,0.0117,0.6101,0.132,14.3386,2017,1
840,300149,量子高科,0.1107,0.006999999999999999,0.4743,0.2993,33.5515,2017,1
841,300571,平治信息,0.1107,0.0645,1.0554,0.2707,37.7887,2017,1
842,002135,东南网架,0.1106,0.0199,5.2261,0.0281,3.0109,2017,1
843,600673,东阳光科,0.1106,0.0153,5.0711,0.0242,3.2879,2017,1
844,300606,金太阳,0.1101,0.013000000000000001,0.4276,0.1111,11.1129,2017,1
845,002706,良信电器,0.1099,0.0164,1.0157,0.096,9.6074,2017,1
846,603289,泰瑞机器,0.1095,,0.9076,,,2017,1
847,600433,冠豪高新,0.1091,0.0111,3.1317,0.028999999999999998,3.1042,2017,1
848,002773,康弘药业,0.109,0.0176,0.4615,0.0762,13.3132,2017,1
849,600182,S佳通,0.109,0.0391,1.7517,0.1362,17.3027,2017,1
850,002185,华天科技,0.1085,0.02,1.2801,0.0658,7.9127,2017,1
851,600642,申能股份,0.1083,0.0175,1.445,0.0473,8.3453,2017,1
852,002209,达意隆,0.1071,0.0141,8.0645,0.023,2.3612,2017,1
853,002163,中航三鑫,0.107,0.0129,,0.0158,2.0737,2017,1
854,300167,迪威迅,0.1069,0.0071,,0.0209,2.1426,2017,1
855,002751,易尚展示,0.1069,0.0066,,0.0085,1.8389,2017,1
856,300349,金卡智能,0.1067,0.0089,0.6683,0.0565,7.15,2017,1
857,603579,荣泰健康,0.1067,0.0213,0.6762,0.0618,6.2719,2017,1
858,600803,新奥股份,0.1064,0.0101,0.9343,0.0142,2.2077,2017,1
859,000554,泰山石油,0.1064,0.0656,345.7186,0.3924,42.6699,2017,1
860,600785,新华百货,0.1064,0.051,3.4313,0.091,9.5121,2017,1
861,002173,创新医疗,0.1058,0.0044,0.8269,0.0201,2.5380000000000003,2017,1
862,002136,安纳达,0.1055,0.0263,0.8201,0.0583,5.9507,2017,1
863,002382,蓝帆医疗,0.1054,0.025,0.8143,0.1323,13.9862,2017,1
864,002032,苏泊尔,0.1053,0.0533,1.1334,0.1445,14.5681,2017,1
865,600115,东方航空,0.1052,0.0123,0.8646,0.0165,3.7603,2017,1
866,600285,羚锐制药,0.1047,0.0135,0.6247,0.0428,4.8249,2017,1
867,000525,红太阳,0.1045,0.0115,0.8057,0.021,2.2351,2017,1
868,603009,北特科技,0.1045,0.0139,1.3375,0.0471,4.9452,2017,1
869,000559,万向钱潮,0.1041,0.0256,1.2087,0.0437,4.9707,2017,1
870,002748,世龙实业,0.10400000000000001,0.0267,0.534,0.1798,19.7155,2017,1
871,600196,复星医药,0.1037,0.0085,0.4812,0.0188,3.6654,2017,1
872,002001,新和成,0.1034,0.0106,0.5489,0.0352,4.9199,2017,1
873,603188,亚邦股份,0.1031,0.0153,0.3648,0.1122,11.8427,2017,1
874,002455,百川股份,0.1031,0.0238,2.5616,0.0415,4.2245,2017,1
875,600784,鲁银投资,0.1027,0.0088,53.288000000000004,0.0145,1.6805,2017,1
876,002162,悦心健康,0.1026,0.0073,,0.0122,1.4635,2017,1
877,300620,光库科技,0.1025,0.0094,0.4689,0.1001,12.5286,2017,1
878,002757,南兴装备,0.1024,0.0142,0.823,0.0669,6.8474,2017,1
879,601011,宝泰隆,0.1021,0.0067,3.1196,0.0151,1.969,2017,1
880,603906,龙蟠科技,0.1019,0.0215,1.0095,0.075,9.421,2017,1
881,002571,德力股份,0.1019,0.0092,,0.0367,3.6841,2017,1
882,600010,包钢股份,0.1018,0.0076,5.5048,0.0114,1.2602,2017,1
883,601666,平煤股份,0.1017,0.0138,1.4815,0.0201,2.9178,2017,1
884,300160,秀强股份,0.1014,0.0192,0.5991,0.0556,5.9499,2017,1
885,002254,泰和新材,0.1014,0.0161,1.3906,0.0911,10.5312,2017,1
886,002861,瀛通通讯,0.1011,0.0203,0.9468,0.1234,13.0489,2017,1
887,002827,高争民爆,0.1009,0.0086,0.6742,0.0637,6.9462,2017,1
888,603838,四通股份,0.1004,0.0117,0.6915,0.069,12.1662,2017,1
889,002823,凯中精密,0.1001,0.0207,0.9125,0.0609,7.6781,2017,1
890,000552,靖远煤电,0.0996,0.0111,0.9325,0.0334,3.3446,2017,1
891,600018,上港集团,0.0993,0.0067,0.55,0.0167,2.3796,2017,1
892,002688,金河生物,0.0993,0.0123,0.7421,0.0303,6.1092,2017,1
893,002467,二六三,0.0992,0.0077,0.722,0.0279,2.8946,2017,1
894,600508,上海能源,0.0992,0.0099,0.879,0.0287,4.5418,2017,1
895,603035,常熟汽饰,0.099,0.0108,0.5608,0.0383,4.1037,2017,1
896,002691,冀凯股份,0.0989,0.0043,4.7842,0.0488,7.3827,2017,1
897,603178,圣龙股份,0.098,0.0185,1.2653,0.0322,5.197,2017,1
898,002175,东方网络,0.0976,0.006,0.4564,0.0127,2.5317,2017,1
899,603881,数据港,0.0976,0.0074,0.4663,0.0159,4.0483,2017,1
900,002085,万丰奥威,0.0972,0.0257,1.0969,0.0693,9.1099,2017,1
901,300196,长海股份,0.0972,0.013000000000000001,0.6521,0.0587,8.3485,2017,1
902,300086,康芝药业,0.0971,0.0051,0.7307,0.0448,5.5777,2017,1
903,002851,麦格米特,0.0966,0.0133,1.1938,0.0414,4.5743,2017,1
904,300398,飞凯材料,0.0964,0.0086,0.7114,0.0255,2.7739,2017,1
905,300652,雷迪克,0.096,0.0181,0.594,0.0389,3.9286,2017,1
906,002129,中环股份,0.096,0.006999999999999999,1.5001,0.0132,2.0019,2017,1
907,002423,中原特钢,0.0949,0.0048,,0.0091,1.1028,2017,1
908,000759,中百集团,0.0949,0.0525,3.7579,0.0893,9.62,2017,1
909,600808,马钢股份,0.0949,0.0239,1.6292,0.0361,5.1098,2017,1
910,002628,成都路桥,0.0947,0.0042,3.0887,0.0085,0.9841,2017,1
911,603688,石英股份,0.0946,0.0081,0.6984,0.1439,17.1708,2017,1
912,002726,龙大肉食,0.0946,0.0591,1.7616,0.3241,33.7019,2017,1
913,000601,韶能股份,0.0943,0.0088,0.6097,0.0184,5.1758,2017,1
914,300084,海默科技,0.0943,0.0022,,0.0085,0.9651,2017,1
915,603129,春风动力,0.0942,0.032,1.0771,0.0552,5.6048,2017,1
916,600796,钱江生化,0.0941,0.01,1.8899,0.0278,4.4326,2017,1
917,002881,美格智能,0.0939,0.02,1.3643,0.0386,3.9718,2017,1
918,002656,摩登大道,0.0937,0.0087,0.2649,0.0279,4.8144,2017,1
919,002887,绿茵生态,0.0935,0.0084,0.2695,0.0237,2.3792,2017,1
920,603335,迪生力,0.0935,0.0291,1.2324,0.0661,6.9676,2017,1
921,600617,国新能源,0.0934,0.0121,3.7883,0.0149,3.5791,2017,1
922,603958,哈森股份,0.0934,0.0269,1.0282,0.1825,18.6063,2017,1
923,002127,南极电商,0.0931,0.0032,0.2504,0.0151,1.5119999999999998,2017,1
924,000659,珠海中富,0.09300000000000001,0.0125,,0.015,1.6517,2017,1
925,603899,晨光文具,0.0925,0.0372,0.8043,0.1569,16.4857,2017,1
926,603938,三孚股份,0.0925,0.0384,0.682,0.2851,30.215,2017,1
927,600029,南方航空,0.0923,0.0141,1.5527,0.0196,4.2932,2017,1
928,000100,TCL集团,0.0923,0.0156,3.4819999999999998,0.0227,3.3703,2017,1
929,000543,皖能电力,0.0921,0.0089,,0.02,4.0673,2017,1
930,600305,恒顺醋业,0.0919,0.0146,0.7435,0.0539,6.6647,2017,1
931,300700,岱勒新材,0.0912,,0.4557,,,2017,1
932,300109,新开源,0.0909,0.0071,0.3999,0.0993,11.8188,2017,1
933,000887,中鼎股份,0.0899,0.0155,0.6809,0.0306,6.4528,2017,1
934,002109,兴化股份,0.0896,0.0103,0.8089,0.0353,3.5285,2017,1
935,002021,中捷资源,0.0894,0.0116,,0.0251,2.884,2017,1
936,000813,德展健康,0.0894,0.0076,0.1927,0.1585,17.5734,2017,1
937,600461,洪城水业,0.0892,0.0084,0.8728,0.0152,2.2844,2017,1
938,002477,雏鹰农牧,0.0889,0.0056,0.8515,0.0094,1.3656,2017,1
939,601127,小康股份,0.0888,0.0244,1.819,0.0317,3.4477,2017,1
940,002626,金达威,0.0887,0.0118,0.5735,0.040999999999999995,7.797000000000001,2017,1
941,002288,超华科技,0.0887,0.0091,2.2576,0.0231,2.3536,2017,1
942,002681,奋达科技,0.0884,0.0077,0.6944,0.0264,4.4751,2017,1
943,600810,神马股份,0.0881,0.0269,3.9352,0.0373,4.5219,2017,1
944,002220,天宝食品,0.08800000000000001,0.0044,1.0029,0.009000000000000001,3.7166,2017,1
945,603699,纽威股份,0.0879,0.0114,0.9037,0.0315,3.3085,2017,1
946,600426,华鲁恒升,0.0875,0.0152,0.6858,0.0377,6.7437,2017,1
947,600623,华谊集团,0.0874,0.026000000000000002,4.3838,0.0528,6.1418,2017,1
948,603506,南都物业,0.0873,,0.9046,,,2017,1
949,300441,鲍斯股份,0.0873,0.0092,0.5299,0.037000000000000005,3.897,2017,1
950,300460,惠伦晶体,0.0872,0.0066,2.8516,0.0251,2.6965,2017,1
951,000862,银星能源,0.087,0.0022,7.5806,0.0031,1.9528,2017,1
952,000587,金洲慈航,0.0869,0.0065,2.144,0.0087,1.3706,2017,1
953,300112,万讯自控,0.0866,0.0077,2.0005,0.040999999999999995,4.7199,2017,1
954,603777,来伊份,0.0866,0.0344,1.2367,0.1254,12.683,2017,1
955,000757,浩物股份,0.0865,0.0148,1.1237,0.0369,6.7484,2017,1
956,002293,罗莱生活,0.0862,0.0199,0.7289,0.0581,7.0195,2017,1
957,000737,*ST南风,0.086,0.0146,,0.0151,1.9848,2017,1
958,002433,太安堂,0.0858,0.0091,1.2613,0.0276,5.3371,2017,1
959,000423,东阿阿胶,0.0858,0.0129,0.2376,0.0661,6.8455,2017,1
960,000807,云铝股份,0.0857,0.0128,3.1176,0.0189,2.5573,2017,1
961,000539,粤电力A,0.0856,0.0068,,0.0117,2.7611,2017,1
962,002267,陕天然气,0.0856,0.0212,1.0254,0.0453,6.6053,2017,1
963,601111,中国国航,0.0854,0.0106,1.3668,0.0172,3.8511,2017,1
964,002059,云南旅游,0.0853,0.0047,,0.0088,1.1443,2017,1
965,000989,九芝堂,0.0852,0.0118,0.4388,0.0847,9.4648,2017,1
966,002422,科伦药业,0.0851,0.0081,0.9224,0.0151,1.6909999999999998,2017,1
967,000875,吉电股份,0.0851,0.004,1.3753,0.0057,1.3001,2017,1
968,601015,陕西黑猫,0.0851,0.0175,4.9825,0.0302,3.471,2017,1
969,600323,瀚蓝环境,0.0849,0.006,0.5832,0.0105,2.8004,2017,1
970,600098,广州发展,0.0843,0.0112,11.0268,0.0243,3.569,2017,1
971,600356,恒丰纸业,0.084,0.0109,1.0807,0.0456,4.612,2017,1
972,300100,双林股份,0.0838,0.0133,0.8519,0.025,2.8887,2017,1
973,601107,四川成渝,0.0834,0.0036,0.4335,0.0059,2.0885,2017,1
974,600801,华新水泥,0.0833,0.0107,4.1921,0.0173,2.9687,2017,1
975,600717,天津港,0.0832,0.0083,0.7161,0.0223,4.4293,2017,1
976,603393,新天然气,0.0832,0.0108,0.4128,0.0805,9.7608,2017,1
977,002379,宏创控股,0.0831,0.0182,1.0778,0.1717,17.1683,2017,1
978,002539,云图控股,0.0828,0.0174,2.1311,0.0268,2.8253,2017,1
979,600428,中远海特,0.0821,0.0063,11.6526,0.0114,2.8114,2017,1
980,002490,山东墨龙,0.0821,0.006999999999999999,,0.0105,1.1015,2017,1
981,002632,道明光学,0.0821,0.006999999999999999,0.5982,0.0797,10.2004,2017,1
982,002003,伟星股份,0.08199999999999999,0.0103,3.1249,0.0564,5.6452,2017,1
983,603002,宏昌电子,0.0819,0.013000000000000001,2.1591,0.0383,3.8326,2017,1
984,603223,恒通股份,0.0818,0.0605,2.8222,0.2327,25.8071,2017,1
985,603233,大参林,0.0817,0.0383,1.2131,0.0636,6.443,2017,1
986,603630,拉芳家化,0.0817,0.0106,0.563,0.1025,10.9427,2017,1
987,600303,曙光股份,0.0812,0.0077,0.1601,0.0121,1.5469,2017,1
988,600552,凯盛科技,0.0811,0.0119,3.9357,0.0236,2.8116,2017,1
989,603059,倍加洁,0.0807,,0.6868,,,2017,1
990,002728,特一药业,0.0807,0.0077,0.6544,0.018000000000000002,2.5543,2017,1
991,300041,回天新材,0.0807,0.015,0.6159,0.10400000000000001,11.356,2017,1
992,300214,日科化学,0.08,0.0213,3.3704,0.2324,23.7872,2017,1
993,000410,沈阳机床,0.0799,0.0029,,0.0029,0.364,2017,1
994,603157,拉夏贝尔,0.0793,,1.3176,,,2017,1
995,000913,钱江摩托,0.0791,0.011000000000000001,1.9768,0.0329,4.257,2017,1
996,002168,深圳惠程,0.079,0.002,,0.0061,0.6222,2017,1
997,002269,美邦服饰,0.0789,0.0234,4.5648,0.0532,5.9331,2017,1
998,002241,歌尔股份,0.0789,0.0152,1.2398,0.028999999999999998,3.9795,2017,1
999,300107,建新股份,0.0786,0.008,1.5968,0.1224,13.2051,2017,1
1000,002200,云投生态,0.0786,0.0039,,0.0055,0.5582,2017,1
1001,002199,东晶电子,0.0785,0.0067,3.7951,0.0344,7.1424,2017,1
1002,300686,智动力,0.0784,0.0224,1.1059999999999999,0.0631,6.3104,2017,1
1003,600085,同仁堂,0.0783,0.0163,0.5731,0.0571,7.2455,2017,1
1004,300391,康跃科技,0.078,0.006999999999999999,3.1056,0.0134,1.5955,2017,1
1005,300110,华仁药业,0.078,0.0076,4.7918,0.0167,2.2634,2017,1
1006,600425,青松建化,0.078,0.0008,,0.0014,0.2851,2017,1
1007,600246,万通地产,0.0778,0.0038,0.7090000000000001,0.0076,1.6323,2017,1
1008,600745,闻泰科技,0.0772,0.0298,2.4459999999999997,0.0431,4.558,2017,1
1009,603181,皇马科技,0.0772,,0.8753,,,2017,1
1010,603301,振德医疗,0.0771,,1.0273,,,2017,1
1011,601228,广州港,0.0768,0.0063,0.745,0.0152,2.5849,2017,1
1012,600862,中航高科,0.0767,0.0069,0.8185,0.0123,1.4316,2017,1
1013,300009,安科生物,0.0767,0.0078,0.3277,0.0318,3.8451,2017,1
1014,603416,信捷电气,0.0765,0.0071,0.2774,0.0582,6.5797,2017,1
1015,300526,中潜股份,0.0764,0.0094,0.741,0.031,3.1023,2017,1
1016,002702,海欣食品,0.0763,0.0122,,0.0387,3.8871,2017,1
1017,603596,伯特利,0.0762,,0.6307,,,2017,1
1018,000800,一汽轿车,0.0762,0.0308,2.0398,0.0563,5.9238,2017,1
1019,600203,福日电子,0.0761,0.0336,9.5933,0.0625,6.5314,2017,1
1020,000025,特力A,0.0761,0.0052,1.7007,0.0232,2.6272,2017,1
1021,600595,中孚实业,0.076,0.0082,,0.0106,1.6454,2017,1
1022,600021,上海电力,0.0753,0.006,1.8094,0.0083,1.9765,2017,1
1023,300275,梅安森,0.0751,0.0093,0.6313,0.0213,2.1413,2017,1
1024,600731,湖南海利,0.0751,0.0131,2.6001,0.0242,2.9262,2017,1
1025,300498,温氏股份,0.0747,0.0222,0.6495,0.0945,10.1369,2017,1
1026,300127,银河磁体,0.0746,0.0075,0.3008,0.1427,15.3144,2017,1
1027,000798,中水渔业,0.0745,0.0103,,0.0296,3.2279,2017,1
1028,002522,浙江众成,0.0743,0.0043,0.7362,0.0188,3.1874,2017,1
1029,300657,弘信电子,0.0742,0.0169,1.4288,0.0249,2.9972,2017,1
1030,603269,海鸥股份,0.0742,0.0082,1.375,0.0146,1.5387,2017,1
1031,002824,和胜股份,0.07400000000000001,0.0169,0.7428,0.1239,12.7293,2017,1
1032,000096,广聚能源,0.07400000000000001,0.0063,0.4039,0.1178,14.6197,2017,1
1033,000597,东北制药,0.0738,0.0108,8.2734,0.0143,2.104,2017,1
1034,002798,帝欧家居,0.0737,0.008,2.8201,0.0636,6.6629,2017,1
1035,002403,爱仕达,0.0736,0.0147,1.0886,0.0355,4.4956,2017,1
1036,603298,杭叉集团,0.0736,0.0236,0.9458,0.0838,8.4951,2017,1
1037,600616,金枫酒业,0.0733,0.0089,0.3941,0.0571,6.9367,2017,1
1038,600479,千金药业,0.0732,0.0155,1.3951,0.0484,5.4429,2017,1
1039,603789,星光农机,0.0731,0.0074,0.7862,0.025,2.6397,2017,1
1040,002528,英飞拓,0.0729,0.0092,,0.0325,5.2832,2017,1
1041,600640,号百控股,0.0728,0.015,1.5703,0.0763,7.8392,2017,1
1042,603939,益丰药房,0.0727,0.0185,1.1164,0.0656,6.8166,2017,1
1043,002559,亚威股份,0.0723,0.0078,1.0039,0.0272,3.0567,2017,1
1044,000823,超声电子,0.0722,0.0145,0.9802,0.0525,5.7427,2017,1
1045,601689,拓普集团,0.0718,0.0156,0.4847,0.0462,4.6918,2017,1
1046,600740,山西焦化,0.0717,0.0081,6.6481,0.0107,1.439,2017,1
1047,300121,阳谷华泰,0.0713,0.0185,0.7442,0.0372,6.0274,2017,1
1048,603299,井神股份,0.0711,0.0093,1.4862,0.0165,1.8603,2017,1
1049,603021,山东华鹏,0.071,0.0041,1.1976,0.0079,0.8802,2017,1
1050,600917,重庆燃气,0.0709,0.0121,1.0617,0.0239,4.8469,2017,1
1051,300338,开元股份,0.0708,0.0024,0.44299999999999995,0.0114,1.1487,2017,1
1052,603816,顾家家居,0.0706,0.0185,0.5086,0.0596,5.9713,2017,1
1053,300185,通裕重工,0.0706,0.0049,2.9073,0.0116,1.5275,2017,1
1054,002475,立讯精密,0.0702,0.0136,0.9179999999999999,0.0351,3.6098,2017,1
1055,600760,中航沈飞,0.0702,0.0113,,0.0169,1.7737,2017,1
1056,002911,佛燃股份,0.0701,,0.8485,,,2017,1
1057,300341,麦迪电气,0.0699,0.0101,0.5772,0.0902,9.9548,2017,1
1058,002037,久联发展,0.0697,0.0069,5.9602,0.0105,1.2811,2017,1
1059,002174,游族网络,0.0697,0.0114,0.3018,0.0247,3.0801,2017,1
1060,603685,晨丰科技,0.0693,,0.4547,,,2017,1
1061,002581,未名医药,0.0688,0.0068,0.2385,0.1572,21.2671,2017,1
1062,000501,鄂武商A,0.0687,0.0183,1.1222,0.0287,3.4666,2017,1
1063,002026,山东威达,0.0687,0.0074,0.6207,0.043,4.7061,2017,1
1064,600256,广汇能源,0.0683,0.0018,28.1843,0.0025,0.4486,2017,1
1065,300102,乾照光电,0.0679,0.0055,0.4378,0.0236,3.3862,2017,1
1066,600242,中昌数据,0.0678,0.0159,1.4058,0.0465,4.6847,2017,1
1067,000901,航天科技,0.0677,0.0162,5.1866,0.0458,6.5258,2017,1
1068,603197,保隆科技,0.0675,0.0192,0.6025,0.0342,3.9317,2017,1
1069,002613,北玻股份,0.0675,0.0067,5.7765,0.0389,4.1483,2017,1
1070,600361,华联综超,0.0672,0.0226,107.0464,0.0302,3.3454,2017,1
1071,002360,同德化工,0.0671,0.0064,0.6187,0.0428,6.7476,2017,1
1072,002342,巨力索具,0.067,0.0053,1.5535,0.013000000000000001,1.3623,2017,1
1073,300661,圣邦股份,0.0668,,0.4654,,,2017,1
1074,300267,尔康制药,0.0666,0.0083,0.2395,0.0668,7.3491,2017,1
1075,300743,天地数码,0.0663,,0.5559,,,2017,1
1076,000520,长航凤凰,0.0662,0.0233,2.841,0.0494,6.187,2017,1
1077,600532,宏达矿业,0.0661,0.0023,,0.008,1.0213,2017,1
1078,603916,苏博特,0.0656,0.0077,0.4993,0.0156,1.6138,2017,1
1079,603098,森特股份,0.0654,0.0073,0.6404,0.0345,3.4518,2017,1
1080,600618,氯碱化工,0.065,0.0209,1.7023,0.0359,4.1643,2017,1
1081,603398,邦宝益智,0.065,0.0069,0.3791,0.1116,13.6052,2017,1
1082,603689,皖天然气,0.0649,0.0158,1.4875,0.0482,7.7533,2017,1
1083,603678,火炬电子,0.0649,0.006999999999999999,0.5866,0.0378,4.1495,2017,1
1084,300193,佳士科技,0.0649,0.0046,0.5870000000000001,0.0329,3.4657,2017,1
1085,603118,共进股份,0.0648,0.0165,1.1944,0.0421,4.2330000000000005,2017,1
1086,002437,誉衡药业,0.0648,0.0045,0.32299999999999995,0.0086,1.4239,2017,1
1087,002122,*ST天马,0.0645,0.0058,2.1194,0.0196,2.5191,2017,1
1088,002850,科达利,0.0645,0.0072,0.5258,0.0281,2.8389,2017,1
1089,603311,金海环境,0.0645,0.0096,0.3737,0.0522,5.5655,2017,1
1090,600112,天成控股,0.0643,0.0024,0.255,0.0041,0.4818,2017,1
1091,002697,红旗连锁,0.0643,0.027000000000000003,2.8426,0.0584,5.8408,2017,1
1092,601808,中海油服,0.0642,0.0025,,0.0044,1.1842,2017,1
1093,603776,永安行,0.064,,0.4612,,,2017,1
1094,300323,华灿光电,0.0638,0.0039,0.4,0.006999999999999999,1.0934,2017,1
1095,002476,宝莫股份,0.0631,0.0037,,0.0138,2.7834,2017,1
1096,002070,*ST众和,0.0631,0.0051,,0.0069,0.7241,2017,1
1097,000060,中金岭南,0.0629,0.0175,1.3434,0.0347,4.7493,2017,1
1098,600306,商业城,0.0628,0.0092,0.0878,0.0108,1.0962,2017,1
1099,601600,中国铝业,0.0619,0.0131,3.8465,0.0185,2.9641,2017,1
1100,603013,亚普股份,0.0617,,1.7638,,,2017,1
1101,603259,药明康德,0.0612,0.0104,0.3004,0.0273,2.9944,2017,1
1102,601900,南方传媒,0.0612,0.0083,0.5349,0.0178,2.0805,2017,1
1103,300088,长信科技,0.0611,0.024,1.81,0.045,4.5883,2017,1
1104,002246,北化股份,0.0605,0.0097,1.5552,0.0376,4.2598,2017,1
1105,000716,黑芝麻,0.0602,0.0088,1.463,0.0207,2.7215,2017,1
1106,603326,我乐家居,0.06,0.0143,,0.0361,3.6827,2017,1
1107,300671,富满电子,0.0599,0.0105,0.6169,0.0245,2.6931,2017,1
1108,002859,洁美科技,0.0599,0.0059,0.4389,0.0164,2.1864,2017,1
1109,000920,南方汇通,0.0598,0.0084,0.4297,0.0176,2.6224,2017,1
1110,000985,大庆华科,0.0598,0.0299,1.1866,0.1432,21.8182,2017,1
1111,002867,周大生,0.0598,0.0191,0.3847,0.0614,6.2427,2017,1
1112,600789,鲁抗医药,0.0595,0.0086,2.4758,0.0157,2.0585,2017,1
1113,600489,中金黄金,0.0594,0.0117,3.4806,0.0187,2.7251,2017,1
1114,002865,钧达股份,0.0592,0.0104,1.2425,0.0167,1.7519,2017,1
1115,601933,永辉超市,0.0591,0.0302,1.2423,0.0924,9.3777,2017,1
1116,603659,璞泰来,0.0588,0.0114,0.298,0.0238,2.5003,2017,1
1117,002158,汉钟精机,0.0588,0.0053,0.535,0.0272,2.8589,2017,1
1118,300418,昆仑万维,0.0587,0.0068,0.1891,0.0154,1.9926,2017,1
