,code,name,currentratio,quickratio,cashratio,icratio,sheqratio,adratio
1738,603197,保隆科技,2.3453,1.7146,81.5983,1700.2604,60.1666,39.8334
1739,600739,辽宁成大,0.5793,0.4257,20.6003,402.2147,60.1665,39.8335
1740,002740,爱迪尔,2.8225,1.5382,70.2335,591.3916,60.155,39.845
1741,603118,共进股份,1.8469,1.5712,28.7301,118522.3688,60.1399,39.8601
1742,002256,兆新股份,0.9129,0.8842,54.8442,607.1081,60.0969,39.9031
1743,600503,华丽家族,2.4881,0.5710000000000001,44.7802,841.2694,60.0965,39.9035
1744,603890,春秋电子,2.1489,1.8498,114.9288,793.3039,60.0883,39.9117
1745,300471,厚普股份,1.5082,1.2975,45.4434,-1636.2724,60.0785,39.9215
1746,601113,华鼎股份,1.6475,1.4235,73.8659,943.1769,60.0186,39.9814
1747,600507,方大特钢,1.3469,1.0261,32.3686,13837.4753,60.0122,39.9878
1748,600439,瑞贝卡,6.1078,1.3403,71.7083,256.3272,59.9988,40.0012
1749,300638,广和通,2.3069,1.974,34.4774,2137.8917,59.9702,40.0298
1750,600660,福耀玻璃,1.5548,1.2466,69.7096,978.7648,59.9459,40.0541
1751,603929,亚翔集成,2.4211,2.011,52.6911,-2515.4829999999997,59.9428,40.0572
1752,002239,奥特佳,1.4829,1.1216,31.1721,828.0060000000001,59.9391,40.0609
1753,603366,日出东方,0.9307,0.7456,22.226,282.0151,59.9271,40.0729
1754,600313,农发种业,1.7537,1.4606,36.0102,-1479.4611,59.8972,40.1028
1755,600184,光电股份,1.8349,1.5133,64.0234,5586.9309,59.8827,40.1173
1756,600125,铁龙物流,1.5709,0.5416,21.9276,1671.3336,59.8633,40.1367
1757,002421,达实智能,1.8558,1.7074,43.5263,8034.3979,59.8253,40.1747
1758,600033,福建高速,0.3221,0.3195,20.4026,570.67,59.8128,40.1872
1759,300264,佳创视讯,1.6662,1.4351,41.9654,-6293.7933,59.8055,40.1945
1760,300454,深信服,1.9989,1.9149,105.6113,-1412.4365,59.7888,40.2112
1761,000978,桂林旅游,0.6278,0.4497,14.32,222.4366,59.758,40.242
1762,002806,华锋股份,1.4393,1.1946,13.115,765.3196,59.7556,40.2444
1763,300663,科蓝软件,2.3909,2.1454,85.3585,336.5398,59.7466,40.2534
1764,300008,天海防务,1.2827,0.5616,20.5327,2377.0056,59.7388,40.2612
1765,002470,金正大,1.7976,1.3696,64.9435,-11145.8575,59.7253,40.2747
1766,002481,双塔食品,1.2135,0.8269,29.6685,280.5368,59.7251,40.2749
1767,300528,幸福蓝海,1.5946,1.3874,58.7406,-2763.9688,59.7227,40.2773
1768,600809,山西汾酒,1.7421,1.1005,34.1054,-9407.7866,59.7186,40.2814
1769,002920,德赛西威,2.4013,1.9823,108.3144,5907.7494,59.7082,40.2918
1770,601567,三星医疗,1.4241,1.2738,81.4387,3471.2155,59.6709,40.3291
1771,002466,天齐锂业,3.1091,2.9205,218.3675,6340.3225,59.6136,40.3864
1772,002230,科大讯飞,1.6112,1.4131,65.452,-2133.3873,59.6125,40.3875
1773,300260,新莱应材,1.5493,0.6871,20.0472,355.2715,59.5546,40.4454
1774,600422,昆药集团,1.9906,1.4343,39.0717,1562.693,59.5392,40.4608
1775,300280,南通锻压,1.1288,0.6255,30.0064,299.4498,59.5243,40.4757
1776,300442,普丽盛,1.4933,0.8141,11.8882,266.1926,59.5241,40.4759
1777,002111,威海广泰,1.6672,1.0571,29.7686,928.9969,59.5194,40.4806
1778,601118,海南橡胶,0.9692,0.6036,41.422,-61.7308,59.4817,40.5183
1779,002518,科士达,2.2165,1.8992,43.232,1802.8770000000002,59.4573,40.5427
1780,603223,恒通股份,1.0341,0.9585,37.455999999999996,1807.4959,59.4487,40.5513
1781,300312,邦讯技术,2.0096,1.1979,8.4259,-1043.5847,59.4404,40.5596
1782,000735,罗牛山,1.4911,0.8822,53.3217,1656.6146,59.4211,40.5789
1783,603477,振静股份,1.7965,1.1941,83.8048,582.0372,59.4096,40.5904
1784,300069,金利华电,1.5349,0.9995,41.9309,424.8615,59.3789,40.6211
1785,002154,报喜鸟,1.0249,0.5622,19.9206,232.0316,59.3715,40.6285
1786,300543,朗科智能,1.9679,1.4619,76.46600000000001,674.7542,59.3679,40.6321
1787,603225,新凤鸣,1.0208,0.7983,42.6155,1327.5352,59.3656,40.6344
1788,000715,中兴商业,1.5124,1.435,134.3351,5342.0749,59.347,40.653
1789,002415,海康威视,2.5959,2.3087,96.1254,4051.1584,59.3437,40.6563
1790,002046,轴研科技,1.3136,0.9901,35.27,231.0691,59.3375,40.6625
1791,600614,鹏起科技,1.5252,0.7976,44.9555,539.4817,59.321999999999996,40.678000000000004
1792,600577,精达股份,1.7579,1.3534,22.813000000000002,613.4099,59.3155,40.6845
1793,000850,华茂股份,0.7013,0.3715,14.5857,181.6696,59.3033,40.6967
1794,002392,北京利尔,2.5401,2.1008,19.8642,477.9188,59.3021,40.6979
1795,603505,金石资源,0.7067,0.5991,19.2592,835.6481,59.3,40.7
1796,603337,杰克股份,1.8753,1.3998,12.1644,2799.9864,59.2974,40.7026
1797,603123,翠微股份,1.307,1.253,107.0871,9372.655999999999,59.2925,40.7075
1798,603127,昭衍新药,1.9186,1.6224,129.9386,-9815.3062,59.2842,40.7158
1799,600559,老白干酒,1.8286,0.96,73.0697,-2676.9114,59.2497,40.7503
1800,603855,华荣股份,1.8994,1.6235,33.4562,1858.6019,59.2124,40.7876
1801,002438,江苏神通,1.6917,1.1652,20.229,823.7080000000001,59.2118,40.7882
1802,600108,亚盛集团,1.8196,1.3304,57.3913,193.3785,59.206,40.794000000000004
1803,601116,三江购物,1.3657,1.0987,97.8398,-594.8989,59.1921,40.8079
1804,002335,科华恒盛,1.4073,1.2716,48.8567,1238.6882,59.1679,40.8321
1805,300141,和顺电气,2.4208,2.1334,73.5888,1911.7979,59.11,40.89
1806,002579,中京电子,1.1639,0.8509,35.7613,503.8213,59.0953,40.9047
1807,603059,倍加洁,1.1853,0.7745,25.6688,1896.6001,59.0759,40.9241
1808,600363,联创光电,1.3992,1.0478,31.9953,579.5207,59.0446,40.9554
1809,603612,索通发展,1.3563,0.9108,26.0605,684.4434,59.0109,40.9891
1810,300161,华中数控,2.0184,1.5094,53.7903,369.4694,58.9779,41.0221
1811,300367,东方网力,2.4283,2.2446,56.4288,685.1712,58.9549,41.0451
1812,300318,博晖创新,1.1532,0.5739,6.9579,472.5746,58.9484,41.0516
1813,603595,东尼电子,1.6680000000000001,1.4414,22.6835,1794.4857,58.943000000000005,41.056999999999995
1814,603222,济民制药,0.9717,0.7605,37.0989,599.9498,58.942,41.058
1815,002184,海得控制,1.8158,1.5269,14.3436,396.8697,58.9344,41.0656
1816,601238,广汽集团,1.7552,1.6641,136.7186,3895.8512,58.8734,41.1266
1817,603659,璞泰来,2.4603,1.6273,85.3824,2953.313,58.8441,41.1559
1818,300167,迪威迅,1.5113,1.3028,35.5009,47.8053,58.8439,41.1561
1819,600017,日照港,0.5465,0.5283,18.5966,344.4635,58.825,41.175
1820,603568,伟明环保,2.5014,2.3261,117.3783,1325.3827,58.8201,41.1799
1821,002324,普利特,1.7047,1.3088,10.3889,532.4495,58.8023,41.1977
1822,002909,集泰股份,1.8009,1.5717,55.6954,1351.2815,58.7957,41.2043
1823,300269,联建光电,0.9131,0.7981,23.6281,386.3569,58.7935,41.2065
1824,300336,新文化,4.2109,3.4815,197.9713,698.0433,58.7683,41.2317
1825,300015,爱尔眼科,1.7362,1.6071,120.7492,2507.4006,58.7582,41.2418
1826,002770,科迪乳业,0.9906,0.9106,83.1027,436.1186,58.7507,41.2493
1827,002588,史丹利,1.3923,0.9888,14.6015,2033.4247,58.7186,41.2814
1828,002292,奥飞娱乐,0.9202,0.615,20.8264,171.4352,58.7132,41.2868
1829,002279,久其软件,1.8808,1.8371,71.8376,2228.9114,58.7087,41.2913
1830,002664,长鹰信质,1.6498,1.3292,53.471000000000004,4889.9334,58.6913,41.3087
1831,300088,长信科技,0.9874,0.7878,22.6329,913.9151,58.6847,41.3153
1832,002373,千方科技,2.0306,1.594,68.5775,43079.7847,58.6452,41.3548
1833,300358,楚天科技,1.7059,1.0458,24.9009,1486.0672,58.6205,41.3795
1834,000935,四川双马,0.3754,0.3052,5.787999999999999,486.079,58.606,41.394
1835,300664,鹏鹞环保,1.2995,1.2202,68.8059,577.3888,58.5857,41.4143
1836,300575,中旗股份,1.7665,1.4694,96.0066,803.4962,58.5705,41.4295
1837,300579,数字认证,2.3396,2.1437,129.7092,-2719.6127,58.5636,41.4364
1838,002288,超华科技,1.2398,0.7753,10.9475,195.9394,58.518,41.482
1839,600662,强生控股,0.9173,0.6538,38.6285,1689.8129,58.5008,41.4992
1840,600988,赤峰黄金,1.9692,0.6028,6.3258,530.7353,58.4895,41.5105
1841,600599,熊猫金控,1.6983,1.6765,108.0675,220.1742,58.4871,41.5129
1842,600742,一汽富维,1.401,1.1066,44.4895,21346.2364,58.4776,41.5224
1843,603686,龙马环卫,2.1716,1.9323,104.1679,-4506.302,58.4709,41.5291
1844,002580,圣阳股份,2.3012,1.876,58.4606,295.0067,58.4431,41.5569
1845,300435,中泰股份,2.0421,1.7854,48.5543,4094.7088,58.4286,41.5714
1846,000573,粤宏远A,3.1010000000000004,0.9819,88.6229,456.1639,58.4276,41.5724
1847,000510,金路集团,0.7862,0.6312,21.8131,480.9355,58.3908,41.6092
1848,000610,西安旅游,1.5832,0.941,62.5908,-38.6122,58.3708,41.6292
1849,002342,巨力索具,1.7377,1.2262,40.7773,68.0869,58.3462,41.6538
1850,000036,华联控股,2.2688,0.6609999999999999,46.598,42619.2825,58.2964,41.7036
1851,002399,海普瑞,1.8856,1.6219,107.5303,104.78,58.2785,41.7215
1852,300389,艾比森,1.5785,1.2143,34.1779,433.7589,58.2331,41.7669
1853,603601,再升科技,1.3330000000000002,1.1686,61.647,1617.1325,58.2303,41.7697
1854,603069,海汽集团,0.9776,0.9521,55.6578,-6628.4185,58.2236,41.7764
1855,002396,星网锐捷,1.9379,1.4241,65.288,6415.9945,58.2219,41.7781
1856,002463,沪电股份,1.5822,1.1842,22.3356,1121.2949,58.2114,41.7886
1857,600720,祁连山,0.7279,0.546,24.1687,627.8905,58.2031,41.7969
1858,002689,远大智能,1.78,1.4119,40.2088,1372.7367,58.18600000000001,41.81399999999999
1859,300243,瑞丰高材,1.5208,1.287,10.5429,355.0949,58.1694,41.8306
1860,002509,天广中茂,2.4743,0.9397,12.7193,1104.0746,58.1546,41.8454
1861,300073,当升科技,1.6395,1.3875,43.6798,1188.3545,58.1485,41.8515
1862,002101,广东鸿图,1.2131,0.9557,28.3951,566.0603,58.138999999999996,41.861000000000004
1863,000524,岭南控股,1.2886,1.2707,100.4873,1125.005,58.0758,41.9242
1864,002641,永高股份,1.3234,0.8926,30.6987,1954.4279999999999,58.0734,41.9266
1865,600790,轻纺城,0.348,0.348,18.1556,-3083.3986,58.0707,41.9293
1866,603042,华脉科技,1.9846,1.7521,34.1995,2883.8344,58.0612,41.9388
1867,002823,凯中精密,1.4143,1.1189,64.2018,1047.3169,58.0563,41.9437
1868,300093,金刚玻璃,1.8634,1.3857,60.497,264.1269,58.04,41.96
1869,000969,安泰科技,1.3323,0.9006,33.5475,221.6999,58.0229,41.9771
1870,601366,利群股份,0.9079,0.5019,17.2921,857.5283,58.02,41.98
1871,600235,民丰特纸,1.2227,0.794,12.3447,152.3759,57.9871,42.0129
1872,600426,华鲁恒升,0.6241,0.5126,20.9297,1048.3825,57.979,42.021
1873,000812,陕西金叶,1.1577,0.7681,52.5164,825.9457,57.8675,42.1325
1874,000910,大亚圣象,1.6274,1.0146,58.6015,1622.0045,57.86600000000001,42.13399999999999
1875,002073,软控股份,2.5978,1.989,58.6486,218.6565,57.8489,42.1511
1876,600986,科达股份,1.476,1.1774,31.6219,-5510.8984,57.8476,42.1524
1877,002644,佛慈制药,2.9593,2.4293,18.9264,-201.4327,57.8404,42.1596
1878,002503,搜于特,2.158,1.6848,17.5641,1561.6464,57.7948,42.2052
1879,300517,海波重科,1.8818,1.3682,42.295,1774.6222,57.7879,42.2121
1880,000997,新大陆,1.7946,1.4991,56.0184,7511.9364,57.7879,42.2121
1881,002178,延华智能,1.6753,1.0432,51.5482,1049.6437,57.7693,42.2307
1882,600717,天津港,0.9106,0.8918,61.8923,556.3352,57.7569,42.2431
1883,600893,航发动力,1.1347,0.6193,26.8767,263.3839,57.7504,42.2496
1884,002488,金固股份,1.676,1.4073,112.3668,215.7604,57.733000000000004,42.266999999999996
1885,002800,天顺股份,2.3803,2.1627,26.6298,419.3399,57.6901,42.3099
1886,600292,远达环保,1.0237,0.8498,9.4348,452.8742,57.6877,42.3123
1887,600060,海信电器,2.1669,1.8528,27.1634,1126.3033,57.6826,42.3174
1888,601101,昊华能源,0.9790000000000001,0.8499,40.8599,410.9827,57.6642,42.3358
1889,002193,如意集团,1.7514,1.4088,75.6174,325.8443,57.6412,42.3588
1890,603515,欧普照明,1.8139,1.555,12.2499,5262.8511,57.6347,42.3653
1891,603396,金辰股份,1.9817,1.2766,72.5863,1147.1696,57.6302,42.3698
1892,002006,精功科技,1.5938,1.2014,35.6867,1679.7611,57.625,42.375
1893,000426,兴业矿业,0.4969,0.3898,28.993000000000002,515.8825,57.6052,42.3948
1894,600787,中储股份,2.2803,2.0043,54.7663,1410.5385,57.567,42.433
1895,600976,健民集团,1.7171,1.4841,14.5102,3282.1438,57.5549,42.4451
1896,300201,海伦哲,1.8678,1.5243,33.2795,838.4649,57.5423,42.4577
1897,600138,中青旅,1.1772,0.8146,23.3303,1605.5699,57.4972,42.5028
1898,300499,高澜股份,1.8782,1.4284,33.9773,1369.5359,57.4866,42.5134
1899,601857,中国石油,0.7373,0.4864,23.6048,345.2097,57.4496,42.5504
1900,300486,东杰智能,1.3875,0.9253,26.6304,2935.8175,57.4334,42.5666
1901,002752,昇兴股份,1.0661,0.7207,15.2558,648.355,57.4176,42.5824
1902,002131,利欧股份,1.2356,1.1539,19.0692,710.5656,57.4168,42.5832
1903,600658,电子城,3.3058,2.1482,200.2361,-1739.8885,57.4108,42.5892
1904,600600,青岛啤酒,1.3464,1.1175,93.8123,-468.8435,57.3839,42.6161
1905,002158,汉钟精机,2.3373,1.9794,74.2625,-5961.1661,57.3818,42.6182
1906,300616,尚品宅配,1.7356,1.5294,33.2892,-23215.2725,57.3735,42.6265
1907,300715,凯伦股份,1.7547,1.608,89.2722,757.3091,57.3627,42.6373
1908,002671,龙泉股份,1.3938,1.1205,21.9358,270.1285,57.3004,42.6996
1909,601929,吉视传媒,0.6959,0.4319,24.7185,742.628,57.2799,42.7201
1910,002358,森源电气,1.9188,1.725,60.3239,1568.003,57.2792,42.7208
1911,002149,西部材料,1.6707,0.9687,19.6543,423.6166,57.2304,42.7696
1912,000751,锌业股份,1.5325,0.5566,21.7854,589.1788,57.217,42.783
1913,000429,粤高速A,1.2004,1.2004,114.5811,866.6559,57.2168,42.7832
1914,600486,扬农化工,1.3692,1.2237,55.9754,989.8323,57.2113,42.7887
1915,002640,跨境通,2.4838,1.0673,56.9885,532.1095,57.1936,42.8064
1916,300416,苏试试验,1.4785,1.0886,31.4613,1780.8812,57.1803,42.8197
1917,300169,天晟新材,1.4261,0.9789,29.7542,11.0709,57.1499,42.8501
1918,300374,恒通科技,1.8552,1.715,96.0715,689.9558,57.1399,42.8601
1919,300198,纳川股份,1.6519,1.4111,39.0348,960.4711,57.1385,42.8615
1920,002458,益生股份,0.5457,0.3804,19.8366,-1827.9734,57.1364,42.8636
1921,300337,银邦股份,1.5414,0.8493,10.3264,124.3798,57.1254,42.8746
1922,300320,海达股份,1.74,1.3129,14.9915,2228.657,57.0964,42.9036
1923,300125,易世达,3.8857,3.4464,96.6766,-1124.215,57.0511,42.9489
1924,600848,上海临港,2.1703,0.6474,40.9338,780.2388,56.9916,43.0084
1925,300032,金龙机电,1.4094,1.1651,51.9539,-327.80300000000005,56.9766,43.0234
1926,603050,科林电气,1.8535,1.3872,32.2597,-22324.042999999998,56.9764,43.0236
1927,600845,宝信软件,2.8485,2.5756,150.7312,-1965.7876,56.9399,43.0601
1928,000882,华联股份,0.9013,0.703,51.0328,112.9454,56.9385,43.0615
1929,002030,达安基因,2.0163,1.8884,83.3909,585.0878,56.9107,43.0893
1930,000955,欣龙控股,2.1682,1.8716,116.4416,322.0158,56.867,43.133
1931,600834,申通地铁,0.518,0.518,18.2381,294.2111,56.8556,43.1444
1932,002921,联诚精密,1.7471,1.2549,77.6231,467.6219,56.8554,43.1446
1933,002347,泰尔股份,1.7458,1.0566,30.5161,-912.6853,56.8092,43.1908
1934,002842,翔鹭钨业,1.5429,0.8847,43.6483,690.5813,56.7715,43.2285
1935,002352,顺丰控股,1.4616,1.4409,80.3837,4283.4204,56.7682,43.2318
1936,300733,西菱动力,1.2127,0.8232,19.1133,708.0954,56.7507,43.2493
1937,300356,光一科技,1.4692,1.3106,29.6304,-4134.2269,56.7091,43.2909
1938,300737,科顺股份,1.6918,1.4868,32.2973,1489.5465,56.6927,43.3073
1939,002032,苏泊尔,1.9547,1.401,19.7473,-1232489.2891,56.6798,43.3202
1940,600035,楚天高速,0.8291,0.7582,34.9749,482.163,56.6701,43.3299
1941,600779,水井坊,1.7669,0.9940000000000001,86.4566,-3762.7658,56.6635,43.3365
1942,600792,云煤能源,1.0552,0.8329,12.384,66.0576,56.6144,43.3856
1943,300334,津膜科技,1.6827,0.9625,37.5026,-133.1774,56.6138,43.3862
1944,002276,万马股份,2.2026,1.8737,37.8845,282.5832,56.6049,43.3951
1945,002249,大洋电机,1.4807,1.1786,32.9258,806.8524,56.6045,43.3955
1946,300068,南都电源,1.9315,1.1399,38.2662,448.991,56.5868,43.4132
1947,600730,中国高科,28.0983,27.7599,967.7321,592.0157,56.5589,43.4411
1948,000922,*ST佳电,1.7697,1.4274,36.22,-13884.8517,56.5449,43.4551
1949,603458,勘设股份,1.9523,1.8469,49.063,2453.2782,56.542,43.458
1950,002390,信邦制药,1.3003,1.1567,44.0107,555.2816,56.5343,43.4657
1951,601326,秦港股份,0.6989,0.6498,48.5993,444.7325,56.5302,43.4698
1952,300138,晨光生物,1.6925,0.4657,10.6439,578.3397,56.5274,43.4726
1953,300257,开山股份,1.4409999999999998,0.9975,43.6179,753.4586,56.5125,43.4875
1954,600702,舍得酒业,1.8923,0.7311,57.106,59258.5978,56.4993,43.5007
1955,000898,鞍钢股份,0.8634,0.5116,7.3629999999999995,566.7802,56.483999999999995,43.516000000000005
1956,603778,乾景园林,2.1552,1.2215,54.3651,-20709.1548,56.4447,43.5553
1957,300048,合康新能,1.5933,1.175,21.1627,336.5616,56.4402,43.5598
1958,002445,中南文化,1.5269,1.1219,29.9919,333.2771,56.4287,43.5713
1959,601222,林洋能源,2.279,2.1525,83.6838,746.9505,56.4251,43.5749
1960,000788,北大医药,2.0364,1.7764,46.4763,1832.5962,56.4197,43.5803
1961,600520,文一科技,1.0819,0.7953,48.354,267.33099999999996,56.4197,43.5803
1962,600695,绿庭投资,1.6462,1.6462,84.2133,194.9929,56.4178,43.5822
1963,600182,S佳通,1.9187,1.3476,10.7535,779.6638,56.3943,43.6057
1964,601880,大连港,1.1355,1.0591,81.6683,213.6445,56.3609,43.6391
1965,600707,彩虹股份,1.1422,1.1352,82.5568,124.0481,56.3512,43.6488
1966,300456,耐威科技,1.504,1.3986,99.1866,506.5596,56.3368,43.6632
1967,002766,索菱股份,2.2236,1.7719999999999998,91.6133,462.3416,56.282,43.718
1968,603126,中材节能,1.615,1.1777,48.6594,2006.1797,56.2681,43.7319
1969,600483,福能股份,1.696,1.5622,89.0837,510.542,56.2349,43.7651
1970,002705,新宝股份,1.4874,1.1387,72.6778,741.5676,56.2276,43.7724
1971,300219,鸿利智汇,1.2479,1.0009,33.3573,1410.4197,56.2114,43.7886
1972,603081,大丰实业,1.9564,1.5757,34.6811,-14117.5763,56.177,43.823
1973,600570,恒生电子,1.2039,1.1858,20.1327,-34245.9156,56.1467,43.8533
1974,300311,任子行,1.1865,0.9617,40.8117,4044.0553,56.1451,43.8549
1975,002241,歌尔股份,1.2661,0.9799,33.1976,694.2898,56.1428,43.8572
1976,002657,中科金财,1.7976,1.5557,35.7559,-2234.8123,56.1347,43.8653
1977,600290,华仪电气,1.7973,1.6053,25.2111,1285.7096,56.1048,43.8952
1978,300328,宜安科技,1.7549,1.4211,64.6341,229.1417,56.0894,43.9106
1979,601798,*ST蓝科,1.7222,1.4345,41.7191,-156.9252,56.0872,43.9128
1980,600120,浙江东方,1.0908,0.9136,40.830999999999996,2918.0196,56.0795,43.9205
1981,600575,皖江物流,0.7869,0.6783,24.7046,290.9043,56.0712,43.9288
1982,000564,供销大集,1.6845,1.3063,95.3447,608.9186,56.037,43.963
1983,002775,文科园林,1.8699,1.079,28.447,1252.2642,56.0187,43.9813
1984,603318,派思股份,1.6486,1.4527,72.7997,316.98900000000003,56.0149,43.9851
1985,600315,上海家化,1.7424,1.4432,53.0669,1679.6574,55.9827,44.0173
1986,300439,美康生物,1.2505,0.9884,26.8233,979.6469,55.9695,44.0305
1987,600327,大东方,1.2381,0.8212,57.25,1441.5320000000002,55.9423,44.0577
1988,300157,恒泰艾普,1.2366,1.1638,54.708999999999996,-291.2703,55.9101,44.0899
1989,002831,裕同科技,2.0094,1.7739,28.9737,750.6827,55.8946,44.1054
1990,002120,韵达股份,1.1606,1.1546,44.1367,-35687.1947,55.8934,44.1066
1991,300133,华策影视,1.7977,1.2830000000000001,32.4006,831.5018,55.8808,44.1192
1992,300303,聚飞光电,1.6944,1.5481,24.569000000000003,859.5537,55.8689,44.1311
1993,002771,真视通,2.0235,1.5376,73.7504,-8106.3259,55.8668,44.1332
1994,300028,金亚科技,0.7996,0.7867,22.2764,-18689.7939,55.8241,44.1759
1995,600279,重庆港九,1.3994,1.0961,60.448,748.7651,55.8188,44.1812
1996,002436,兴森科技,1.5562,1.3327,41.7965,486.4379,55.8122,44.1878
1997,000571,新大洲A,0.8067,0.6938,32.9746,262.8525,55.7954,44.2046
1998,603822,嘉澳环保,2.0819,1.6226,95.7054,345.0841,55.7405,44.2595
1999,002245,澳洋顺昌,1.6752,1.3096,12.015,1376.9191,55.6948,44.3052
2000,002620,瑞和股份,1.5486,1.4377,23.9017,915.1865,55.6793,44.3207
2001,601636,旗滨集团,1.054,0.7559,34.2059,1400.4064,55.6581,44.3419
2002,000828,东莞控股,0.6184,0.6184,54.9011,-11977.2147,55.6343,44.3657
2003,000757,浩物股份,2.0435,1.5656,69.8014,2391.3935,55.5824,44.4176
2004,601225,陕西煤业,0.9321,0.9029,30.967,6768.6224,55.5655,44.4345
2005,002404,嘉欣丝绸,1.6216,1.2518,42.1724,808.1697,55.5471,44.4529
2006,603577,汇金通,1.7908,0.8712,27.6229,258.8766,55.535,44.465
2007,600681,百川能源,1.4241,1.0252,48.5572,8918.2161,55.5213,44.4787
2008,600007,中国国贸,0.5437,0.5334,38.327,699.7573,55.4574,44.5426
2009,002830,名雕股份,1.7919,1.7314,119.9711,-471.4459,55.4543,44.5457
2010,000816,*ST慧业,1.0657,0.9570000000000001,66.6964,-409.8172,55.433,44.567
2011,300541,先进数通,1.9258,1.5434,58.2429,740.1210000000001,55.3944,44.6056
2012,000789,万年青,0.8829,0.7222,39.8567,961.8622,55.3295,44.6705
2013,002474,榕基软件,1.8262,1.1209,18.9706,411.0956,55.3251,44.6749
2014,002688,金河生物,1.2633,0.8695,40.3788,319.3197,55.3165,44.6835
2015,002044,美年健康,1.0279,1.0092,56.888999999999996,910.7713,55.3138,44.6862
2016,002693,双成药业,2.7811,2.1836,15.8073,115.5229,55.3117,44.6883
2017,601199,江南水务,1.9794,1.925,106.2602,-2018.7545,55.3076,44.6924
2018,300063,天龙集团,1.506,1.3481,20.5749,-600.7671,55.3018,44.6982
2019,300210,森远股份,1.3706,1.0382,51.3722,290.4977,55.2984,44.7016
2020,002126,银轮股份,1.3206,1.0461,10.8129,892.1214,55.2327,44.7673
2021,603738,泰晶科技,1.6635,1.3824,73.8788,3492.9391,55.2091,44.7909
2022,300030,阳普医疗,2.5591,2.2678,143.3214,158.4955,55.1999,44.8001
2023,002280,联络互动,1.2421,0.9578,33.1806,151.3039,55.1751,44.8249
2024,600395,盘江股份,1.1449,1.1147,26.0868,1374.8495,55.1619,44.8381
2025,000060,中金岭南,1.2812,0.8947,40.5602,870.802,55.1468,44.8532
2026,600593,大连圣亚,0.6875,0.6817,41.8658,699.1271,55.1199,44.8801
2027,000963,华东医药,2.0929,1.5356,40.9825,4995.6462,55.0998,44.9002
2028,300240,飞力达,1.4563,1.4179,55.0791,413.8956,55.0667,44.9333
2029,300128,锦富技术,1.2118,0.9722,23.0125,544.1376,55.0455,44.9545
2030,000949,新乡化纤,1.5328,0.8822,33.6308,182.4004,55.0328,44.9672
2031,002911,佛燃股份,0.9531,0.9059999999999999,57.1372,1272.0913,54.9493,45.0507
2032,300003,乐普医疗,1.6037,1.3854,76.8558,1214.9723,54.9402,45.0598
2033,601882,海天精工,1.4392,0.8018,32.0683,1289.6353,54.9239,45.0761
2034,002048,宁波华翔,1.4172,1.1093,53.0721,1655.5847,54.9138,45.0862
2035,300317,珈伟股份,1.5888,1.212,32.5305,388.3443,54.9015,45.0985
2036,601163,三角轮胎,2.0329,1.7036,77.1578,547.3803,54.8981,45.1019
2037,300438,鹏辉能源,1.6956,1.3401,43.2215,1343.5885,54.849,45.151
2038,000514,渝开发,3.4968,0.9316,87.3846,332.4519,54.8067,45.1933
2039,600873,梅花生物,1.1163,0.8845,53.0478,613.6258,54.733000000000004,45.266999999999996
2040,002454,松芝股份,1.6776,1.3937,18.2162,6919.0562,54.7313,45.2687
2041,603611,诺力股份,1.4931,0.9788,48.2896,1099.8698,54.7194,45.2806
2042,600116,三峡水利,1.0598,1.0212,49.1786,943.3244,54.6885,45.3115
2043,002378,章源钨业,1.0627,0.5057,20.529,199.4336,54.6625,45.3375
2044,000967,盈峰环境,1.4703,1.3372,36.7617,715.0964,54.6262,45.3738
2045,600664,哈药股份,1.6079,1.3012,62.2136,-1228.007,54.6128,45.3872
2046,600018,上港集团,1.3199,0.6769,54.2108,1657.9009,54.5591,45.4409
2047,600537,亿晶光电,1.6198,1.4425,90.1384,504.1673,54.5123,45.4877
2048,000099,中信海直,2.053,1.6901,90.5246,330.7706,54.4963,45.5037
2049,600645,中源协和,0.5796,0.5273,29.2382,370.2733,54.4813,45.5187
2050,600841,上柴股份,1.6604,1.5198,70.7908,-644.4073,54.4811,45.5189
2051,300203,聚光科技,1.7305,1.3873,42.3772,1033.6288,54.4484,45.5516
2052,600063,皖维高新,0.7533,0.5257,10.3876,186.8212,54.4377,45.5623
2053,600605,汇通能源,1.5056,1.4971,36.0033,233.0376,54.3781,45.6219
2054,600798,宁波海运,0.5459,0.5091,29.3953,285.138,54.3618,45.6382
2055,300381,溢多利,1.2377,0.6785,15.3557,290.4296,54.3581,45.6419
2056,000727,华东科技,0.8163,0.517,25.4521,59.3147,54.3543,45.6457
2057,300044,赛为智能,1.3156,0.7686,29.3295,719.0101,54.3388,45.6612
2058,002612,朗姿股份,0.7254,0.4599,6.9839,395.7046,54.3232,45.6768
2059,603180,金牌厨柜,1.3938,1.1999,43.494,-8407.6473,54.3175,45.6825
2060,000962,东方钽业,1.5802,0.9414,49.674,-746.3677,54.3092,45.6908
2061,000598,兴蓉环境,0.8558,0.7737,56.2945,1650.2851,54.3022,45.6978
2062,603111,康尼机电,1.2517,1.0499,28.4957,1742.1842,54.2769,45.7231
2063,300490,华自科技,1.1142,0.8673,19.6615,5013.4827,54.2757,45.7243
2064,002636,金安国纪,1.7569,1.6492,20.7399,5381.8573,54.2703,45.7297
