,code,name_x,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders,Unnamed: 0_x,name_y,roe_2015q1,net_profit_ratio_2015q1,gross_profit_rate_2015q1,net_profits_2015q1,eps_2015q1,business_income_2015q1,bips_2015q1,Unnamed: 0_y,name_x,roe_2015q2,net_profit_ratio_2015q2,gross_profit_rate_2015q2,net_profits_2015q2,eps_2015q2,business_income_2015q2,bips_2015q2,Unnamed: 0_x,name_y,roe_2015q3,net_profit_ratio_2015q3,gross_profit_rate_2015q3,net_profits_2015q3,eps_2015q3,business_income_2015q3,bips_2015q3,Unnamed: 0_y,name_x,roe_2015q4,net_profit_ratio_2015q4,gross_profit_rate_2015q4,net_profits_2015q4,eps_2015q4,business_income_2015q4,bips_2015q4,Unnamed: 0_x,name_y,roe_2016q1,net_profit_ratio_2016q1,gross_profit_rate_2016q1,net_profits_2016q1,eps_2016q1,business_income_2016q1,bips_2016q1,Unnamed: 0_y,name_x,roe_2016q2,net_profit_ratio_2016q2,gross_profit_rate_2016q2,net_profits_2016q2,eps_2016q2,business_income_2016q2,bips_2016q2,Unnamed: 0_x,name_y,roe_2016q3,net_profit_ratio_2016q3,gross_profit_rate_2016q3,net_profits_2016q3,eps_2016q3,business_income_2016q3,bips_2016q3,Unnamed: 0_y,name_x,roe_2016q4,net_profit_ratio_2016q4,gross_profit_rate_2016q4,net_profits_2016q4,eps_2016q4,business_income_2016q4,bips_2016q4,Unnamed: 0_x,name_y,roe_2017q1,net_profit_ratio_2017q1,gross_profit_rate_2017q1,net_profits_2017q1,eps_2017q1,business_income_2017q1,bips_2017q1,Unnamed: 0_y,name_x,roe_2017q2,net_profit_ratio_2017q2,gross_profit_rate_2017q2,net_profits_2017q2,eps_2017q2,business_income_2017q2,bips_2017q2,Unnamed: 0_x,name_y,roe_2017q3,net_profit_ratio_2017q3,gross_profit_rate_2017q3,net_profits_2017q3,eps_2017q3,business_income_2017q3,bips_2017q3,Unnamed: 0_y,name_x,roe_2017q4,net_profit_ratio_2017q4,gross_profit_rate_2017q4,net_profits_2017q4,eps_2017q4,business_income_2017q4,bips_2017q4,Unnamed: 0,name_y,roe_2018q1,net_profit_ratio_2018q1,gross_profit_rate_2018q1,net_profits_2018q1,eps_2018q1,business_income_2018q1,bips_2018q1
10,2895,川恒股份,化工原料,贵州,676.09,0.4,4.07,244768.59,86351.31,30036.47,76343.68,1.88,0.01,4.65,5.74,20170825,78108.65,1.92,-7.21,-87.27,19.9,1.82,22976.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1654.0,川恒股份,8.76,10.63,24.9561,117.3408,0.3259,1103.3395,3.0648,,,,,,,,,,3263.0,川恒股份,,12.25,28.5341,68.9464,0.1915,562.4338,1.5623,3355.0,川恒股份,,13.65,29.149,119.1588,0.3309,872.8992,2.4247,1759.0,川恒股份,7.71,11.27,27.8728,122.3342,0.3398,1085.3619,3.0148,1170.0,川恒股份,2.04,13.26,27.6512,31.5378,0.0876,237.8315,0.6606,1013.0,川恒股份,5.6,15.42,28.2193,89.9756,0.2499,583.2398,1.6201,1349.0,川恒股份,6.81,14.35,27.6964,128.2963,0.3207,893.6232,2.234,1896.0,川恒股份,7.06,11.27,25.6333,133.4138,0.3335,1183.7804,2.9593,2876.0,川恒股份,0.21,1.81,19.9033,4.0162,0.0098,220.6817,0.5421
11,603013,亚普股份,汽车配件,江苏,63.73,0.6,5.1,575050.38,336775.84,174786.52,16063.22,0.31,0.141,4.82,7.48,20180509,134193.8,2.63,0.0,0.0,15.36,4.31,55274.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,615.0,亚普股份,16.95,6.28,14.9449,390.6599,0.8681,6216.4405,13.8143,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.0,亚普股份,19.68,5.74,15.9432,376.4449,0.8365,6555.9348,14.5687,,,,,,,,,,,,,,,,,,,,,,,,,,,,392.0,亚普股份,15.85,4.73,16.1371,334.7654,0.7439,7075.4341,15.7231,583.0,亚普股份,3.32,4.3,15.3569,72.0826,0.1601,1674.2349,3.7205
12,300543,朗科智能,电气设备,深圳,137.3,0.43,1.2,106367.32,84487.81,17894.78,27025.15,2.25,0.055,5.51,5.51,20160908,23677.98,1.97,-3.94,-70.95,15.58,2.87,16514.0,,,,,,,,,,114.0,朗科智能,13.53,10.1,20.4051,29.6123,,293.0145,,2863.0,朗科智能,,10.9,19.7302,52.6954,1.171,483.0718,10.7349,218.0,朗科智能,24.89,8.78,18.9566,62.7205,1.3937,713.7609,15.8613,3116.0,朗科智能,,11.21,20.3296,22.6817,0.504,202.236,4.4941,157.0,朗科智能,12.31,8.79,17.9145,35.3781,0.7861,402.1502,8.9366,502.0,朗科智能,10.28,9.7,19.4462,61.3286,1.0221,632.139,10.5356,931.0,朗科智能,12.52,8.18,18.2046,76.5808,1.2763,935.9663,15.5994,484.0,朗科智能,3.59,9.5,19.887,22.8089,0.3801,239.9772,3.9996,771.0,朗科智能,6.6,8.37,19.6883,40.5593,0.3379,484.5051,4.0375,651.0,朗科智能,10.1,8.19,19.8882,64.4858,0.5373,786.8209,6.5568,774.0,朗科智能,12.25,6.76,18.4117,80.1714,0.6679999999999999,1184.8009,9.8733,2159.0,朗科智能,1.0,2.87,15.5759,6.6251,0.0552,230.5209,1.921
13,300503,昊志机电,机械基件,广东,81.81,1.03,2.54,119336.1,73525.4,28086.93,17109.11,0.67,0.051,3.05,5.45,20160309,34135.65,1.35,36.13,4.7,45.63,13.15,15683.0,2800.0,昊志机电,,20.54,57.0236,8.6805,0.1157,42.2485,0.5633,3000.0,昊志机电,,17.79,54.8926,18.7367,0.2498,105.2881,1.4038,2895.0,昊志机电,,17.69,53.7922,27.1604,0.3621,153.4827,2.0464,1504.0,昊志机电,9.56,19.63,52.7238,43.4457,0.5792,221.2567,2.95,1545.0,昊志机电,1.03,13.7,53.0314,6.5121,0.0651,47.5114,0.4751,1286.0,昊志机电,4.34,18.05,51.4511,28.2716,0.2827,156.6208,1.5662,822.0,昊志机电,7.96,20.74,51.9321,53.8262,0.5382,259.4549,2.5945,1470.0,昊志机电,9.14,18.97,52.3579,62.7808,0.6188,330.8957,3.2617,1411.0,昊志机电,1.75,17.09,55.3338,12.275,0.1209,71.7841,0.7075,1059.0,昊志机电,5.46,19.15,53.9214,38.4574,0.1516,200.7916,0.7916,1140.0,昊志机电,7.6,17.77,51.1294,54.9163,0.2165,308.9805,1.2182,1217.0,昊志机电,9.92,16.88,50.6888,75.26,0.2967,445.6683,1.7572,1544.0,昊志机电,1.66,13.15,45.6302,12.8522,0.0506,97.7212,0.3854
14,2847,盐津铺子,食品,湖南,47.7,0.35,1.24,103482.53,45758.75,41914.2,28964.47,2.34,0.218,5.02,8.28,20170208,18667.6,1.51,15.41,6.39,46.1,11.33,19448.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.0,盐津铺子,26.28,11.21,46.1119,65.4439,0.7036,583.7043,6.2763,,,,,,,,,,64.0,盐津铺子,15.83,14.24,50.128,46.8481,0.5037,328.7823,3.5352,48.0,盐津铺子,22.07,12.63,49.5009,62.0377,0.667,490.9063,5.2785,107.0,盐津铺子,28.11,12.53,49.1899,85.6565,0.921,683.4843,7.3492,296.0,盐津铺子,4.37,12.28,49.0948,25.3686,0.2045,206.4695,1.665,622.0,盐津铺子,7.28,11.35,47.8469,41.6202,0.3356,366.6574,2.9569,780.0,盐津铺子,9.2,9.83,47.7395,53.6763,0.4328,545.9488,4.4028,999.0,盐津铺子,11.04,8.71,46.8288,65.7373,0.5301,754.4258,6.084,312.0,盐津铺子,4.33,11.32,46.1022,26.9898,0.2176,238.2871,1.9216
15,2930,宏川智慧,仓储物流,广东,124.63,0.61,2.43,234218.09,58174.36,101818.2,102146.59,4.2,0.15,6.97,7.93,20180328,40968.15,1.68,0.0,0.0,61.03,27.86,115324.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1665.0,宏川智慧,8.72,24.11,59.2173,80.1298,0.4856,332.2340000000001,2.0135,920.0,宏川智慧,2.02,21.71,63.2169,20.9841,0.115,96.6253,0.5295,1035.0,宏川智慧,5.21,27.86,63.4184,55.8725,0.3062,200.5078,1.0988,,,,,,,,,,1787.0,宏川智慧,7.63,22.86,56.8334,83.9685,0.4601,367.2722,2.0128,,,,,,,,,,1678.0,宏川智慧,3.82,25.12,59.2337,43.7864,0.2399,174.2967,0.9552,1541.0,宏川智慧,6.11,26.58,60.0338,71.6853,0.3928,269.6623,1.4778,1735.0,宏川智慧,7.76,25.41,56.58600000000001,92.6407,0.5077,364.5553,1.9979,1597.0,宏川智慧,1.59,27.85,61.0316,26.9794,0.1108,96.8527,0.398
16,300644,南京聚隆,塑料,江苏,162.55,0.16,0.64,105202.95,83432.77,18322.85,31132.8,4.86,0.1,10.66,5.57,20180206,26553.97,4.15,0.0,0.0,13.29,2.26,15127.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.0,南京聚隆,26.94,9.15,26.1569,75.123,1.565,820.404,17.0917,,,,,,,,,,,,,,,,,,,,,,,,,,,,339.0,南京聚隆,19.86,8.7,24.7497,78.6602,1.6387,903.3319,18.8194,3426.0,南京聚隆,,3.43,16.1125,7.7215,0.1608,224.7956,4.6832,1157.0,南京聚隆,5.17,4.34,16.8699,20.0363,,460.8613,,,,,,,,,,,631.0,南京聚隆,13.32,5.51,17.5498,56.4331,1.1756,1023.7496,21.3281,2306.0,南京聚隆,0.85,2.26,13.2925,5.8431,0.0912,258.0844,4.0325
17,676,智度股份,互联网,河南,17.82,3.16,9.66,734712.06,437033.34,1129.92,350194.59,3.63,0.208,5.38,2.76,19961224,77332.36,0.8,77.22,63.79,15.62,9.52,36319.0,2680.0,智度股份,-3.72,-5.44,31.4935,-5.1053,-0.0162,93.6806,0.2977,2923.0,智度股份,-17.35,-12.67,31.7166,-20.9988,-0.0667,165.7052,0.5267,2739.0,智度股份,-13.7,-6.91,35.1431,-17.1111,-0.0543,247.3389,0.7862,2754.0,智度股份,2.42,1.1,34.551,3.5035,0.0111,317.5832,1.0095,2832.0,智度股份,-4.88,-11.7,44.3631,-6.7292,-0.0213,57.4853,0.1827,2100.0,智度股份,1.99,13.26,20.6262,86.6476,0.0897,653.3178,0.6765,1900.0,智度股份,3.39,10.18,19.5856,150.1805,0.1555,1475.2255,1.5276,1949.0,智度股份,6.86,13.37,21.5076,316.1138,0.3273,2364.0072,2.4479,877.0,智度股份,2.59,10.29,14.3586,122.7244,0.127,1191.6066,1.2339,1396.0,智度股份,4.54,8.57,13.7454,218.1322,0.2258,2544.3643,2.6347,1370.0,智度股份,6.76,7.45,12.7696,330.0889,0.3418,4425.5513,4.5826,1106.0,智度股份,10.43,8.27,14.3559,527.3254,0.546,6373.7949,6.6001,429.0,智度股份,3.86,9.51,15.6154,201.0059,0.2081,2111.7444,2.1867
18,2795,永和智控,机械基件,浙江,198.97,0.64,2.0,71899.15,54738.96,6948.21,24386.23,1.22,0.038,3.12,9.68,20160428,14280.2,0.71,23.07,-37.06,23.66,5.76,23176.0,2842.0,永和智控,,13.91,30.8785,15.2834,0.2037,109.8046,1.464,3033.0,永和智控,,12.78,29.188,31.9269,0.4256,249.6538,3.3287,2929.0,永和智控,,13.19,29.5717,45.2965,0.6039,343.4034,4.5787,101.0,永和智控,31.13,13.81,29.6207,66.0018,0.88,477.9147,6.3721,90.0,永和智控,6.41,14.08,31.3851,14.5272,0.1936,103.1344,1.3751,812.0,永和智控,6.08,15.18,31.0033,35.0141,0.3501,230.5784,2.3057,753.0,永和智控,8.43,14.51,30.9921,49.7753,0.4977,342.9863,3.4298,1136.0,永和智控,11.06,14.77,29.8483,67.3778,0.6737,455.99300000000005,4.5599,1244.0,永和智控,1.94,11.26,27.877,12.0703,0.1207,107.1596,1.0715,1181.0,永和智控,5.11,11.62,28.0543,30.1392,0.1506,259.1907,1.2959,1229.0,永和智控,7.27,10.75,27.4198,43.8475,0.2192,407.5405,2.0377,1313.0,永和智控,9.4,10.61,27.4167,58.0284,0.2901,546.9124,2.7345,1958.0,永和智控,1.21,5.76,23.6586,7.5966,0.0379,131.8779,0.6593
19,603045,福达合金,电气设备,浙江,75.91,0.25,0.98,114015.52,79346.43,24050.52,10085.88,1.03,0.055,6.88,2.45,20180517,27973.84,2.85,0.0,0.0,14.16,2.29,26189.0,,,,,,,,,,1068.0,福达合金,4.66,4.59,16.1097,18.819000000000006,0.2552,409.1259,5.5497,,,,,,,,,,1489.0,福达合金,9.62,4.83,15.0451,41.0596,0.5569,848.9249,11.5155,,,,,,,,,,1161.0,福达合金,4.71,4.67,16.1974,20.3686,0.2762,435.5083,5.9075,,,,,,,,,,1298.0,福达合金,10.1,4.46,14.7009,46.2686,0.6276,1036.853,14.0647,3465.0,福达合金,,2.0,12.7679,4.6672,0.0633,232.6834,3.1563,1240.0,福达合金,4.93,3.89,14.1536,23.1958,0.3146,594.7718,8.0679,1002.0,福达合金,8.18,4.29,14.1596,39.8597,0.5406,928.3112,12.5923,1026.0,福达合金,10.91,4.36,14.3402,54.758,0.7427,1254.929,17.0229,2091.0,福达合金,1.07,2.29,14.1644,5.4455,0.0738,237.4498,3.2209
20,603259,药明康德,化学制药,江苏,65.72,1.04,10.42,1271062.88,521670.41,285508.03,303806.0,2.92,0.279,7.1,10.33,20180508,250661.66,2.41,0.0,0.0,39.1,13.57,98457.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1366.0,药明康德,10.36,7.14,34.549,348.9677,0.3721,4883.349,5.2073,,,,,,,,,,,,,,,,,,,,,,,,,,,,473.0,药明康德,17.5,15.94,40.7583,974.9803,1.0396,6116.1309,6.5218,169.0,药明康德,5.66,19.05,43.6579,336.8691,,1768.1901,,,,,,,,,,,139.0,药明康德,17.19,18.72,42.7565,1063.0394,,5677.8789,,217.0,药明康德,19.34,15.8,41.8333,1227.0935,1.3084,7765.2599,8.2804,306.0,药明康德,4.36,13.57,39.1019,290.6576,0.3099,2141.7644,2.2838
21,603903,中持股份,环境保护,北京,112.4,0.74,1.03,150140.8,77853.5,313.73,43444.05,4.2,0.083,7.04,5.31,20170314,19455.75,1.88,26.16,294.79,37.88,9.51,14919.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1176.0,中持股份,11.72,13.73,30.4285,45.3271,0.5899,329.8926,4.2938,,,,,,,,,,1205.0,中持股份,4.59,11.57,31.3596,18.9871,,164.0802,,3340.0,中持股份,,10.61,28.2308,26.7876,0.3486,252.3033,3.2839,1176.0,中持股份,10.78,11.42,27.0163,46.7513,0.6085,409.1428,5.3254,2593.0,中持股份,0.32,3.03,26.4046,2.1761,0.0212,71.6156,0.6991,2461.0,中持股份,2.09,7.58,26.0984,13.9749,0.1364,184.3322,1.7994,2117.0,中持股份,4.32,9.56,27.2844,29.5311,0.2882,308.6572,3.0131,1509.0,中持股份,8.67,11.74,29.4701,62.1919,0.6018,529.2937,5.122000000000001,1991.0,中持股份,1.18,9.5,37.876,8.5914,0.0831,90.3497,0.8743
22,600389,江山股份,农药化肥,江苏,19.76,2.97,2.97,291790.78,108921.22,128498.97,11448.82,0.39,0.285,5.56,4.06,20010110,101102.32,3.4,12.14,117.24,18.66,8.38,11415.0,1767.0,江山股份,0.63,1.05,8.7874,8.5188,0.043,809.6127,4.0889,2162.0,江山股份,1.27,1.05,9.1263,16.4132,0.0828,1562.8114,7.8929,2190.0,江山股份,0.88,0.55,9.3309,11.3261,0.0572,2032.9299,10.2673,3065.0,江山股份,0.81,0.39,10.1473,10.5708,0.0533,2677.2082,13.5212,1912.0,江山股份,0.55,0.58,5.4045,7.1942,0.0363,1233.3238,6.2289,2721.0,江山股份,0.32,0.12,3.8008,4.1938,0.0141,3227.6584,10.8675,2611.0,江山股份,0.6,0.2,4.9789,8.0861,0.0272,3884.2735,13.0783,2588.0,江山股份,3.81,1.1,6.7724,52.3804,0.1763,4751.4947,15.9982,793.0,江山股份,2.75,4.32,14.4011,38.9911,0.1312,900.938,3.0334,1341.0,江山股份,4.67,3.86,13.543,66.5526,0.224,1722.6446,5.8001,1554.0,江山股份,6.09,3.63,14.1425,87.2826,0.2938,2399.648,8.0796,388.0,江山股份,15.9,6.83,16.5505,248.9877,0.8383,3641.3591,12.2604,211.0,江山股份,5.13,8.38,18.6596,84.7034,0.2851,1010.3555,3.4018
23,300624,万兴科技,软件服务,西藏,110.98,0.2,0.8,59940.53,41913.1,14657.05,29566.38,3.7,0.32,7.32,17.79,20180118,18314.2,2.29,0.0,0.0,96.99,18.29,20375.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.0,万兴科技,26.88,20.96,98.0401,56.4747,,269.3589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.0,万兴科技,27.45,18.69,97.5116,70.4316,,376.7043,,3463.0,万兴科技,,20.66,96.9794,22.5721,0.3762,109.2226,1.8203,94.0,万兴科技,14.51,15.79,96.3112,34.6678,,219.4197,,,,,,,,,,,101.0,万兴科技,25.14,14.68,95.855,68.6007,1.1433,467.2516,7.7875,390.0,万兴科技,4.0,18.28,96.9926,23.484,0.2935,128.4228,1.6052
24,603200,上海洗霸,环境保护,上海,60.48,0.18,0.74,80675.3,74000.03,1440.27,34197.68,4.64,0.175,9.82,4.3,20170601,27937.05,3.79,9.15,5.26,36.87,16.42,7301.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,952.0,上海洗霸,13.55,17.33,45.0661,42.3253,0.7655,244.1083,4.415,,,,,,,,,,3301.0,上海洗霸,,17.65,42.331,24.6446,0.4457,139.5513,2.5239,3209.0,上海洗霸,,19.72,43.6147,42.8161,0.7743,217.1164,3.9268,601.0,上海洗霸,15.95,20.0,43.7681,59.268,1.0719,296.2454,5.358,611.0,上海洗霸,3.18,17.03,40.6356,12.2253,0.2211,71.7841,1.2983,1530.0,上海洗霸,4.18,19.26,41.457,28.5342,0.387,148.0859,2.0087,1439.0,上海洗霸,6.53,20.45,42.1474,45.6752,0.6195,223.3473,3.0296,1648.0,上海洗霸,8.08,19.11,42.3177,57.5068,0.78,300.9053,4.0817,1464.0,上海洗霸,1.77,16.42,36.8717,12.8681,0.1745,78.3504,1.0628
25,603895,天永智能,专用机械,上海,86.69,0.19,0.77,103168.4,97792.57,711.18,41001.0,5.31,0.17,8.13,6.7,20180122,12624.24,1.64,0.0,0.0,27.46,10.7,16019.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.0,天永智能,36.29,20.51,40.3191,60.4743,1.0444,294.8391,5.0922,17.0,天永智能,11.81,16.92,33.6223,23.427,,138.3935,,,,,,,,,,,,,,,,,,,,118.0,天永智能,27.46,16.53,33.5441,63.0916,1.0896,381.5105,6.5891,,,,,,,,,,102.0,天永智能,14.21,17.58,29.3684,38.057,0.6572,216.4224,3.7378,,,,,,,,,,163.0,天永智能,21.25,14.62,28.8265,62.0108,1.0709,423.9409,7.3219,1325.0,天永智能,1.93,10.69,27.4559,12.1202,0.1569,113.2922,1.4675
26,300504,天邑股份,通信设备,四川,66.18,0.67,2.67,287882.94,271069.47,13399.42,75965.82,2.84,0.26,6.34,8.17,20180330,60612.28,2.27,0.0,0.0,21.15,7.89,126635.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.0,天邑股份,28.42,11.07,27.2375,120.4051,0.6003,1086.9883,5.4198,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.0,天邑股份,24.59,8.49,26.4166,151.9608,0.7576,1788.4846,8.9176,67.0,天邑股份,7.64,8.7,26.7382,51.169,,587.5931,,3500.0,天邑股份,,,,,,,,61.0,天邑股份,22.62,10.53,26.7093,180.7659,0.9013,1715.8241,8.5553,82.0,天邑股份,27.1,9.76,25.3573,229.9486,1.1465,2354.8741,11.7417,684.0,天邑股份,3.08,7.89,21.1525,52.3243,0.1956,662.8424,2.4787
27,300454,深信服,软件服务,深圳,117.15,0.4,4.0,256353.52,163354.47,15090.15,72117.02,1.8,0.123,4.68,12.32,20180516,52535.01,1.31,0.0,0.0,73.41,9.32,77273.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.0,深信服,29.97,25.02,80.7986,330.0441,0.9167,1318.7583,3.6632,,,,,,,,,,,,,,,,,,,,,,,,,,,,277.0,深信服,21.27,14.71,78.6587,257.5591,0.7154,1750.0468,4.8612,1598.0,深信服,1.51,4.8,77.4202,18.0928,,376.7104,,,,,,,,,,,,,,,,,,,,42.0,深信服,32.95,23.19,75.4955,573.5193,1.5931,2472.4745,6.8679,752.0,深信服,2.92,9.31,73.4092,49.1926,0.1366,527.8491,1.4662
28,600261,阳光照明,家用电器,浙江,22.5,14.52,14.52,616547.06,416033.38,117456.52,26291.5,0.18,0.049,2.34,1.88,20000720,136825.23,0.94,24.06,-39.01,21.68,5.01,56088.0,417.0,阳光照明,3.46,10.57,24.913,96.5694,0.0997,912.9988,0.9431,648.0,阳光照明,6.55,9.39,24.0667,178.4493,0.1228,1900.0036,1.3084,540.0,阳光照明,9.58,8.62,23.9127,269.9668,0.1859,3130.3621,2.1557,1048.0,阳光照明,12.72,8.72,25.2123,371.6494,0.2559,4257.9244,2.9322,416.0,阳光照明,3.33,9.83,26.2329,100.6088,0.0692,1023.396,0.7047,575.0,阳光照明,7.45,10.23,26.6679,217.7219,0.1499,2126.3901,1.4643,384.0,阳光照明,11.59,10.88,26.9892,354.7442,0.2442,3260.1783,2.2451,735.0,阳光照明,14.3,10.29,27.5361,452.2027,0.3114,4393.1235,3.0253,502.0,阳光照明,3.54,10.18,26.2415,116.3821,0.0801,1142.3291,0.7866,607.0,阳光照明,7.34,9.66,25.1928,232.3387,0.16,2402.9403,1.6548,671.0,阳光照明,9.94,8.77,24.2702,323.6016,0.2228,3689.2165,2.5406,802.0,阳光照明,12.05,7.96,24.7296,401.0579,0.2761,5038.2387,3.4696,1203.0,阳光照明,2.09,5.0,21.6823,70.9789,0.0488,1417.1308,0.9759
29,300743,天地数码,电脑设备,浙江,120.2,0.17,0.65,33596.03,18219.0,12807.86,743.16,0.11,0.16699999999999998,3.52,22.84,20180427,10240.16,1.56,0.0,0.0,33.89,11.8,33026.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.0,天地数码,35.66,11.16,33.9286,34.8556,0.7122,312.0733,6.3769,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0,天地数码,31.82,12.2,37.1271,41.4337,0.8466,339.3596,6.9344,,,,,,,,,,63.0,天地数码,16.12,12.28,36.6445,22.6696,,184.5153,,,,,,,,,,,80.0,天地数码,27.5,11.81,36.5073,44.5186,0.9096,376.7405,7.6983,123.0,天地数码,6.35,11.8,33.8935,10.9441,0.2236,92.7289,1.8948
30,300540,深冷股份,专用机械,四川,0.0,0.43,0.8,98665.21,92937.18,1393.32,33366.78,4.17,-0.052000000000000005,8.04,3.38,20160823,19681.17,2.46,44.58,13.32,12.85,-11.87,10359.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,386.0,深冷股份,20.56,13.36,34.7894,60.7298,1.0121,454.2989,7.5716,,,,,,,,,,396.0,深冷股份,8.76,17.08,42.1435,28.4391,0.4739,166.4541,2.7742,1323.0,深冷股份,5.62,13.63,36.2616,35.4093,0.4426,259.7441,3.2468,2124.0,深冷股份,6.07,12.52,34.461,38.5887,0.4823,308.0727,3.8509,2981.0,深冷股份,-0.76,-19.79,12.6165,-4.8443,-0.0605,24.4744,0.3059,2839.0,深冷股份,1.16,5.88,18.9733,7.4264,0.0928,126.2325,1.5779,2896.0,深冷股份,1.62,6.49,23.7822,10.372,0.1296,159.6413,1.9955,2803.0,深冷股份,2.97,8.04,28.8152,19.2826,0.241,239.5509,2.9943,3155.0,深冷股份,-0.65,-11.86,12.8486,-4.1992,-0.0524,35.3861,0.4423
31,300084,海默科技,石油开采,甘肃,0.0,3.1,3.85,292281.09,140725.27,26025.06,122749.36,3.19,-0.049,4.54,1.57,20100520,13799.82,0.36,40.84,-541.36,34.72,-22.68,26019.0,1435.0,海默科技,1.11,11.45,36.2072,11.9829,0.0811,104.6033,0.7085,2269.0,海默科技,0.86,4.68,30.3934,9.2499,0.0284,197.2923,0.6074,2397.0,海默科技,-0.38,-1.49,27.9725,-4.1124,-0.0126,275.5942,0.8485,3030.0,海默科技,0.95,2.55,30.0137,10.4079,0.032,407.0287,1.2532,2511.0,海默科技,-0.68,-14.65,28.6303,-7.4465,-0.0229,50.8097,0.1564,2750.0,海默科技,0.26,1.89,32.7729,2.9125,0.0089,153.8022,0.4735,2711.0,海默科技,0.11,1.0,34.1324,2.094,0.0054,208.2744,0.5413,3274.0,海默科技,0.38,2.48,32.7017,7.0758,0.0183,284.6952,0.7399,2866.0,海默科技,-0.16,-4.98,31.6956,-2.9206,-0.0075,58.6348,0.1523,3155.0,海默科技,0.11,1.22,32.3736,1.9963,0.0051,162.8052,0.4231,3181.0,海默科技,0.13,0.96,32.3877,2.4159,0.0062,249.7008,0.6489,3213.0,海默科技,0.71,2.51,39.1591,12.8837,0.0334,511.6387,1.3297,3219.0,海默科技,-1.07,-22.68,34.7217,-18.7315,-0.0486,82.5811,0.2146
32,2828,贝肯能源,石油开采,新疆,0.0,0.58,1.2,141358.09,90169.03,33466.73,36892.4,3.08,-0.056,7.4,4.13,20161208,34404.28,2.87,107.55,24.61,28.18,-70.17,14718.0,,,,,,,,,,,,,,,,,,,2831.0,贝肯能源,,8.34,23.5671,35.9101,0.4085,430.4466,4.897,928.0,贝肯能源,13.77,8.93,22.1895,65.2229,0.742,729.941,8.3042,3064.0,贝肯能源,,-304.85,-33.1112,-10.5729,-0.1202,3.4681,0.0394,1815.0,贝肯能源,2.82,8.3,18.3569,13.16,0.1497,158.5048,1.8032,937.0,贝肯能源,7.41,10.34,22.2057,36.463,0.4148,352.4838,4.01,1823.0,贝肯能源,7.46,14.62,27.6338,62.6089,0.5342,428.0367,3.6521,3034.0,贝肯能源,-1.07,-193.16,20.8723,-8.9087,-0.076,4.6121,0.0393,2447.0,贝肯能源,2.13,8.84,24.7879,18.1081,0.1545,204.7578,1.747,1802.0,贝肯能源,5.29,12.34,27.6247,48.4234,0.4043,392.3328,3.2757,1741.0,贝肯能源,7.74,10.78,30.1895,70.015,0.5845,649.3676,5.4217,3172.0,贝肯能源,-0.75,-70.16,28.1829,-6.7165,-0.056,9.5722,0.0799
33,2633,申科股份,机械基件,浙江,0.0,1.49,1.5,60571.71,32491.63,16400.73,30472.23,2.03,-0.025,3.45,3.77,20111122,4455.53,0.3,-19.63,-295.87,24.31,-15.12,12475.0,2466.0,申科股份,-1.25,-14.57,18.5182,-6.3812,-0.0425,43.7875,0.2919,2761.0,申科股份,-3.3,-15.1,15.9114,-16.449,-0.1096,108.8859,0.7259,2530.0,申科股份,-2.93,-8.15,19.2183,-14.6691,-0.0977,179.8131,1.1987,2517.0,申科股份,3.86,9.05,18.75,20.8654,0.1391,230.5136,1.5367,2562.0,申科股份,-0.91,-14.81,20.9981,-4.8753,-0.0325,32.8991,0.2193,2978.0,申科股份,-2.25,-19.61,22.394,-11.8831,-0.0792,60.595,0.4039,2875.0,申科股份,-3.6,-20.25,22.0494,-18.7733,-0.1251,92.685,0.6179,3337.0,申科股份,-4.98,-18.55,20.1888,-25.7058,-0.1713,138.5176,0.9234,2869.0,申科股份,-0.18,-3.07,27.0364,-0.9601,-0.0064,31.2729,0.2084,3205.0,申科股份,-0.45,-3.36,26.7113,-2.3202,-0.0154,68.8904,0.4592,3208.0,申科股份,-0.06,-0.28,25.9184,-0.3109,-0.002,108.6757,0.7245,3152.0,申科股份,1.03,3.1,26.3808,5.4125,0.036000000000000004,174.1562,1.161,3170.0,申科股份,-0.73,-15.12,24.3097,-3.8008,-0.0253,25.135,0.1675
