,code,name,cf_sales,rateofreturn,cf_nm,cf_liabilities,cashflowratio,year,quanter
945,601106,中国一重,0.1231,0.0244,27.2862,0.0338,4.2606,2017,3
946,002550,千红制药,0.1225,0.032,0.5483,0.2066,22.4851,2017,3
947,603218,日月股份,0.1225,0.0451,0.8944,0.1823,19.4937,2017,3
948,000528,柳工,0.1224,0.0471,3.569,0.0827,9.3847,2017,3
949,002539,云图控股,0.1222,0.0735,8.2674,0.1106,11.5999,2017,3
950,603586,金麒麟,0.1222,0.0502,0.9449,0.2172,27.0646,2017,3
951,000428,华天酒店,0.1217,0.01,,0.0147,2.1002,2017,3
952,002003,伟星股份,0.1214,0.0761,0.7836,0.377,38.2753,2017,3
953,002891,中宠股份,0.1214,0.0876,1.3095,0.3528,35.9625,2017,3
954,300507,苏奥传感,0.1212,0.0531,0.6861,0.40700000000000003,42.7811,2017,3
955,603226,菲林格尔,0.1206,0.0739,1.1669,0.2741,28.2386,2017,3
956,000716,黑芝麻,0.1205,0.0487,1.9554,0.1184,18.1591,2017,3
957,300536,农尚环境,0.1205,0.0411,0.951,0.0913,9.1306,2017,3
958,002683,宏大爆破,0.1203,0.0475,2.4983,0.0988,12.5781,2017,3
959,603558,健盛集团,0.1201,0.0283,0.8612,0.1436,16.0774,2017,3
960,300192,科斯伍德,0.1198,0.0507,2.6994,0.44299999999999995,44.57,2017,3
961,300108,吉药控股,0.1196,0.0229,0.6138,0.0724,30.2297,2017,3
962,000691,亚太实业,0.1195,0.0213,,0.0326,6.0973,2017,3
963,000807,云铝股份,0.1195,0.0567,3.8447,0.0819,11.3812,2017,3
964,000895,双汇发展,0.1195,0.2006,1.3513,0.5685,58.0247,2017,3
965,002841,视源股份,0.1194,0.1644,1.4957,0.2957,30.1113,2017,3
966,603129,春风动力,0.1194,0.0981,1.8671,0.2184,22.1834,2017,3
967,601969,海南矿业,0.1193,0.0268,4.7003,0.0729,8.4127,2017,3
968,300109,新开源,0.1192,0.0266,0.5501,0.1492,15.7755,2017,3
969,600439,瑞贝卡,0.1191,0.0407,1.1088,0.094,17.423,2017,3
970,002896,中大力德,0.1189,0.0538,0.9368,0.1528,15.4082,2017,3
971,002043,兔宝宝,0.1188,0.1377,1.3554,0.4971,51.9402,2017,3
972,600690,青岛海尔,0.1188,0.098,1.9912,0.141,18.5843,2017,3
973,600508,上海能源,0.1187,0.0399,1.139,0.1169,17.6401,2017,3
974,002233,塔牌集团,0.1185,0.0362,0.7133,0.1809,24.1975,2017,3
975,600743,华远地产,0.1183,0.0225,1.0964,0.0301,5.6041,2017,3
976,600169,太原重工,0.1182,0.0181,33.539,0.0209,2.5826,2017,3
977,300347,泰格医药,0.11800000000000001,0.040999999999999995,0.5975,0.193,22.9302,2017,3
978,002746,仙坛股份,0.1176,0.0712,2.8194,0.3662,36.7401,2017,3
979,300459,金科文化,0.1176,0.0231,0.4635,0.1574,21.0495,2017,3
980,300548,博创科技,0.1175,0.0461,0.52,0.4856,53.7233,2017,3
981,603688,石英股份,0.1175,0.0352,0.623,0.605,70.4406,2017,3
982,002861,瀛通通讯,0.1172,0.0533,0.9966,0.4922,53.0316,2017,3
983,002370,亚太药业,0.1171,0.0373,0.6378,0.3586,36.0531,2017,3
984,603032,德新交运,0.1171,0.0367,0.8633,0.2675,38.3459,2017,3
985,002092,中泰化学,0.1168,0.0573,1.5004,0.0876,13.6272,2017,3
986,600078,澄星股份,0.1166,0.039,4.697,0.0561,7.2528,2017,3
987,600575,皖江物流,0.1166,0.0459,1.9271,0.1053,24.4494,2017,3
988,600856,中天能源,0.1164,0.0336,0.953,0.0569,12.0957,2017,3
989,002898,赛隆药业,0.1163,0.0424,0.6181,0.3481,34.9315,2017,3
990,300107,建新股份,0.1163,0.0415,1.2384,0.4453,46.6413,2017,3
991,603776,永安行,0.1159,0.0424,1.1012,0.1024,11.7054,2017,3
992,603699,纽威股份,0.1156,0.0466,1.3287,0.1136,11.8191,2017,3
993,603277,银都股份,0.1154,0.0634,0.6579999999999999,0.3451,37.861999999999995,2017,3
994,600179,安通控股,0.1148,0.0694,1.4048,0.1119,16.7961,2017,3
995,002448,中原内配,0.1147,0.0347,0.6005,0.0987,14.3452,2017,3
996,000683,远兴能源,0.1145,0.0414,1.4277,0.0764,8.5701,2017,3
997,600565,迪马股份,0.1145,0.0202,1.4663,0.0256,3.8435,2017,3
998,000983,西山煤电,0.1142,0.0416,1.5578,0.066,10.5981,2017,3
999,603555,贵人鸟,0.1142,0.0352,1.4562,0.054000000000000006,8.2198,2017,3
1000,603041,美思德,0.1141,0.034,0.6421,0.2823,28.2337,2017,3
1001,601888,中国国旅,0.114,0.1146,1.06,0.3785,38.4636,2017,3
1002,000613,大东海A,0.1138,0.0244,9.5954,0.1139,12.2964,2017,3
1003,600796,钱江生化,0.1136,0.0388,0.8595,0.113,18.0096,2017,3
1004,300051,三五互联,0.1135,0.0184,0.5621,0.0588,19.8273,2017,3
1005,600332,白云山,0.1134,0.067,1.1846,0.2186,24.2293,2017,3
1006,002185,华天科技,0.1133,0.0681,1.4091,0.2035,23.4401,2017,3
1007,300677,英科医疗,0.1133,0.0967,1.3232,0.3095,33.9504,2017,3
1008,002430,杭氧股份,0.1131,0.047,2.3959,0.0831,11.6751,2017,3
1009,300007,汉威科技,0.1131,0.0276,1.1262,0.0509,8.9761,2017,3
1010,002698,博实股份,0.113,0.0234,0.7053,0.10400000000000001,12.1756,2017,3
1011,600984,建设机械,0.113,0.0223,1.5867,0.0458,5.1186,2017,3
1012,002742,三圣股份,0.1126,0.0377,1.0012,0.0654,8.6686,2017,3
1013,601633,长城汽车,0.1126,0.0794,2.4524,0.1678,17.53,2017,3
1014,600750,江中药业,0.1122,0.0457,0.457,0.3727,50.1941,2017,3
1015,300417,南华仪器,0.1119,0.0339,0.5578,0.3581,35.8118,2017,3
1016,300639,凯普生物,0.1119,0.0367,0.5919,0.43799999999999994,52.9364,2017,3
1017,601113,华鼎股份,0.1119,0.0479,3.5418,0.1225,14.0393,2017,3
1018,000923,河北宣工,0.1117,0.0338,0.8667,0.0983,17.7055,2017,3
1019,603667,五洲新春,0.1116,0.0556,1.1859,0.2102,23.9619,2017,3
1020,600010,包钢股份,0.1115,0.0269,2.7686,0.0407,4.4469,2017,3
1021,000877,天山股份,0.1115,0.0298,1.6203,0.0482,6.2792,2017,3
1022,002162,悦心健康,0.1112,0.0339,3.6171,0.0574,7.0547,2017,3
1023,300613,富瀚微,0.1111,0.0365,0.4468,0.6081,70.2596,2017,3
1024,600573,惠泉啤酒,0.1111,0.0437,6.9963,0.361,36.6282,2017,3
1025,002571,德力股份,0.111,0.0349,2.3005,0.1823,18.3477,2017,3
1026,300346,南大光电,0.111,0.0099,0.4218,0.188,36.73,2017,3
1027,600085,同仁堂,0.1109,0.0586,0.779,0.1911,23.6083,2017,3
1028,002110,三钢闽光,0.1108,0.1132,0.7078,0.2935,32.4216,2017,3
1029,300084,海默科技,0.1107,0.0111,11.8209,0.0403,5.4386,2017,3
1030,603335,迪生力,0.1106,0.0782,1.9497,0.2805,28.7221,2017,3
1031,601877,正泰电器,0.1104,0.0418,0.8521,0.0791,14.2983,2017,3
1032,002552,*ST宝鼎,0.11,0.0157,,0.0441,5.6610000000000005,2017,3
1033,002748,世龙实业,0.1096,0.0774,0.7486,0.5828,68.9878,2017,3
1034,000952,广济药业,0.1096,0.0371,0.7552,0.0659,7.513999999999999,2017,3
1035,300496,中科创达,0.1095,0.0297,1.0823,0.0596,7.2217,2017,3
1036,002442,龙星化工,0.1094,0.0728,3.1294,0.1187,12.0541,2017,3
1037,000757,浩物股份,0.1093,0.046,1.7257,0.1073,19.5741,2017,3
1038,002444,巨星科技,0.1093,0.0411,0.7882,0.1484,18.872,2017,3
1039,002511,中顺洁柔,0.1092,0.0742,1.4849,0.1819,31.6327,2017,3
1040,300303,聚飞光电,0.1092,0.0489,1.2493,0.1257,13.4875,2017,3
1041,603078,江化微,0.1091,0.033,0.6837,0.1898,30.5536,2017,3
1042,002757,南兴装备,0.109,0.0558,0.7809,0.2712,27.6497,2017,3
1043,000912,*ST天化,0.1089,0.042,,0.042,8.3002,2017,3
1044,300636,同和药业,0.1088,0.0346,0.4692,0.3054,41.4446,2017,3
1045,000919,金陵药业,0.1087,0.0675,1.4386,0.3141,32.3261,2017,3
1046,002662,京威股份,0.1085,0.0419,1.8008,0.0825,13.4691,2017,3
1047,002226,江南化工,0.1084,0.023,0.9854,0.1189,14.1096,2017,3
1048,002774,快意电梯,0.1082,0.0412,1.2441,0.1343,15.0472,2017,3
1049,000998,隆平高科,0.1079,0.0157,0.5185,0.048,4.922,2017,3
1050,601366,利群股份,0.1078,0.1042,3.0528,0.2315,24.1616,2017,3
1051,002732,燕塘乳业,0.1076,0.0801,0.9051,0.3556,50.7312,2017,3
1052,000333,美的集团,0.1073,0.0829,1.2463,0.1239,17.4625,2017,3
1053,600403,大有能源,0.1072,0.0372,1.626,0.068,7.3492,2017,3
1054,601965,中国汽研,0.1072,0.0364,0.8231,0.2475,35.7569,2017,3
1055,002308,威创股份,0.1068,0.0286,0.4903,0.1845,20.2669,2017,3
1056,300241,瑞丰光电,0.1068,0.0547,1.5184,0.1039,12.7549,2017,3
1057,002422,科伦药业,0.1067,0.0312,1.9121,0.0565,7.3054,2017,3
1058,000920,南方汇通,0.1064,0.0442,0.838,0.0904,15.2239,2017,3
1059,603298,杭叉集团,0.1064,0.1086,1.3496,0.3995,40.4615,2017,3
1060,600706,曲江文旅,0.1063,0.047,1.0697,0.1004,14.7645,2017,3
1061,600121,郑州煤电,0.1061,0.0409,0.5912,0.0665,6.8057,2017,3
1062,603630,拉芳家化,0.106,0.0417,0.7742,0.4382,47.0272,2017,3
1063,600917,重庆燃气,0.1055,0.0517,1.4159,0.1014,19.4969,2017,3
1064,002916,深南电路,0.1055,0.0748,1.3094,0.1071,15.7849,2017,3
1065,600391,航发科技,0.1054,0.024,5.5666,0.0374,5.0738,2017,3
1066,603133,碳元科技,0.1053,0.0364,0.8915,0.2333,24.1308,2017,3
1067,002405,四维图新,0.1052,0.0143,1.1725,0.0493,5.0152,2017,3
1068,300381,溢多利,0.1051,0.0287,1.8414,0.0688,9.3701,2017,3
1069,601116,三江购物,0.1048,0.1088,3.1623,0.2624,26.3084,2017,3
1070,000723,美锦能源,0.1048,0.0741,1.0203,0.192,23.1155,2017,3
1071,603638,艾迪精密,0.1046,0.0532,0.4799,0.4046,48.5413,2017,3
1072,300225,金力泰,0.1044,0.0496,1.5724,0.2396,25.2993,2017,3
1073,002394,联发股份,0.1043,0.0657,1.4328,0.1817,18.6771,2017,3
1074,002262,恩华药业,0.1041,0.079,0.7917,0.2906,32.5414,2017,3
1075,601900,南方传媒,0.1036,0.0431,0.8408,0.0884,10.1306,2017,3
1076,002883,中设股份,0.1036,0.0401,0.4864,0.3328,33.301,2017,3
1077,603636,南威软件,0.1036,0.0224,1.275,0.0552,5.5579,2017,3
1078,300565,科信技术,0.1033,0.0447,1.2301,0.1295,13.7721,2017,3
1079,600650,锦江投资,0.1033,0.0388,0.8157,0.177,28.2574,2017,3
1080,603477,振静股份,0.1032,0.0503,1.0514,0.1014,10.1393,2017,3
1081,002163,中航三鑫,0.1032,0.0469,,0.0562,6.8888,2017,3
1082,002106,莱宝高科,0.1031,0.0615,2.8846,0.2901,36.4805,2017,3
1083,000425,徐工机械,0.1031,0.0439,2.8369,0.083,9.8372,2017,3
1084,000559,万向钱潮,0.10300000000000001,0.0749,1.2568,0.1401,16.288,2017,3
1085,002715,登云股份,0.1029,0.0369,4.0206,0.1122,11.9029,2017,3
1086,300486,东杰智能,0.1029,0.0438,1.3868,0.1249,13.623,2017,3
1087,600114,东睦股份,0.1028,0.0426,0.6005,0.2566,28.1064,2017,3
1088,603518,维格娜丝,0.1027,0.0248,2.2232,0.0341,12.3034,2017,3
1089,000659,珠海中富,0.1027,0.0515,3.3836,0.0637,16.4819,2017,3
1090,601500,通用股份,0.1026,0.0723,2.6209,0.2105,21.1169,2017,3
1091,601233,桐昆股份,0.1025,0.1043,2.0685,0.2159,26.1617,2017,3
1092,002440,闰土股份,0.1024,0.0525,0.7070000000000001,0.2494,26.7187,2017,3
1093,603838,四通股份,0.1023,0.0428,0.9813,0.2633,137.08,2017,3
1094,300586,美联新材,0.1023,0.0466,0.7594,0.3031,32.7608,2017,3
1095,002266,浙富控股,0.1022,0.0115,0.8098,0.0243,3.2049,2017,3
1096,603801,志邦股份,0.1022,0.0628,0.9805,0.1904,19.3054,2017,3
1097,300703,创源文化,0.102,0.0641,1.3155,0.2127,23.65,2017,3
1098,002895,川恒股份,0.1019,0.0382,0.7101,0.1806,24.743000000000002,2017,3
1099,000981,银亿股份,0.1019,0.0163,0.7953,0.0242,4.2097,2017,3
1100,300567,精测电子,0.1019,0.0477,0.4646,0.24100000000000002,25.3249,2017,3
1101,603035,常熟汽饰,0.1018,0.0315,0.5545,0.1266,13.7287,2017,3
1102,000524,岭南控股,0.1016,0.1054,3.2986,0.2346,32.4453,2017,3
1103,603515,欧普照明,0.1015,0.0845,1.177,0.2023,20.3231,2017,3
1104,000680,山推股份,0.1014,0.0536,7.7455,0.0874,9.1884,2017,3
1105,002129,中环股份,0.1012,0.0247,1.5186,0.0427,7.7021,2017,3
1106,000767,漳泽电力,0.1012,0.0137,,0.0169,3.4428,2017,3
1107,603701,德宏股份,0.1012,0.0466,0.6249,0.1641,22.7308,2017,3
1108,600126,杭钢股份,0.1011,0.0835,1.7258,0.2394,26.462,2017,3
1109,300238,冠昊生物,0.10099999999999999,0.0193,0.6587,0.1723,23.5874,2017,3
1110,600328,兰太实业,0.1009,0.0358,0.7228,0.0559,7.4917,2017,3
1111,600761,安徽合力,0.1008,0.0907,1.5314,0.2757,31.8068,2017,3
1112,603689,皖天然气,0.1005,0.0622,2.5056,0.2008,33.5969,2017,3
1113,600460,士兰微,0.1005,0.0341,1.975,0.073,10.3154,2017,3
1114,300652,雷迪克,0.1002,0.0401,0.6372,0.1518,15.3553,2017,3
1115,603883,老百姓,0.1,0.0951,1.786,0.1565,21.7211,2017,3
1116,603977,国泰集团,0.0998,0.0313,0.6994,0.1495,17.7474,2017,3
1117,600622,光大嘉宝,0.0998,0.0111,0.3668,0.0198,2.5269,2017,3
1118,000632,三木集团,0.0998,0.0592,81.0068,0.0731,8.9101,2017,3
1119,300378,鼎捷软件,0.0998,0.0471,1.6608,0.1335,13.4051,2017,3
1120,600545,卓郎智能,0.0996,0.0405,1.1741,0.0777,11.9189,2017,3
1121,603380,易德龙,0.0996,0.0694,0.8922,0.2902,29.3788,2017,3
1122,002056,横店东磁,0.0995,0.0719,1.0794,0.2624,28.8318,2017,3
1123,300012,华测检测,0.0994,0.0416,1.2911,0.1648,17.8341,2017,3
1124,600624,复旦复华,0.0991,0.0232,1.6326,0.0473,5.9114,2017,3
1125,002873,新天药业,0.0991,0.0567,0.8434,0.1731,19.1606,2017,3
1126,600668,尖峰集团,0.099,0.046,0.6197,0.1302,23.5798,2017,3
1127,000707,*ST双环,0.0989,0.0262,10.2599,0.0286,3.3709,2017,3
1128,601003,柳钢股份,0.0989,0.1266,2.3581,0.1685,17.3441,2017,3
1129,600982,宁波热电,0.0986,0.0312,1.2318,0.0911,15.0533,2017,3
1130,000985,大庆华科,0.0986,0.1514,2.9125,0.6338,88.0795,2017,3
1131,603113,金能科技,0.0985,0.0872,0.7965,0.2818,39.4323,2017,3
1132,600523,贵航股份,0.0985,0.0672,1.9464,0.2089,21.0916,2017,3
1133,603826,坤彩科技,0.0984,0.0278,0.3891,0.36,44.6729,2017,3
1134,002267,陕天然气,0.0983,0.0507,2.0307,0.1096,16.0257,2017,3
1135,000933,神火股份,0.0982,0.0264,1.5929,0.0314,3.9253,2017,3
1136,000657,中钨高新,0.0978,0.065,2.8217,0.131,16.5793,2017,3
1137,002085,万丰奥威,0.0978,0.076,0.8836,0.2339,32.7927,2017,3
1138,300049,福瑞股份,0.0975,0.0229,0.848,0.0989,24.6039,2017,3
1139,603738,泰晶科技,0.0974,0.0371,0.6459,0.1182,12.2203,2017,3
1140,603131,上海沪工,0.0973,0.0596,0.7947,0.2564,26.3724,2017,3
1141,002291,星期六,0.0973,0.0308,4.9056,0.0648,7.5235,2017,3
1142,300124,汇川技术,0.0972,0.0348,0.4081,0.0906,9.4316,2017,3
1143,603579,荣泰健康,0.0971,0.065,0.7565,0.2105,21.7301,2017,3
1144,603970,中农立华,0.09699999999999999,0.1171,3.6415,0.1454,14.8155,2017,3
1145,000060,中金岭南,0.09699999999999999,0.0767,1.6339,0.1749,27.5017,2017,3
1146,300043,星辉娱乐,0.0968,0.0316,0.7737,0.054000000000000006,10.7988,2017,3
1147,002913,奥士康,0.0968,0.0623,1.0545,0.1154,12.927999999999999,2017,3
1148,603037,凯众股份,0.0965,0.0401,0.3591,0.4518,45.1841,2017,3
1149,600766,园城黄金,0.0964,0.0046,0.2889,0.006999999999999999,0.6959,2017,3
1150,600251,冠农股份,0.0963,0.0228,1.1952,0.0469,6.0468,2017,3
1151,603798,康普顿,0.0963,0.0679,0.691,0.4151,47.972,2017,3
1152,600681,百川能源,0.0962,0.0301,0.3876,0.0624,7.9558,2017,3
1153,600088,中视传媒,0.0959,0.0341,0.6959,0.1639,16.3943,2017,3
1154,600835,上海机电,0.0957,0.0435,0.7991,0.0692,7.0567,2017,3
1155,002438,江苏神通,0.0955,0.0178,1.3036,0.0456,6.7786,2017,3
1156,600836,界龙实业,0.0954,0.0279,,0.0384,4.5393,2017,3
1157,600697,欧亚集团,0.095,0.048,2.353,0.0634,7.5252,2017,3
1158,000758,中色股份,0.0949,0.0562,3.6451,0.0791,9.3861,2017,3
1159,002472,双环传动,0.0949,0.0304,0.9643,0.0659,7.3065,2017,3
1160,002381,双箭股份,0.0949,0.0384,1.0062,0.2109,21.1912,2017,3
1161,600789,鲁抗医药,0.0943,0.0372,3.3091,0.0645,11.0611,2017,3
1162,601808,中海油服,0.094,0.015,,0.0283,9.4495,2017,3
1163,002812,创新股份,0.0939,0.0416,0.7757,0.2411,24.439,2017,3
1164,300402,宝色股份,0.0938,0.0201,,0.0374,4.0703,2017,3
1165,002604,*ST龙力,0.0937,0.0222,0.8740000000000001,0.0729,17.3405,2017,3
1166,002211,宏达新材,0.0937,0.0562,2.7194,0.20800000000000002,20.7956,2017,3
1167,000900,现代投资,0.0936,0.0308,1.1035,0.049,9.6099,2017,3
1168,601880,大连港,0.0934,0.0176,1.3075,0.0428,6.7162,2017,3
1169,000695,滨海能源,0.09300000000000001,0.036000000000000004,,0.0523,6.3291,2017,3
1170,601899,紫金矿业,0.09300000000000001,0.0616,2.1578,0.10300000000000001,18.6336,2017,3
1171,002434,万里扬,0.0929,0.0383,0.6065,0.1149,15.9096,2017,3
1172,002098,浔兴股份,0.0928,0.0303,1.141,0.0512,7.4048,2017,3
1173,002239,奥特佳,0.0928,0.0428,1.4169999999999998,0.1111,13.1047,2017,3
1174,600420,现代制药,0.0927,0.0405,0.9085,0.0797,11.8015,2017,3
1175,600997,开滦股份,0.0926,0.0559,3.9319,0.1049,16.4273,2017,3
1176,002534,杭锅股份,0.0926,0.0321,0.6705,0.0541,6.8668,2017,3
1177,300397,天和防务,0.0924,0.015,0.6759,0.0878,9.7968,2017,3
1178,300470,日机密封,0.0921,0.0246,0.4151,0.0876,17.8477,2017,3
1179,002653,海思科,0.0919,0.0313,0.5669,0.0641,8.2297,2017,3
1180,002265,西仪股份,0.0918,0.0408,3.2909,0.1182,12.8235,2017,3
1181,000520,长航凤凰,0.0915,0.1041,1.5981,0.2431,30.4224,2017,3
1182,603268,松发股份,0.0914,0.0364,0.9614,0.1012,16.9249,2017,3
1183,600069,银鸽投资,0.0913,0.0425,,0.0741,10.7322,2017,3
1184,601222,林洋能源,0.0913,0.0166,0.4051,0.0449,7.518,2017,3
1185,300673,佩蒂股份,0.0912,0.0395,0.6323,0.2336,23.3594,2017,3
1186,002520,日发精机,0.0911,0.0268,1.3536,0.0894,10.0597,2017,3
1187,603233,大参林,0.091,0.0911,1.3183,0.1848,18.641,2017,3
1188,600633,浙数文化,0.0907,0.0109,0.0671,0.1005,36.2115,2017,3
1189,002080,中材科技,0.0907,0.0294,1.0371,0.0486,7.046,2017,3
1190,002436,兴森科技,0.0906,0.0501,1.2252,0.1123,16.1334,2017,3
1191,000059,华锦股份,0.0904,0.0672,1.6480000000000001,0.1083,11.0311,2017,3
1192,002367,康力电梯,0.0902,0.0395,0.7967,0.1191,12.6006,2017,3
1193,002762,金发拉比,0.0902,0.0247,0.4654,0.2182,21.8216,2017,3
1194,601010,文峰股份,0.0899,0.0689,2.0611,0.2039,20.7379,2017,3
1195,002826,易明医药,0.0897,0.0354,0.7085,0.2536,26.1125,2017,3
1196,603916,苏博特,0.0896,0.0423,0.9111,0.084,8.7152,2017,3
1197,600396,金山股份,0.0896,0.022000000000000002,,0.0274,5.1062,2017,3
1198,600160,巨化股份,0.0895,0.0672,1.1032,0.3742,40.4561,2017,3
1199,000799,酒鬼酒,0.0894,0.0208,0.4306,0.1177,11.9422,2017,3
1200,002846,英联股份,0.0892,0.0387,0.7594,0.1563,16.2341,2017,3
1201,002606,大连电瓷,0.0891,0.0331,0.8254,0.0811,9.7907,2017,3
1202,002123,梦网集团,0.0891,0.0219,0.6961,0.0841,8.8506,2017,3
1203,002299,圣农发展,0.0891,0.0509,12.0465,0.1019,10.9396,2017,3
1204,002084,海鸥住工,0.08900000000000001,0.0642,1.9680000000000002,0.1593,18.8933,2017,3
1205,002274,华昌化工,0.08900000000000001,0.0559,16.8893,0.0997,11.219000000000001,2017,3
1206,600533,栖霞建设,0.0888,0.0087,1.6062,0.012,2.787,2017,3
1207,603178,圣龙股份,0.0885,0.0506,1.2939,0.0898,13.175999999999998,2017,3
1208,002660,茂硕电源,0.0883,0.0558,3.5608,0.1003,10.2855,2017,3
1209,603311,金海环境,0.0877,0.0413,0.4488,0.2289,24.2117,2017,3
1210,300702,天宇股份,0.0876,0.034,0.7291,0.0787,8.0422,2017,3
1211,601238,广汽集团,0.0875,0.049,0.5012,0.1153,16.6785,2017,3
1212,600828,茂业商业,0.0873,0.0457,1.1984,0.0645,11.6439,2017,3
1213,002535,林州重机,0.0871,0.0124,2.9282,0.021,2.3166,2017,3
1214,603989,艾华集团,0.087,0.0509,0.4879,0.3114,32.7486,2017,3
1215,603757,大元泵业,0.087,0.0623,0.5398,0.2807,30.2032,2017,3
1216,300151,昌红科技,0.0869,0.0378,1.4963,0.3217,34.0234,2017,3
1217,300383,光环新网,0.0868,0.0262,0.7733,0.0867,19.7367,2017,3
1218,300041,回天新材,0.0864,0.0426,1.0573,0.2471,26.0673,2017,3
1219,600744,华银电力,0.0863,0.025,,0.0305,8.2238,2017,3
1220,000100,TCL集团,0.0862,0.044000000000000004,2.3371,0.0653,9.6228,2017,3
1221,600211,西藏药业,0.0861,0.0193,0.4036,0.0616,21.3604,2017,3
1222,600708,光明地产,0.086,0.0182,1.5069,0.0226,3.3791,2017,3
1223,002920,德赛西威,0.086,0.0863,0.8152,0.135,15.5473,2017,3
1224,300419,浩丰科技,0.0858,0.0163,0.6473,0.1123,11.4258,2017,3
1225,002561,徐家汇,0.0857,0.0511,0.7487,0.3095,36.4431,2017,3
1226,002884,凌霄泵业,0.0857,0.0484,0.4621,0.5869,64.1738,2017,3
1227,300421,力星股份,0.0856,0.0274,0.7795,0.1371,15.3262,2017,3
1228,600640,号百控股,0.0855,0.051,1.4053,0.2405,24.5382,2017,3
1229,603556,海兴电力,0.0855,0.0308,0.4298,0.149,18.2401,2017,3
1230,000088,盐田港,0.0854,0.0024,0.069,0.0102,6.1915,2017,3
1231,600826,兰生股份,0.085,0.0418,1.945,0.1464,20.9465,2017,3
1232,002062,宏润建设,0.085,0.0377,2.4715,0.0488,6.0399,2017,3
1233,600531,豫光金铅,0.085,0.1004,6.6054,0.1456,16.583,2017,3
1234,000928,中钢国际,0.0849,0.03,1.2543,0.045,4.5673,2017,3
1235,300671,富满电子,0.0849,0.0372,0.7361,0.1229,13.6369,2017,3
1236,002125,湘潭电化,0.0849,0.0188,1.0136,0.0356,4.6762,2017,3
1237,600438,通威股份,0.0848,0.0662,1.0616,0.1396,17.7583,2017,3
1238,000823,超声电子,0.0847,0.0525,1.5277,0.1722,17.7024,2017,3
1239,000560,我爱我家,0.0845,0.0123,1.7209,0.0303,8.3787,2017,3
1240,603505,金石资源,0.0844,0.0187,0.4116,0.0534,6.7629,2017,3
1241,300729,乐歌股份,0.0844,0.0658,1.0201,0.1479,18.741,2017,3
1242,603708,家家悦,0.0844,0.1142,3.1510000000000002,0.1861,18.9174,2017,3
1243,002536,西泵股份,0.0842,0.0529,0.8953,0.1545,17.2925,2017,3
1244,603466,风语筑,0.0842,0.0527,0.6902,0.0839,8.655,2017,3
1245,002310,东方园林,0.0838,0.0246,0.795,0.0373,4.4095,2017,3
1246,603320,迪贝电气,0.0837,0.0578,0.9939,0.3149,32.6524,2017,3
1247,600782,新钢股份,0.0836,0.1046,2.112,0.1653,18.5651,2017,3
1248,002909,集泰股份,0.0835,0.0731,1.2303,0.1352,13.9479,2017,3
1249,300100,双林股份,0.0834,0.0382,0.9819,0.0681,8.0245,2017,3
1250,603899,晨光文具,0.0834,0.0975,0.775,0.349,38.7233,2017,3
1251,600628,新世界,0.0833,0.0318,0.4276,0.135,14.312000000000001,2017,3
1252,603900,莱绅通灵,0.0832,0.0452,0.4923,0.265,27.0558,2017,3
1253,603385,惠达卫浴,0.0831,0.0429,0.8672,0.1876,22.559,2017,3
1254,300037,新宙邦,0.083,0.0308,0.5044,0.0969,10.6657,2017,3
1255,300057,万顺股份,0.0829,0.0329,2.3217,0.0658,7.0019,2017,3
1256,002455,百川股份,0.0829,0.0559,1.6130000000000002,0.1151,11.6101,2017,3
1257,002510,天汽模,0.0829,0.0218,1.1752,0.0453,4.691,2017,3
1258,600161,天坛生物,0.0828,0.0312,0.0982,0.2619,52.9989,2017,3
1259,002810,山东赫达,0.0826,0.0365,1.0386,0.0956,13.3694,2017,3
1260,300375,鹏翎股份,0.0826,0.0435,0.7883,0.26899999999999996,39.9953,2017,3
1261,002303,美盈森,0.0826,0.0293,0.672,0.1273,13.0686,2017,3
1262,002020,京新药业,0.0825,0.0285,0.5034,0.1655,18.0593,2017,3
1263,000836,鑫茂科技,0.0825,0.0442,1.1713,0.1698,17.4605,2017,3
1264,002611,东方精工,0.0822,0.0162,0.821,0.0434,4.9907,2017,3
1265,600642,申能股份,0.0822,0.0357,1.0901,0.0911,15.5664,2017,3
1266,603612,索通发展,0.0822,0.0468,0.5155,0.1056,12.7526,2017,3
1267,600759,洲际油气,0.08199999999999999,0.0098,4.9996,0.0149,2.767,2017,3
1268,603229,奥翔药业,0.0819,0.0167,0.3616,0.0802,8.3087,2017,3
1269,300126,锐奇股份,0.0814,0.0261,17.8617,0.1424,14.8067,2017,3
1270,002644,佛慈制药,0.0812,0.012,0.5094,0.0306,11.3119,2017,3
1271,000829,天音控股,0.0811,0.1562,36.7408,0.1932,20.6552,2017,3
1272,002150,通润装备,0.081,0.0517,1.0101,0.2616,26.7182,2017,3
1273,300498,温氏股份,0.0809,0.0708,0.7699,0.2211,29.7416,2017,3
1274,603056,德邦股份,0.0808,0.1946,3.3097,0.37,37.6961,2017,3
1275,300456,耐威科技,0.0805,0.016,1.1778,0.0522,8.7935,2017,3
1276,002745,木林森,0.0803,0.0235,1.0525,0.0327,4.0573,2017,3
1277,600527,江南高纤,0.0802,0.0464,2.3057,0.8365,100.8148,2017,3
1278,002696,百洋股份,0.0799,0.0357,2.3926,0.0972,9.904,2017,3
1279,603696,安记食品,0.0797,0.0198,0.5513,0.5515,55.1465,2017,3
