code,name_x,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders,Unnamed: 0_x,name_y,cf_sales_2015q1,rateofreturn_2015q1,cf_nm_2015q1,cf_liabilities_2015q1,cashflowratio_2015q1,Unnamed: 0_y,name_x,cf_sales_2015q2,rateofreturn_2015q2,cf_nm_2015q2,cf_liabilities_2015q2,cashflowratio_2015q2,Unnamed: 0_x,name_y,cf_sales_2015q3,rateofreturn_2015q3,cf_nm_2015q3,cf_liabilities_2015q3,cashflowratio_2015q3,Unnamed: 0_y,name_x,cf_sales_2015q4,rateofreturn_2015q4,cf_nm_2015q4,cf_liabilities_2015q4,cashflowratio_2015q4,Unnamed: 0_x,name_y,cf_sales_2016q1,rateofreturn_2016q1,cf_nm_2016q1,cf_liabilities_2016q1,cashflowratio_2016q1,Unnamed: 0_y,name_x,cf_sales_2016q2,rateofreturn_2016q2,cf_nm_2016q2,cf_liabilities_2016q2,cashflowratio_2016q2,Unnamed: 0_x,name_y,cf_sales_2016q3,rateofreturn_2016q3,cf_nm_2016q3,cf_liabilities_2016q3,cashflowratio_2016q3,Unnamed: 0_y,name_x,cf_sales_2016q4,rateofreturn_2016q4,cf_nm_2016q4,cf_liabilities_2016q4,cashflowratio_2016q4,Unnamed: 0_x,name_y,cf_sales_2017q1,rateofreturn_2017q1,cf_nm_2017q1,cf_liabilities_2017q1,cashflowratio_2017q1,Unnamed: 0_y,name_x,cf_sales_2017q2,rateofreturn_2017q2,cf_nm_2017q2,cf_liabilities_2017q2,cashflowratio_2017q2,Unnamed: 0_x,name_y,cf_sales_2017q3,rateofreturn_2017q3,cf_nm_2017q3,cf_liabilities_2017q3,cashflowratio_2017q3,Unnamed: 0_y,name_x,cf_sales_2017q4,rateofreturn_2017q4,cf_nm_2017q4,cf_liabilities_2017q4,cashflowratio_2017q4,Unnamed: 0,name_y,cf_sales_2018q1,rateofreturn_2018q1,cf_nm_2018q1,cf_liabilities_2018q1,cashflowratio_2018q1
2377,国创高新,石油加工,湖北,25.4,4.32,9.16,632344.13,210358.16,14402.32,366929.88,4,0.083,5.31,1.58,20100323,25966.24,0.28,1124.24,933.54,13.97,7.46,25197,2776,国创高新,-1.5082,-0.0999,,-0.1713,-22.0461,2459,国创高新,-0.1705,-0.0384,-9.7731,-0.0681,-8.9133,2213,国创高新,-0.0561,-0.0272,-4.544,-0.0483,-6.3379,1399,国创高新,0.125,0.0976,4.4761,0.1944,27.7661,3188,国创高新,-2.8632,-0.0647,,-0.1321,-19.3551,3274,国创高新,-1.0417,-0.1244,,-0.2614,-39.2901,2846,国创高新,-0.1403,-0.0346,-12.5818,-0.071,-10.3898,2404,国创高新,0.0433,0.018,2.6841,0.0444,7.9724,3356,国创高新,-1.6368,-0.0916,,-0.2285,-41.9483,3240,国创高新,-0.4829,-0.0601,,-0.1174,-16.6445,2281,国创高新,-0.0353,-0.006,-1.0005,-0.0213,-2.1616,1370,国创高新,0.1017,0.0392,5.4948,0.1535,15.5231,1894,国创高新,-0.0722,-0.0116,-0.9597,-0.0552,-5.5986
2336,人人乐,超市连锁,深圳,22.39,3.39,4,524833.94,278025.28,148750.11,247589.8,6.19,0.141,4.56,2.76,20100113,-115057.11,-2.88,-9.63,1050.96,25.49,2.34,15885,1270,人人乐,0.0084,0.004,0.6143,0.0067,0.6782,1876,人人乐,-0.0182,-0.0166,-2.3786,-0.029,-2.9553,1744,人人乐,0.0147,0.0189,,0.0307,3.1398,2887,人人乐,-0.0139,-0.0252,,-0.0395,-4.0602,1184,人人乐,0.0629,0.0303,9.0372,0.0478,4.9046,2035,人人乐,-0.0012,-0.0011,-0.3773,-0.0018,-0.1853,2034,人人乐,0.0212,0.028,23.7324,0.0454,4.6421,2730,人人乐,0.0099,0.0178,1.6613,0.03,3.0821,1371,人人乐,0.0186,0.009,10.1237,0.0155,1.578,1935,人人乐,-0.005,-0.0046,,-0.0079,-0.8184,1724,人人乐,0.0321,0.0409,,0.0656,6.7796,2312,人人乐,0.0227,0.0384,,0.0579,5.9717,1501,人人乐,-0.0029,-0.0013,-0.123,-0.002,-0.2084
8,神州高铁,运输设备,北京,420.44,25.58,28.18,992722.81,559765.13,24038.3,290083.66,1.03,0.004,2.53,2.48,19920507,151032.63,0.54,3.24,12.66,57.79,5.04,65145,1689,神州高铁,-0.0872,-0.0059,-0.3577,-0.0379,-3.9433,2524,神州高铁,-0.2004,-0.0305,-1.2958,-0.2045,-21.3491,2466,神州高铁,-0.119,-0.027,-0.884,-0.1673,-17.4323,3069,神州高铁,-0.056,-0.0202,-0.3816,-0.1064,-11.4737,899,神州高铁,0.121,0.0038,2.2347,0.0225,2.3626,2479,神州高铁,-0.0846,-0.0076,-1.242,-0.0427,-4.4779,2720,神州高铁,-0.0987,-0.0139,-0.4538,-0.0761,-7.9527,2942,神州高铁,-0.0299,-0.0069,-0.1058,-0.0278,-2.8541,3229,神州高铁,-0.9137,-0.0232,-19.3296,-0.1035,-10.7357,3186,神州高铁,-0.42,-0.0284,-3.8045,-0.1104,-11.3043,3141,神州高铁,-0.2996,-0.031,-2.1797,-0.093,-9.4892,2762,神州高铁,-0.0227,-0.005,-0.0595,-0.0152,-1.5444,3372,神州高铁,-1.9865,-0.0418,-40.0939,-0.1526,-15.6056
300180,华峰超纤,化纤,上海,36.08,3.8,6.31,698218.25,189026.31,224391.47,332447.22,5.27,0.159,7.87,2.93,20110222,92110.1,1.46,65.26,279.69,30.33,14.05,7186,1734,华峰超纤,-0.1006,-0.0142,-0.7863,-0.0661,-13.6437,1554,华峰超纤,0.026,0.0082,0.1779,0.0421,9.8803,1756,华峰超纤,0.0134,0.0055,0.0978,0.0211,3.5463,1745,华峰超纤,0.0945,0.0406,0.903,0.096,14.6389,1650,华峰超纤,-0.0167,-0.0013,-0.2997,-0.0042,-0.7113,2740,华峰超纤,-0.1677,-0.0314,-2.3869,-0.1376,-19.5762,3018,华峰超纤,-0.2251,-0.0612,-2.8025,-0.2622,-36.0733,3193,华峰超纤,-0.1227,-0.0459,-1.7561,-0.1458,-20.8148,2645,华峰超纤,-0.2855,-0.0305,-4.6689,-0.0882,-12.5853,2565,华峰超纤,-0.1127,-0.0168,-1.3061,-0.0562,-7.4002,2216,华峰超纤,-0.0251,-0.0067,-0.2166,-0.0264,-3.719,1719,华峰超纤,0.0711,0.0269,0.6969,0.1018,13.9853,2359,华峰超纤,-0.1764,-0.0181,-1.2543,-0.0628,-11.1037
2287,奇正藏药,中成药,西藏,43.81,4.06,4.06,243178.91,168581.27,15003.23,41094.12,1.01,0.19,4.81,6.91,20090828,93068.95,2.29,17.08,11.21,87.29,33.95,18633,131,奇正藏药,0.473,0.0462,1.5004,0.4063,62.3861,81,奇正藏药,0.5463,0.139,1.6238,1.0812,157.9966,232,奇正藏药,0.3262,0.1167,1.1418,0.87,124.4468,487,奇正藏药,0.2592,0.1245,0.9864,0.6152,74.1723,422,奇正藏药,0.2549,0.0217,0.7572,0.0923,10.6831,315,奇正藏药,0.3117,0.0624,0.8567,0.2479,28.3729,207,奇正藏药,0.3882,0.1233,1.2524,0.7378,92.7623,195,奇正藏药,0.4019,0.1875,1.3524,1.2,147.9762,459,奇正藏药,0.2081,0.0191,0.5834,0.1395,17.6986,61,奇正藏药,0.6121,0.1244,1.6562,0.5688,64.7035,177,奇正藏药,0.3736,0.1181,1.2451,0.6665,79.1071,545,奇正藏药,0.2182,0.1001,0.7641,0.5706,67.5607,136,奇正藏药,0.4727,0.0441,1.3961,0.2327,26.927
889,茂业通信,通信设备,河北,34.56,6.22,6.22,327046.06,140375.97,7066.21,110461.8,1.78,0.105,4.38,3.32,19971218,91064.18,1.46,50.05,43.27,21.12,11.05,20225,344,茂业通信,0.2544,0.0545,3.657,0.2049,20.6761,713,茂业通信,0.1453,0.0565,1.8465,0.2158,21.7959,1001,茂业通信,0.1046,0.059,1.5118,0.2375,24.0054,2124,茂业通信,0.0635,0.0415,0.9158,0.1231,25.9287,2578,茂业通信,-0.3408,-0.0528,-3.0867,-0.2861,-28.7847,2466,茂业通信,-0.0819,-0.0247,-0.5704,-0.1269,-12.7552,2296,茂业通信,-0.0112,-0.005,-0.0845,-0.0284,-2.8755,1971,茂业通信,0.0818,0.0497,0.6749,0.2774,28.0482,2586,茂业通信,-0.2622,-0.035,-2.2652,-0.2252,-22.6536,2705,茂业通信,-0.1432,-0.0412,-1.1527,-0.2747,-27.8119,2562,茂业通信,-0.0791,-0.0362,-0.6261,-0.2415,-24.2777,2336,茂业通信,0.0205,0.0134,0.1888,0.0768,7.7108,2669,茂业通信,-0.2772,-0.0502,-2.5074,-0.3017,-30.2964
2552,*ST宝鼎,机械基件,浙江,92.29,2,3.06,88347.96,25229.73,31068.4,40874.35,1.33,0.016,1.95,3.12,20110225,-15841.1,-0.52,36.89,151.23,23.84,8.38,17268,522,*ST宝鼎,0.1806,0.0132,8.5131,0.0975,11.9887,1235,*ST宝鼎,0.0677,0.0094,1.8353,0.0362,3.9318,882,*ST宝鼎,0.1243,0.0239,3.8498,0.0666,6.9996,1517,*ST宝鼎,0.1139,0.0291,8.693,0.0805,8.5452,66,*ST宝鼎,0.7558,0.0238,,0.0712,7.6562,206,*ST宝鼎,0.3893,0.0318,,0.0927,9.9263,174,*ST宝鼎,0.4186,0.0494,,0.1436,15.3738,93,*ST宝鼎,0.5171,0.0808,,0.2133,24.4043,1801,*ST宝鼎,-0.0563,-0.0022,,-0.0057,-0.6737,979,*ST宝鼎,0.1133,0.0104,,0.0247,3.0425,1031,*ST宝鼎,0.11,0.0157,,0.0441,5.661,382,*ST宝鼎,0.2605,0.0697,,0.2081,28.5496,1763,*ST宝鼎,-0.0492,-0.0034,-0.5871,-0.0104,-1.4419
2723,金莱特,家用电器,广东,0,1.26,1.87,105684.72,46177.78,44237.14,22835.13,1.22,-0.064,3.44,5.2,20140129,19111.65,1.02,-16.85,-465.01,5.09,-5.22,9064,694,金莱特,0.1267,0.025,1.9943,0.096,10.0195,1632,金莱特,0.0161,0.0066,0.2376,0.0197,2.0316,2266,金莱特,-0.0668,-0.0456,-1.2048,-0.1406,-14.4787,2845,金莱特,-0.0067,-0.0048,-0.1112,-0.0145,-1.4848,1744,金莱特,-0.033,-0.0063,-1.0025,-0.0179,-1.8937,840,金莱特,0.1567,0.062,6.8576,0.1621,17.0256,1444,金莱特,0.0863,0.0535,9.3395,0.1552,16.3936,1494,金莱特,0.1213,0.089,217.7046,0.2291,23.3297,657,金莱特,0.1518,0.0382,12.7725,0.0922,9.3676,671,金莱特,0.166,0.0828,7.8924,0.196,19.8863,882,金莱特,0.1317,0.1024,7.0434,0.2884,29.3702,1830,金莱特,0.0618,0.0586,7.958,0.1572,15.9758,1257,金莱特,0.0335,0.0073,,0.0186,1.8846
600526,菲达环保,环境保护,浙江,161.83,5.47,5.47,831931.69,609760.44,88548.13,170118.92,3.11,0.012,4.29,1.83,20020722,6391.66,0.12,8.22,-58.73,18.52,0.82,69476,1972,菲达环保,-0.1813,-0.0227,-5.3953,-0.0309,-3.1398,2360,菲达环保,-0.1363,-0.0321,-4.2685,-0.0544,-5.5604,2193,菲达环保,-0.0522,-0.0181,-1.8159,-0.0293,-2.9893,2804,菲达环保,0.0005,0.0003,0.0209,0.0004,0.0444,1738,菲达环保,-0.0318,-0.003,-1.0848,-0.0046,-0.4652,2805,菲达环保,-0.1975,-0.0421,-11.9408,-0.0646,-6.7261,2511,菲达环保,-0.047,-0.0148,-2.0405,-0.0223,-2.4117,2639,菲达环保,0.02,0.0093,1.4984,0.0137,1.503,2894,菲达环保,-0.4316,-0.0399,-18.7218,-0.0589,-6.5006,2640,菲达环保,-0.1299,-0.0261,-6.5138,-0.0379,-4.4034,3051,菲达环保,-0.2325,-0.0737,-12.3893,-0.1082,-12.655,2949,菲达环保,-0.0565,-0.0258,,-0.0361,-3.9166,2933,菲达环保,-0.4446,-0.0434,-63.6226,-0.0612,-6.646
600378,天科股份,化工原料,四川,170.4,2.97,2.97,103701.34,75901.43,26221.58,15308.55,0.52,0.017,2.69,4.36,20010111,28431.31,0.96,18.42,29.89,24.27,5.36,18227,2442,天科股份,-0.4469,-0.0553,-4.4757,-0.1756,-17.641,2438,天科股份,-0.1655,-0.0442,-1.7335,-0.1393,-13.9885,2270,天科股份,-0.0672,-0.0256,-0.9231,-0.0863,-8.7071,2747,天科股份,0.0066,0.0031,0.0723,0.0129,1.2963,2868,天科股份,-0.5779,-0.0424,-50.4124,-0.1929,-19.3877,2949,天科股份,-0.2809,-0.0535,-4.4368,-0.2371,-23.8056,2820,天科股份,-0.1297,-0.0351,-2.6008,-0.1512,-15.1773,1789,天科股份,0.097,0.0384,1.4692,0.1562,15.6709,2516,天科股份,-0.2355,-0.0194,-4.8148,-0.0829,-8.3166,2644,天科股份,-0.1307,-0.028,-1.1805,-0.1259,-12.6302,2471,天科股份,-0.0609,-0.0197,-0.7244,-0.0833,-8.3503,2555,天科股份,0.002,0.001,0.0179,0.004,0.4039,2817,天科股份,-0.3619,-0.0334,-6.7461,-0.1465,-14.7028
603333,明星电缆,电气设备,四川,0,5.2,5.2,185303.8,114654.35,52230.15,65478.76,1.26,-0.014,2.72,2.16,20120507,19717.92,0.38,26.24,-291.34,14.77,-3.41,26329,674,明星电缆,0.1336,0.009,,0.0619,7.9564,953,明星电缆,0.1046,0.0191,43.7819,0.1236,15.5081,1197,明星电缆,0.0816,0.0218,2.9326,0.1498,18.9436,1033,明星电缆,0.1637,0.0585,31.1633,0.3707,45.7094,2118,明星电缆,-0.1338,-0.0103,,-0.0719,-9.0836,2402,明星电缆,-0.069,-0.0105,,-0.0691,-8.5753,2656,明星电缆,-0.0783,-0.0176,,-0.121,-15.1904,3025,明星电缆,-0.0526,-0.0176,,-0.1102,-13.5346,2832,明星电缆,-0.382,-0.0399,-16.9602,-0.268,-33.4361,2595,明星电缆,-0.1179,-0.0296,-4.8366,-0.1765,-21.2435,3036,明星电缆,-0.221,-0.081,-6.4872,-0.3869,-44.2489,3082,明星电缆,-0.0924,-0.0467,-5.0022,-0.2163,-24.5744,2936,明星电缆,-0.4468,-0.0526,,-0.2213,-24.7127
600276,恒瑞医药,化学制药,江苏,68.46,28.17,28.33,1890223.75,1528533.13,200338.41,106698.97,0.38,0.33,5.79,15.86,20001018,1149433.13,4.06,21.7,16.95,86.47,24.62,70591,516,恒瑞医药,0.1839,0.0415,0.7262,0.4515,49.7316,374,恒瑞医药,0.2378,0.1019,0.9606,1.0945,121.3481,423,恒瑞医药,0.2256,0.1423,0.9658,1.4432,158.6436,543,恒瑞医药,0.2445,0.1981,1.024,1.9995,216.2346,529,恒瑞医药,0.2144,0.0469,0.8377,0.4967,53.8533,492,恒瑞医药,0.243,0.1008,0.9716,1.0397,114.6038,529,恒瑞医药,0.2331,0.1413,0.9902,1.3274,142.6851,614,恒瑞医药,0.2337,0.1809,0.9842,1.7811,189.9535,510,恒瑞医药,0.1924,0.0398,0.7548,0.3769,40.109,494,恒瑞医药,0.2138,0.0862,0.8511,0.872,93.6167,446,恒瑞医药,0.2247,0.1368,0.9486,1.458,157.8736,729,恒瑞医药,0.1841,0.1412,0.7736,1.2153,124.2385,719,恒瑞医药,0.1285,0.0262,0.5093,0.2599,26.6358
2719,麦趣尔,乳制品,新疆,92.57,0.85,1.09,142261.61,74352.86,21545.55,74046.9,6.8,0.082,10.64,2.85,20140128,30197.25,2.77,3.97,194.37,41.28,6.33,10182,1527,麦趣尔,-0.0441,-0.003,-0.4161,-0.0272,-2.7201,1844,麦趣尔,-0.0126,-0.0017,-0.0953,-0.0099,-0.9999,1118,麦趣尔,0.0907,0.0239,0.5801,0.128,12.8388,357,麦趣尔,0.2984,0.1074,2.1698,0.487,50.4833,2987,麦趣尔,-0.7938,-0.0649,-15.4168,-0.3266,-33.9753,2907,麦趣尔,-0.2548,-0.0439,-2.8257,-0.2428,-25.3756,2443,麦趣尔,-0.0367,-0.0109,-0.3384,-0.0582,-6.0789,2122,麦趣尔,0.0681,0.028,1.3569,0.1717,17.9561,2743,麦趣尔,-0.33,-0.0317,-14.7511,-0.1693,-17.6714,2943,麦趣尔,-0.2345,-0.0441,-5.4216,-0.252,-26.2502,2513,麦趣尔,-0.0679,-0.0199,-1.2074,-0.1071,-11.1202,1561,麦趣尔,0.0836,0.034,2.5749,0.1773,18.3102,2552,麦趣尔,-0.232,-0.0229,-3.6617,-0.1247,-12.8986
858,五 粮 液,白酒,四川,15.07,37.96,38.82,7964790.5,7189969,521028.41,95325.56,0.25,1.31,15.36,5.02,19980427,4264629.5,10.99,36.8,38.35,73.19,35.77,267371,298,五粮液,0.2869,0.0397,0.8439,0.32,32.8366,289,五粮液,0.2779,0.0658,0.911,0.5148,53.1717,174,五粮液,0.3773,0.1183,1.1952,1.0278,106.4514,332,五粮液,0.3089,0.1273,1.0438,0.8158,83.9783,1045,五粮液,0.0861,0.0125,0.2525,0.0557,5.6693,289,五粮液,0.3252,0.0719,1.0707,0.2947,29.9495,86,五粮液,0.5968,0.175,1.9942,0.7599,77.6105,121,五粮液,0.4766,0.1881,1.6575,0.8374,85.4534,552,五粮液,0.1815,0.0272,0.493,0.1158,11.7875,541,五粮液,0.2026,0.0491,0.6098,0.2159,22.0237,307,五粮液,0.2772,0.0922,0.8387,0.4282,43.6949,249,五粮液,0.3235,0.1377,0.9683,0.6011,61.1608,541,五粮液,0.1725,0.0301,0.4599,0.1214,12.309
2684,猛狮科技,电气设备,广东,88.4,3.9,5.67,1104785.38,564664.5,227673.7,200786,3.54,0.037,4.78,2.75,20120612,11876.21,0.21,34.68,504.76,24.54,3.52,20942,897,猛狮科技,0.0781,0.0102,8.8175,0.0214,2.2604,2811,猛狮科技,-0.4324,-0.0833,,-0.2582,-27.5291,2820,猛狮科技,-0.3251,-0.0846,,-0.2267,-23.8164,3178,猛狮科技,-0.0982,-0.0338,,-0.074,-8.4109,741,猛狮科技,0.1577,0.01,8.214,0.0208,2.5285,1619,猛狮科技,0.0502,0.0064,1.7029,0.01,1.3363,2112,猛狮科技,0.0124,0.0023,1.7416,0.0034,0.456,3244,猛狮科技,-0.1558,-0.0513,-4.1429,-0.0707,-12.0889,3024,猛狮科技,-0.5683,-0.0328,-52.3643,-0.0534,-9.1947,3142,猛狮科技,-0.3755,-0.0614,-14.3056,-0.0896,-13.6053,3214,猛狮科技,-0.3602,-0.0896,-11.4514,-0.1288,-18.8995,3336,猛狮科技,-0.3457,-0.1223,,-0.1635,-19.1914,2647,猛狮科技,-0.2675,-0.0146,-27.6432,-0.0195,-2.3698
2684,猛狮科技,电气设备,广东,88.4,3.9,5.67,1104785.38,564664.5,227673.7,200786,3.54,0.037,4.78,2.75,20120612,11876.21,0.21,34.68,504.76,24.54,3.52,20942,897,猛狮科技,0.0781,0.0102,8.8175,0.0214,2.2604,2811,猛狮科技,-0.4324,-0.0833,,-0.2582,-27.5291,2820,猛狮科技,-0.3251,-0.0846,,-0.2267,-23.8164,3178,猛狮科技,-0.0982,-0.0338,,-0.074,-8.4109,741,猛狮科技,0.1577,0.01,8.214,0.0208,2.5285,1620,猛狮科技,0.0502,0.0064,1.7029,0.01,1.3363,2112,猛狮科技,0.0124,0.0023,1.7416,0.0034,0.456,3244,猛狮科技,-0.1558,-0.0513,-4.1429,-0.0707,-12.0889,3024,猛狮科技,-0.5683,-0.0328,-52.3643,-0.0534,-9.1947,3142,猛狮科技,-0.3755,-0.0614,-14.3056,-0.0896,-13.6053,3214,猛狮科技,-0.3602,-0.0896,-11.4514,-0.1288,-18.8995,3336,猛狮科技,-0.3457,-0.1223,,-0.1635,-19.1914,2647,猛狮科技,-0.2675,-0.0146,-27.6432,-0.0195,-2.3698
601918,新集能源,煤炭开采,安徽,6.83,25.91,25.91,3151845,338427.22,1471459.75,180681.36,0.7,0.137,2.01,1.87,20071219,-48886.35,-0.19,24.86,94.99,48.31,15.71,181451,2319,新集能源,-0.345,-0.0149,,-0.0191,-4.8095,2024,新集能源,-0.0464,-0.0039,,-0.0049,-1.1123,2273,新集能源,-0.0682,-0.008,,-0.01,-2.8162,3253,新集能源,-0.1513,-0.0237,,-0.028,-6.1815,580,新集能源,0.1975,0.0077,,0.009,2.1104,391,新集能源,0.2741,0.0205,16.942,0.0241,4.9998,229,新集能源,0.3758,0.0455,5.3737,0.0541,11.9429,897,新集能源,0.1911,0.0329,3.6396,0.0389,6.1647,252,新集能源,0.3192,0.0184,2.7403,0.0221,3.7525,242,新集能源,0.3253,0.035,5.749,0.0421,6.5602,238,新集能源,0.3192,0.0553,7.4183,0.0669,11.2917,314,新集能源,0.2893,0.0706,18.7987,0.0858,15.5972,104,新集能源,0.5374,0.0386,3.0752,0.0474,9.9591
300459,金科文化,化工原料,浙江,18.85,7.73,19.71,1121328.25,231610.34,43706,666796.44,3.38,0.147,4.92,2.26,20150515,99030.71,0.5,96.08,174.23,72.21,42.15,32705,532,金科文化,0.1767,,2.866,,,549,金科文化,0.1806,0.0573,1.8211,0.3047,31.3385,401,金科文化,0.233,0.1047,2.1543,0.4669,47.6126,508,金科文化,0.2531,0.1462,2.3137,0.5729,58.4072,955,金科文化,0.1097,0.0193,0.7144,0.0841,8.581,263,金科文化,0.34,0.0221,1.591,0.2035,21.7792,477,金科文化,0.2447,0.029,1.0157,0.5074,58.5559,230,金科文化,0.3773,0.0629,1.5394,0.956,121.5602,308,金科文化,0.2808,0.0178,0.9007,0.2259,25.0691,452,金科文化,0.2252,0.0258,0.6945,0.2651,32.4963,978,金科文化,0.1176,0.0231,0.4635,0.1574,21.0495,891,金科文化,0.1556,0.0202,0.531,0.1833,23.9686,1624,金科文化,-0.0263,-0.0016,-0.0531,-0.0136,-1.7238
2727,一心堂,医药商业,云南,33.96,2.67,5.68,717833.19,505151.44,49500.53,140971.02,2.48,0.231,6.74,4.66,20140702,169302.92,2.98,20.12,35.01,40.82,6.03,15451,1704,一心堂,-0.0917,-0.0346,-1.2147,-0.0948,-9.5363,1830,一心堂,-0.0108,-0.0072,-0.1553,-0.0165,-1.6604,1615,一心堂,0.0292,0.028,0.4511,0.0604,6.0649,2443,一心堂,0.0349,0.0444,0.5362,0.0971,9.7415,1955,一心堂,-0.0906,-0.0297,-1.2671,-0.063,-7.7863,2012,一心堂,0.002,0.0013,0.0301,0.0027,0.335,2124,一心堂,0.0111,0.0105,0.1766,0.0214,2.5856,2531,一心堂,0.0308,0.032,0.5448,0.0548,7.1061,2040,一心堂,-0.1059,-0.0339,-1.975,-0.0626,-8.4847,2177,一心堂,-0.039,-0.0255,-0.6595,-0.0477,-6.5397,1974,一心堂,0.0042,0.0039,0.0753,0.007,0.9231,1968,一心堂,0.0505,0.0547,0.9253,0.1133,14.8025,2100,一心堂,-0.1164,-0.0353,-1.9337,-0.0757,-9.9894
2311,海大集团,饲料,广东,98.18,15.41,15.8,1495700.25,834075.69,378822,191278.66,1.21,0.07,4.17,6,20091127,307407.44,1.95,32.82,73.92,9.93,1.39,13787,1279,海大集团,0.0072,0.0029,1.5968,0.0061,0.775,852,海大集团,0.12,0.1291,3.8855,0.2717,34.634,1495,海大集团,0.0421,0.086,0.9884,0.2102,28.4804,2229,海大集团,0.0553,0.1728,1.7857,0.458,47.8601,969,海大集团,0.1064,0.0472,9.922,0.1101,11.3092,1720,海大集团,0.0379,0.0434,1.0943,0.0898,9.1696,1969,海大集团,0.0286,0.0572,0.6303,0.1367,14.0154,2412,海大集团,0.042,0.111,1.3089,0.255,26.3368,1770,海大集团,-0.0496,-0.0225,-3.9397,-0.0439,-4.4827,1994,海大集团,-0.0136,-0.0158,-0.3696,-0.0298,-3.0388,2078,海大集团,-0.0065,-0.0136,-0.1472,-0.028,-2.8699,2410,海大集团,0.0152,0.0376,0.403,0.0782,8.2255,1356,海大集团,0.0204,0.0099,1.3427,0.0185,1.9086
600159,大龙地产,区域地产,北京,0,8.3,8.3,333876.06,298416.66,7286.6,34338.73,0.41,-0.031,2.64,1.32,19980526,98769.52,1.19,-77.15,-47.78,13.22,-302.5,51230,2808,大龙地产,-2.1868,-0.0226,,-0.0952,-9.524,2778,大龙地产,-0.3879,-0.027,,-0.1114,-11.1389,1371,大龙地产,0.0592,0.0082,1.032,0.0341,3.4072,3196,大龙地产,-0.1108,-0.0254,-1.2401,-0.0965,-9.6536,1158,大龙地产,0.0672,0.0042,0.5878,0.0152,1.5187,422,大龙地产,0.2624,0.0457,1.499,0.1796,17.9647,2216,大龙地产,0.001,0.0002,0.0068,0.0011,0.1067,3300,大龙地产,-0.2021,-0.0792,-2.2152,-0.3736,-37.3586,3428,大龙地产,-6.9676,-0.0874,,-0.3414,-34.1403,3412,大龙地产,-2.8949,-0.1622,,-0.5697,-59.0064,3391,大龙地产,-2.1552,-0.168,,-0.5393,-58.6151,3377,大龙地产,-0.5562,-0.1034,-16.5343,-0.3174,-35.2727,3427,大龙地产,-10.4229,-0.0266,,-0.0813,-9.2258
300529,健帆生物,医疗保健,广东,51.75,1.07,4.18,180242.13,132818.38,32312.21,53306.63,1.28,0.215,3.55,12.55,20160802,57159.36,1.37,39.6,50.89,84.65,43.56,20409,246,健帆生物,0.3393,,0.9166,,,229,健帆生物,0.3172,0.1181,0.8783,0.7284,110.8152,217,健帆生物,0.3372,,0.8595,,,179,健帆生物,0.4032,0.2979,1.0236,1.6466,230.1321,596,健帆生物,0.1922,0.0334,0.5147,0.2145,30.7559,567,健帆生物,0.2186,0.0733,0.5653,0.513,73.4916,468,健帆生物,0.2488,0.0763,0.6675,0.9537,143.2775,306,健帆生物,0.3286,0.1374,0.8838,1.5425,211.9386,227,健帆生物,0.3407,0.0337,0.8454,0.2016,22.9348,101,健帆生物,0.4897,0.1058,1.0794,0.6014,67.6013,140,健帆生物,0.421,0.1314,1.0176,0.774,86.6669,138,健帆生物,0.4232,0.1786,1.0691,0.9781,112.6934,323,健帆生物,0.2608,0.0299,0.5991,0.1693,19.3654
2370,亚太药业,化学制药,浙江,38.21,4.08,5.36,297062.31,138240.75,21551.46,130695.61,2.44,0.122,4.52,4.13,20100316,52889.21,0.99,29.48,40.05,49,20.52,7521,1312,亚太药业,0.0013,0.0001,0.0083,0.0009,0.0917,763,亚太药业,0.1356,0.0301,0.8574,0.1977,19.9875,1006,亚太药业,0.1042,0.0345,0.7215,0.2392,24.1267,671,亚太药业,0.2179,0.049,1.7868,0.0796,13.4056,2870,亚太药业,-0.5832,-0.0615,-4.8762,-0.1056,-19.4643,2701,亚太药业,-0.1507,-0.0333,-0.991,-0.0586,-11.03,2595,亚太药业,-0.0635,-0.0141,-0.4344,-0.0737,-7.3895,2998,亚太药业,-0.0441,-0.0154,-0.299,-0.138,-13.8674,369,亚太药业,0.2498,0.0242,1.3043,0.2031,20.4026,694,亚太药业,0.1609,0.031,0.7835,0.269,27.0361,982,亚太药业,0.1171,0.0373,0.6378,0.3586,36.0531,1213,亚太药业,0.1178,0.0466,0.6284,0.346,47.698,2197,亚太药业,-0.1363,-0.0146,-0.6565,-0.0813,-19.1759
