,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
771,000153,丰原药业,0.06,-0.5,,1.65,,1864.59,-0.51,,08-28
772,600009,上海机场,0.67,26.42,,6.76,,129165.13,25.61,,08-28
773,000920,南方汇通,0.1,100.0,,4.44,,4299.76,98.04,,08-28
774,601992,金隅集团,0.22,-26.67,,3.34,,104774.34,-24.11,,08-28
775,000938,紫光股份,0.46,136.6,,4.13,,9461.37,136.3,,08-28
776,002306,*ST云网,-0.13,1200.0,,,,-10433.14,1483.48,,08-28
777,600837,海通证券,1.03,243.33,,12.97,,1015471.37,252.9,,08-28
778,002022,科华生物,0.25,-20.85,,8.79,,12500.61,-19.76,,08-28
779,603311,金海环境,0.19,0.0,,9.47,,3220.0,5.36,,08-28
780,000601,韶能股份,0.13,-24.74,,3.63,,13974.98,-24.72,,08-28
781,600879,航天电子,0.08,1.28,,1.57,,8240.81,1.3,,08-28
782,002731,萃华珠宝,0.25,-35.9,,3.57,,3741.68,-14.37,,08-28
783,601001,大同煤业,-0.42,-185.71,,-10.26,,-71116.96,-187.07,,08-28
784,002455,百川股份,0.06,-45.45,,3.38,,2756.98,1.25,,08-28
785,000759,中百集团,0.03,-80.0,,0.72,,2172.9,-78.41,,08-28
786,600651,飞乐音响,0.07,176.92,,2.42,,7079.24,271.88,,08-28
787,002166,莱茵生物,0.08,-27.27,,2.63,,1067.97,-27.6,10派0.5转20,08-28
788,600297,广汇汽车,0.29,552.18,,6.21,,90393.5,5625.54,10转5,08-28
789,600688,上海石化,0.16,-1166.67,,9.92,,173116.6,-1149.76,,08-28
790,000045,深纺织A,0.02,-137.5,,0.35,,766.8,-135.43,,08-28
791,002246,北化股份,0.05,-28.57,,1.97,,2210.08,-25.85,,08-28
792,600410,华胜天成,0.09,-13.85,,2.34,,5466.13,-14.45,,08-28
793,002600,领益智造,0.01,-133.33,,0.33,,406.48,-145.78,,08-28
794,002332,仙琚制药,0.08,33.33,,3.48,,4239.38,48.76,,08-28
795,002348,高乐股份,0.06,-15.43,,2.58,,3013.29,-15.45,,08-28
796,002685,华东重机,0.02,-39.67,,1.27,,1012.85,99.0,,08-28
797,002059,云南旅游,0.02,47.57,,0.69,,1107.28,244.61,,08-28
798,600210,紫江企业,0.12,15.89,,4.67,,18617.5,21.52,,08-28
799,002428,云南锗业,0.09,-19.63,,3.56,,5613.15,-19.95,,08-28
800,002444,巨星科技,0.2,-9.09,,5.12,,20287.98,-7.46,,08-28
801,600246,万通地产,0.01,-69.35,,0.42,,1480.3,-69.4,,08-28
802,601669,中国电建,0.24,7.19,,6.32,,328044.73,53.6,,08-28
803,002541,鸿路钢构,0.34,-3.6,,3.81,,9181.47,-3.61,,08-28
804,000400,许继电气,0.07,-76.22,,1.32,,7532.98,-75.96,,08-28
805,000931,中关村,0.22,-453.75,,21.28,,14965.89,-453.82,,08-28
806,603006,联明股份,0.36,-34.45,,4.92,,2872.42,-12.6,,08-28
807,000976,华铁股份,-0.04,-60.8,,-10.88,,-2300.04,-59.65,,08-28
808,002300,太阳电缆,0.2,99.4,,7.13,,9032.85,99.04,,08-28
809,600082,海泰发展,0.01,-33.5,,0.49,,858.97,-46.15,,08-28
810,002621,三垒股份,0.11,-26.67,,2.24,,2457.29,-25.7,,08-28
811,600475,华光股份,0.21,0.72,,3.89,,5378.21,0.72,,08-28
812,600122,宏图高科,0.23,182.11,,3.29,,26032.0,183.11,,08-28
813,002032,苏泊尔,0.62,19.35,,10.03,,39508.14,19.2,,08-28
814,002690,美亚光电,0.17,-47.14,,6.43,,11288.21,5.71,,08-28
815,603588,高能环境,0.1,-36.84,,0.9,,1550.81,-15.79,,08-28
816,600197,伊力特,0.3,-9.99,,7.75,,13236.7,-10.0,,08-28
817,600216,浙江医药,0.14,-37.39,,2.04,,13486.04,-36.26,,08-28
818,601012,隆基股份,0.07,-66.67,,3.59,,11725.19,5.2,,08-28
819,000723,美锦能源,-0.09,807.0,,-5.65,,-2531.8,511.23,,08-28
820,002160,常铝股份,0.09,248.0,,3.34,,4786.86,454.18,,08-28
821,600682,南京新百,0.19,-24.0,,7.57,,13905.57,52.78,,08-28
822,000820,神雾节能,-0.01,-208.62,,-1.52,,-363.8,-209.41,,08-28
823,600326,西藏天路,0.1,-5335.0,,5.02,,5730.06,-5287.75,,08-28
824,600716,凤凰股份,-0.12,-260.35,,-4.29,,-8896.61,-260.45,,08-28
825,600748,上实发展,0.15,-76.19,,3.36,,16367.14,-76.06,,08-28
826,002240,威华股份,-0.01,-218.18,,-0.4,,-627.08,-213.43,,08-28
827,601908,京运通,0.16,220.0,,3.51,,13420.6,238.06,10转10,08-28
828,600008,首创股份,0.09,47.03,,2.91,,20862.3,60.97,,08-28
829,002256,兆新股份,0.11,-15.38,,5.97,,3330.56,-17.55,,08-28
830,600426,华鲁恒升,0.55,27.78,,7.65,,52606.36,27.75,,08-28
831,600802,福建水泥,-0.33,-1357.69,,-9.51,,-12471.64,-1335.96,,08-28
832,603030,全筑股份,0.16,15.86,,3.92,,2068.93,24.84,,08-28
833,002610,爱康科技,0.07,-41.67,,2.07,,4819.24,32.92,,08-28
834,600458,时代新材,0.31,244.44,,7.07,,20632.39,239.64,,08-28
835,002663,普邦股份,0.09,-75.0,,3.87,,14243.42,-29.56,,08-28
836,603366,日出东方,0.08,-81.59,,1.83,,6478.0,-62.73,,08-28
837,000620,新华联,0.04,-66.67,,1.61,,7363.02,-61.94,,08-28
838,600540,新赛股份,-0.04,-237.21,,-1.08,,-1281.77,-264.23,10转3,08-28
839,002053,云南能投,0.12,750.0,,2.4,,2214.6,778.6,,08-28
840,600167,联美控股,0.63,14.93,,12.56,,13253.66,14.95,,08-28
841,600561,江西长运,0.19,-29.63,,2.99,,4518.6,-28.38,,08-28
842,600185,格力地产,1.59,591.3,,27.2,,91809.83,584.17,,08-28
843,601000,唐山港,0.28,12.0,,7.49,,57201.0,12.65,10派1,08-28
844,600613,神奇制药,0.21,5.0,,4.68,,9426.74,7.42,,08-28
845,002133,广宇集团,,,,-0.09,,-261.7,-118.81,,08-28
846,300715,凯伦股份,0.27,17.39,1.93,17.88,,1389.05,46.43,,08-28
847,600650,锦江投资,0.21,12.37,,3.64,,11501.45,12.18,,08-28
848,600668,尖峰集团,0.27,-44.9,,4.45,,9178.71,-45.14,,08-28
849,601288,农业银行,0.32,0.0,3.2,9.98,1.6,10431500.0,0.27,,08-28
850,600687,刚泰控股,0.28,174.76,,8.28,,13882.1,175.22,10转12,08-28
851,002181,粤传媒,0.03,-60.79,,0.79,,3458.69,-34.22,,08-28
852,000858,五粮液,0.87,-17.55,,8.03,,329752.78,-17.6,,08-28
853,000068,华控赛格,-0.02,-31.03,,-4.25,,-2171.47,-24.03,,08-28
854,600737,中粮糖业,-0.01,-486.67,,-0.4,,-2379.19,-451.09,,08-28
855,600790,轻纺城,0.16,-33.33,,4.89,,17074.74,-9.98,,08-28
856,000969,安泰科技,0.02,10.81,,0.46,,1417.55,10.67,,08-28
857,600848,上海临港,0.01,-27.36,,2.24,,305.48,-27.51,,08-28
858,002331,皖通科技,0.08,-21.37,,1.99,,2340.1,7.1,,08-28
859,600528,中铁工业,0.08,-31.42,,1.87,,11500.32,-31.4,,08-28
860,002684,猛狮科技,0.01,-66.67,,0.52,,327.55,17.63,,08-28
861,002074,国轩高科,0.37,362.5,,14.23,,22110.43,965.63,,08-28
862,600985,雷鸣科化,0.27,-22.86,,4.28,,4652.93,-24.25,,08-28
863,603698,航天工程,0.38,-15.56,,7.95,,15150.55,1.36,,08-28
864,002770,科迪乳业,0.2,-9.09,,6.59,,4089.41,-9.17,,08-28
865,600676,交运股份,0.2,6.36,,4.81,,17022.32,6.35,,08-28
866,600301,ST南化,-0.04,-62.71,,,,-1019.51,-62.76,,08-28
867,000833,贵糖股份,0.01,-120.0,,0.41,,348.5,-122.31,,08-28
868,600710,苏美达,-0.32,255.56,,-12.81,,-20361.68,270.42,,08-28
869,000863,三湘印象,0.1,100.0,,2.92,,8834.81,130.61,,08-28
870,002556,辉隆股份,0.2,68.75,,4.67,,9685.57,71.9,,08-28
871,000338,潍柴动力,0.24,-87.23,,3.0,,96914.91,-74.26,10派1,08-28
872,600759,洲际油气,0.01,8.58,,0.26,,1403.41,54.09,,08-28
873,000930,中粮生化,-0.34,-1440.0,,-11.86,,-32341.78,-1451.3,,08-28
874,300399,京天利,0.18,-47.06,5.08,3.38,0.02,1459.02,-28.15,,08-28
875,002299,圣农发展,-0.36,-855.65,,-9.25,,-35306.95,-911.54,,08-28
876,600491,龙元建设,0.1,7.82,,2.77,,9278.27,7.88,,08-28
877,600992,贵绳股份,0.04,-15.31,,0.65,,866.57,-15.4,,08-28
878,600215,长春经开,-0.06,-38.29,,-1.25,,-2992.02,-38.27,,08-28
879,603799,华友钴业,0.03,-83.13,,0.56,,1420.75,-79.74,,08-28
880,002464,众应互联,-0.81,-1450.0,,-16.82,,-11725.15,-1400.27,,08-28
881,600288,大恒科技,0.02,269.84,,0.7,,1019.08,269.97,,08-28
882,000798,中水渔业,0.06,-650.89,,2.33,,1972.07,-651.13,,08-28
883,601600,中国铝业,0.0,-100.67,,0.08,,2757.7,-100.67,,08-28
884,601989,中国重工,0.01,-88.89,,0.3,,18206.51,-86.4,,08-28
885,000550,江铃汽车,1.25,-7.41,,9.71,,108153.23,-7.11,,08-28
886,600835,上海机电,0.54,20.0,,8.24,,55165.61,19.58,,08-28
887,603308,应流股份,0.13,-35.0,,2.72,,5035.58,-34.41,,08-28
888,600876,洛阳玻璃,-0.23,-453.8,,,,-11408.39,-453.55,,08-28
889,002678,珠江钢琴,0.1,11.11,,4.83,,9102.76,2.06,,08-28
890,002405,四维图新,0.1,25.0,,2.87,,7118.52,21.36,,08-28
891,600237,铜峰电子,0.0,-109.35,,0.13,,185.25,-109.29,,08-28
892,000728,国元证券,0.96,209.68,,10.3,,188712.32,210.88,,08-28
893,601116,三江购物,0.12,-26.53,,3.18,,5118.46,-26.51,,08-28
894,000785,武汉中商,0.09,-25.0,,2.84,,2360.92,-20.32,,08-28
895,601258,庞大集团,0.01,-50.0,,0.34,,4138.85,-5.43,,08-28
896,000825,太钢不锈,0.01,-83.82,,0.26,,6392.22,-83.38,,08-28
897,600352,浙江龙盛,0.58,-42.27,,15.37,,187090.62,21.28,,08-28
898,000883,湖北能源,0.26,36.32,,9.09,,138475.87,172.25,10派0.253,08-28
899,000923,河北宣工,-0.15,-1610.2,,-6.62,,-2930.59,-1613.17,,08-28
900,002240,威华股份,-0.01,-218.18,,-0.4,,-627.08,-213.43,,08-28
901,601908,京运通,0.16,220.0,,3.51,,13420.6,238.06,10转10,08-28
902,600008,首创股份,0.09,47.03,,2.91,,20862.3,60.97,,08-28
903,002256,兆新股份,0.11,-15.38,,5.97,,3330.56,-17.55,,08-28
904,600426,华鲁恒升,0.55,27.78,,7.65,,52606.36,27.75,,08-28
905,600802,福建水泥,-0.33,-1357.69,,-9.51,,-12471.64,-1335.96,,08-28
906,603030,全筑股份,0.16,15.86,,3.92,,2068.93,24.84,,08-28
907,002610,爱康科技,0.07,-41.67,,2.07,,4819.24,32.92,,08-28
908,600458,时代新材,0.31,244.44,,7.07,,20632.39,239.64,,08-28
909,600122,宏图高科,0.23,182.11,,3.29,,26032.0,183.11,,08-28
910,002032,苏泊尔,0.62,19.35,,10.03,,39508.14,19.2,,08-28
911,002690,美亚光电,0.17,-47.14,,6.43,,11288.21,5.71,,08-28
912,603588,高能环境,0.1,-36.84,,0.9,,1550.81,-15.79,,08-28
913,600197,伊力特,0.3,-9.99,,7.75,,13236.7,-10.0,,08-28
914,600216,浙江医药,0.14,-37.39,,2.04,,13486.04,-36.26,,08-28
915,601012,隆基股份,0.07,-66.67,,3.59,,11725.19,5.2,,08-28
916,000723,美锦能源,-0.09,807.0,,-5.65,,-2531.8,511.23,,08-28
917,002160,常铝股份,0.09,248.0,,3.34,,4786.86,454.18,,08-28
918,600682,南京新百,0.19,-24.0,,7.57,,13905.57,52.78,,08-28
919,000820,神雾节能,-0.01,-208.62,,-1.52,,-363.8,-209.41,,08-28
920,600326,西藏天路,0.1,-5335.0,,5.02,,5730.06,-5287.75,,08-28
921,600716,凤凰股份,-0.12,-260.35,,-4.29,,-8896.61,-260.45,,08-28
922,000858,五粮液,0.87,-17.55,,8.03,,329752.78,-17.6,,08-28
923,000068,华控赛格,-0.02,-31.03,,-4.25,,-2171.47,-24.03,,08-28
924,600737,中粮糖业,-0.01,-486.67,,-0.4,,-2379.19,-451.09,,08-28
925,600790,轻纺城,0.16,-33.33,,4.89,,17074.74,-9.98,,08-28
926,000969,安泰科技,0.02,10.81,,0.46,,1417.55,10.67,,08-28
927,002663,普邦股份,0.09,-75.0,,3.87,,14243.42,-29.56,,08-28
928,603366,日出东方,0.08,-81.59,,1.83,,6478.0,-62.73,,08-28
929,000620,新华联,0.04,-66.67,,1.61,,7363.02,-61.94,,08-28
930,600540,新赛股份,-0.04,-237.21,,-1.08,,-1281.77,-264.23,10转3,08-28
931,002053,云南能投,0.12,750.0,,2.4,,2214.6,778.6,,08-28
932,600167,联美控股,0.63,14.93,,12.56,,13253.66,14.95,,08-28
933,600561,江西长运,0.19,-29.63,,2.99,,4518.6,-28.38,,08-28
934,600185,格力地产,1.59,591.3,,27.2,,91809.83,584.17,,08-28
935,601000,唐山港,0.28,12.0,,7.49,,57201.0,12.65,10派1,08-28
936,600613,神奇制药,0.21,5.0,,4.68,,9426.74,7.42,,08-28
937,002133,广宇集团,,,,-0.09,,-261.7,-118.81,,08-28
938,300715,凯伦股份,0.27,17.39,1.93,17.88,,1389.05,46.43,,08-28
939,600650,锦江投资,0.21,12.37,,3.64,,11501.45,12.18,,08-28
940,600668,尖峰集团,0.27,-44.9,,4.45,,9178.71,-45.14,,08-28
941,601288,农业银行,0.32,0.0,3.2,9.98,1.6,10431500.0,0.27,,08-28
942,600687,刚泰控股,0.28,174.76,,8.28,,13882.1,175.22,10转12,08-28
943,002181,粤传媒,0.03,-60.79,,0.79,,3458.69,-34.22,,08-28
944,002379,宏创控股,-0.07,250.0,,-5.07,,-6475.05,263.13,,08-27
945,600584,长电科技,0.13,116.67,,3.23,,12364.72,151.51,,08-27
946,002106,莱宝高科,-0.13,-380.43,,-2.32,,-9306.02,-380.32,,08-27
947,601006,大秦铁路,0.49,2.08,,8.51,,734128.17,2.16,,08-27
948,600618,氯碱化工,-0.04,-1.17,,-2.27,,-4863.83,-1.38,,08-27
949,002154,报喜鸟,0.13,18.18,,2.73,,7519.93,12.08,,08-27
950,601333,广深铁路,0.07,40.0,,1.73,,46473.82,41.38,,08-27
951,002491,通鼎互联,0.07,-76.98,,3.25,,7951.21,-23.9,,08-27
952,002207,*ST准油,-0.05,66.67,,-2.17,,-1259.58,71.07,,08-27
953,002255,海陆重工,0.1,-43.89,,3.31,,5203.51,12.1,,08-27
954,002272,川润股份,0.01,-7.38,,0.39,,475.88,-7.32,,08-27
955,002641,永高股份,0.14,-36.36,,5.29,,11965.03,23.16,,08-27
956,002015,霞客环保,0.33,-140.24,,,,13009.94,-166.15,,08-27
957,300485,赛升药业,1.17,5.41,14.9,15.1,0.54,10539.5,5.93,,08-27
958,002689,远大智能,0.06,-41.64,,4.33,,6138.66,6.07,,08-27
959,600662,强生控股,0.09,45.07,,2.85,,8989.16,45.17,,08-27
960,600299,安迪苏,-1.4,47.37,,-116.42,,-73360.8,47.3,,08-27
961,002216,三全食品,0.08,-52.94,,3.27,,6157.89,-7.38,,08-27
962,002013,中航机电,0.02,-92.0,,0.43,,1988.95,-89.09,,08-27
963,002061,浙江交科,-0.14,-9.43,,-6.33,,-6524.35,-9.65,,08-27
964,002077,大港股份,-0.1,-211.11,,-2.4,,-2930.16,-224.82,,08-27
965,002773,康弘药业,0.32,48.33,,7.83,,12802.63,48.34,,08-27
966,000739,普洛药业,0.12,-54.77,,5.6,,13284.93,-39.33,,08-27
967,002157,正邦科技,0.01,-102.94,,0.32,,639.95,-104.4,,08-27
968,000796,凯撒旅游,0.06,48.11,,2.16,,1448.54,48.04,,08-27
969,000837,秦川机床,-0.09,97.45,,-1.99,,-5914.8,292.73,,08-27
970,000901,航天科技,0.05,-28.55,,1.16,,1563.9,-7.65,,08-27
971,600785,新华百货,0.55,-41.33,,6.94,,12353.9,-39.71,,08-27
972,600429,三元股份,0.04,-81.07,,1.17,,4957.75,-72.31,,08-27
973,002307,北新路桥,0.03,-27.81,,1.09,,1504.75,-27.9,,08-27
974,600090,同济堂,0.08,2.5,,6.43,,2999.18,1.81,,08-27
975,002034,旺能环境,0.08,100.0,,1.47,,648.9,82.95,,08-27
976,002066,瑞泰科技,0.02,-48.16,,0.87,,390.94,-48.05,,08-27
977,002403,爱仕达,0.24,50.0,,3.43,,5760.51,49.71,10派2转3,08-27
978,000686,东北证券,0.93,447.06,,19.02,,182937.69,451.49,,08-27
979,000726,鲁泰A,0.36,-28.0,,5.1,,34452.15,-27.76,,08-27
980,601177,杭齿前进,0.02,-59.96,,0.47,,819.58,-59.99,,08-27
981,600291,西水股份,0.96,154.95,,10.7,,36878.83,154.93,,08-27
982,000063,中兴通讯,0.47,42.42,7.78,6.26,0.44,161558.5,43.2,,08-27
983,600774,汉商集团,0.05,43.75,,1.41,,796.8,42.84,,08-27
984,002264,新华都,-0.04,-144.44,,-2.24,,-2380.83,-151.08,,08-27
985,002296,辉煌科技,0.08,-22.85,,2.21,,3102.03,31.09,,08-27
986,002617,露笑科技,0.18,500.0,,3.68,,3181.16,589.12,10派0.1,08-27
987,002408,齐翔腾达,0.23,-28.13,,3.23,,12707.33,-28.68,,08-27
988,002749,国光股份,1.37,-21.71,,14.92,,9275.32,-11.86,,08-27
989,002440,闰土股份,0.78,-10.34,,10.34,,59997.41,-9.98,,08-27
990,600673,东阳光科,0.04,-33.33,,2.0,,4936.34,-3.66,,08-27
991,002167,东方锆业,-0.07,16.67,,-3.3,,-4288.27,70.45,,08-27
992,600316,洪都航空,0.02,7.11,,0.3,,1509.57,6.89,,08-27
993,002199,东晶电子,-0.23,28.55,,-8.19,,-5644.89,65.22,,08-27
994,600744,华银电力,0.03,-111.98,,1.8,,2321.85,-111.99,,08-27
995,600022,山东钢铁,0.0,-100.97,,0.06,,745.44,-100.93,,08-27
996,000528,柳工,0.08,-45.86,,0.95,,8670.33,-45.88,,08-27
997,002365,永安药业,0.07,-30.0,,1.1,,1230.06,-35.8,,08-27
998,002397,梦洁股份,0.08,-53.39,,4.29,,5634.83,5.44,,08-27
999,002721,金一文化,0.42,950.0,,5.27,,8264.84,1036.09,,08-27
1000,002092,中泰化学,0.01,-92.25,,0.17,,1443.62,-91.96,,08-27
1001,600247,*ST成城,-0.02,-64.71,,-14.59,,-622.0,-63.47,,08-27
1002,002461,珠江啤酒,0.06,50.0,,1.15,,3834.94,27.81,,08-27
1003,600284,浦东建设,0.21,16.3,,2.99,,14432.88,16.28,,08-27
1004,600712,南宁百货,0.0,-82.14,,0.13,,135.17,-82.28,,08-27
1005,601677,明泰铝业,0.23,76.92,,3.42,,9471.52,87.21,,08-27
1006,002526,山东矿机,0.02,-30.22,,0.58,,1195.46,-30.19,,08-27
1007,002542,中化岩土,0.07,-22.22,,4.41,,7535.53,102.34,,08-27
1008,600028,中国石化,0.2,-24.91,,3.81,,2442700.0,-22.28,10派0.9,08-27
1009,002595,豪迈科技,0.39,-65.76,,12.04,,31515.94,36.97,,08-27
1010,002338,奥普光电,0.26,4.0,,4.35,,3159.39,4.38,,08-27
1011,002097,山河智能,0.01,-82.16,,0.13,,305.38,-78.32,,08-27
1012,002418,康盛股份,0.05,-183.33,,1.01,,1647.33,-224.42,,08-27
1013,601607,上海医药,0.57,16.38,,5.38,,153402.06,16.39,,08-27
1014,000038,深大通,-0.01,-92.04,,-1.0,,-89.58,-91.79,,08-27
1015,002225,濮耐股份,0.11,0.0,,3.92,,9776.94,11.36,,08-27
1016,600372,中航电子,0.09,-43.37,,2.94,,15317.26,-43.4,,08-27
1017,603000,人民网,0.11,-35.29,,1.92,,5827.96,-39.42,,08-27
1018,002343,慈文传媒,0.25,55.36,,4.05,,4937.55,55.41,,08-27
1019,002748,世龙实业,0.21,-67.19,,3.07,,2214.27,-61.7,,08-27
1020,002689,远大智能,0.06,-41.64,,4.33,,6138.66,6.07,,08-27
1021,600662,强生控股,0.09,45.07,,2.85,,8989.16,45.17,,08-27
1022,601369,陕鼓动力,0.12,9.09,,3.17,,19243.07,2.29,,08-27
1023,600307,酒钢宏兴,-0.25,376.65,2.38,-9.81,,-153425.63,376.69,,08-27
1024,002207,*ST准油,-0.05,66.67,,-2.17,,-1259.58,71.07,,08-27
1025,002244,滨江集团,0.19,-42.42,,6.33,,51830.08,15.06,,08-27
1026,000669,金鸿控股,0.29,-27.02,,3.49,,14277.23,-12.12,,08-27
1027,002746,仙坛股份,0.06,-45.45,,1.04,,859.39,-34.76,,08-27
1028,601515,东风股份,0.34,3.03,,11.84,,38098.07,5.13,,08-27
1029,002539,云图控股,0.27,50.0,,3.82,,9005.64,49.43,10转15,08-27
1030,600741,华域汽车,1.0,12.99,,10.63,,258329.24,12.95,,08-27
1031,601886,江河集团,0.17,13.33,,3.79,,20053.04,13.23,,08-27
1032,002266,浙富控股,0.01,-53.33,,1.0,,2867.32,-26.27,,08-27
1033,600038,中直股份,0.32,22.4,,2.98,,18680.42,22.4,,08-27
1034,002346,柘中股份,0.22,-11100.0,,6.53,,9682.47,-16629.0,,08-27
1035,002073,软控股份,0.16,6.67,,3.42,,12092.21,11.11,,08-27
1036,002410,广联达,0.05,-86.16,,1.99,,5543.84,-79.21,,08-27
1037,000716,黑芝麻,0.13,-15.23,,2.12,,4025.53,8.62,,08-27
1038,002458,益生股份,-0.68,195.65,,-31.58,,-19197.14,196.31,,08-27
1039,600262,北方股份,-0.06,-123.43,,-0.8,,-958.61,-123.43,,08-27
1040,600691,阳煤化工,0.02,-106.85,,0.87,,3976.46,-108.32,,08-27
1041,002185,华天科技,0.25,15.88,,6.88,,17090.26,22.68,,08-27
1042,600800,天津磁卡,-0.0,-94.18,,-1.16,,-128.46,-94.18,,08-27
1043,000979,中弘股份,0.16,-44.83,,12.28,,73339.49,31.47,,08-27
1044,603108,润达医疗,0.48,26.32,,6.42,,3537.93,32.12,,08-27
1045,002319,乐通股份,0.01,-56.0,,0.4,,222.57,-56.15,,08-27
1046,002640,跨境通,0.36,300.0,,4.07,,7592.65,566.26,10转20,08-27
1047,002335,科华恒盛,0.07,-68.18,,1.44,,1645.68,-66.71,,08-27
1048,002046,轴研科技,-0.07,-246.0,,-1.83,,-2482.73,-273.16,,08-27
1049,002110,三钢闽光,-0.5,520.99,,-10.95,,-26914.48,524.05,,08-27
1050,002126,银轮股份,0.3,20.0,,5.95,,10445.38,27.79,,08-27
1051,600661,新南洋,0.12,410.73,,3.7,,3075.57,659.75,,08-27
1052,002206,海利得,0.26,30.0,,5.65,,11564.26,26.57,,08-27
1053,600805,悦达投资,0.33,-43.1,,4.36,,28079.64,-42.92,,08-27
1054,600109,国金证券,0.43,46.76,,10.92,,123343.48,225.7,,08-27
1055,600183,生益科技,0.16,-20.0,,5.31,,23013.87,-18.07,,08-27
1056,002099,海翔药业,0.45,2150.0,,9.96,,33190.11,4489.59,,08-27
1057,002115,三维通信,0.02,-124.31,,0.75,,690.62,-124.33,,08-27
1058,000004,国农科技,0.01,-125.71,,1.5,,121.22,-125.76,,08-27
1059,600685,中船防务,-0.39,46.94,,-5.71,,-52499.36,93.64,,08-27
1060,002179,中航光电,0.42,47.17,,8.59,,25565.44,91.32,,08-27
1061,000022,深赤湾A,0.38,2.74,,5.76,,24197.74,2.82,,08-27
1062,002554,惠博普,0.14,16.67,,3.92,,6904.76,26.22,,08-27
1063,600757,长江传媒,0.21,23.53,,5.18,,25204.22,20.69,,08-27
1064,600062,华润双鹤,0.58,5.24,,5.68,,33180.73,5.23,,08-27
1065,600439,瑞贝卡,0.09,0.56,,3.66,,8403.33,0.5,,08-27
1066,000605,渤海股份,0.06,-7.55,,1.14,,1102.86,3.65,,08-27
1067,002056,横店东磁,0.36,-12.2,,4.48,,14817.13,-13.03,,08-27
1068,002457,青龙管业,0.05,-58.33,,0.93,,1617.76,-57.83,,08-27
1069,600299,安迪苏,-1.4,47.37,,-116.42,,-73360.8,47.3,,08-27
1070,002216,三全食品,0.08,-52.94,,3.27,,6157.89,-7.38,,08-27
1071,002013,中航机电,0.02,-92.0,,0.43,,1988.95,-89.09,,08-27
1072,002061,浙江交科,-0.14,-9.43,,-6.33,,-6524.35,-9.65,,08-27
1073,002077,大港股份,-0.1,-211.11,,-2.4,,-2930.16,-224.82,,08-27
1074,002773,康弘药业,0.32,48.33,,7.83,,12802.63,48.34,,08-27
1075,000739,普洛药业,0.12,-54.77,,5.6,,13284.93,-39.33,,08-27
1076,002157,正邦科技,0.01,-102.94,,0.32,,639.95,-104.4,,08-27
1077,000796,凯撒旅游,0.06,48.11,,2.16,,1448.54,48.04,,08-27
1078,000837,秦川机床,-0.09,97.45,,-1.99,,-5914.8,292.73,,08-27
1079,000901,航天科技,0.05,-28.55,,1.16,,1563.9,-7.65,,08-27
1080,600685,中船防务,-0.39,46.94,,-5.71,,-52499.36,93.64,,08-27
1081,002179,中航光电,0.42,47.17,,8.59,,25565.44,91.32,,08-27
1082,000022,深赤湾A,0.38,2.74,,5.76,,24197.74,2.82,,08-27
1083,600757,长江传媒,0.21,23.53,,5.18,,25204.22,20.69,,08-27
1084,600062,华润双鹤,0.58,5.24,,5.68,,33180.73,5.23,,08-27
1085,600439,瑞贝卡,0.09,0.56,,3.66,,8403.33,0.5,,08-27
1086,000605,渤海股份,0.06,-7.55,,1.14,,1102.86,3.65,,08-27
1087,002056,横店东磁,0.36,-12.2,,4.48,,14817.13,-13.03,,08-27
1088,002457,青龙管业,0.05,-58.33,,0.93,,1617.76,-57.83,,08-27
1089,600299,安迪苏,-1.4,47.37,,-116.42,,-73360.8,47.3,,08-27
1090,002216,三全食品,0.08,-52.94,,3.27,,6157.89,-7.38,,08-27
1091,002554,惠博普,0.14,16.67,,3.92,,6904.76,26.22,,08-27
1092,002559,亚威股份,0.15,-50.0,,4.13,,5335.07,0.64,,08-26
1093,300063,天龙集团,0.01,-34.51,3.27,0.23,0.16,147.79,-34.72,,08-26
1094,600780,通宝能源,0.18,-29.32,,4.83,,21081.25,-29.33,,08-26
1095,300111,向日葵,0.0,-110.0,1.06,0.17,0.17,198.61,-109.2,,08-26
1096,000999,华润三九,0.64,1.59,,8.87,,62709.1,1.66,,08-26
1097,600853,龙建股份,0.01,25.4,,0.53,,421.45,23.98,,08-26
1098,603277,银都股份,0.7,,5.08,14.81,,5243.37,,,08-26
1099,002655,共达电声,0.03,50.0,,1.46,,907.87,10.87,,08-26
1100,002350,北京科锐,0.06,-40.0,,1.15,,1237.32,-44.7,,08-26
1101,300192,科斯伍德,0.06,-64.6,2.7,2.07,0.13,1359.6,-27.25,,08-26
1102,002382,蓝帆医疗,0.34,385.71,,7.55,,8210.28,424.07,,08-26
1103,600193,*ST创兴,0.04,-186.96,,4.42,,1517.74,-177.97,,08-26
1104,002414,高德红外,0.06,-13.0,,1.49,,3654.65,-12.96,,08-26
1105,002430,杭氧股份,0.07,28.91,,1.72,,6139.92,36.95,,08-26
1106,002462,嘉事堂,0.37,-44.58,,6.74,,8974.03,-43.99,,08-26
1107,601360,三六零,0.25,12.25,,6.44,,9872.48,12.19,,08-26
1108,300320,海达股份,0.15,-53.07,2.54,6.05,0.07,4464.19,3.25,,08-26
1109,000875,吉电股份,0.05,-189.29,,2.07,,7826.7,-195.67,,08-26
1110,300352,北信源,0.05,25.31,2.63,1.93,-0.14,1367.27,28.49,,08-26
